"Lon" "Lat" "sand_fraction" "silt_fraction" "clay_fraction" "bulkdensity_soil" "ph_soil" "soilcarbon" "time_since_dist" "Scenario"
"1" -154.75 65.75 0.238333333333333 0.438333333333333 0.323333333333333 1.25166666666667 5.36037490329211 1.395498 225 "Control"
"2" -153.75 66.25 0.238333333333333 0.438333333333333 0.323333333333333 1.25166666666667 5.36037490329211 1.395498 127 "Control"
"3" -125.75 60.25 0.46 0.395 0.145 1.495 6.65868823246909 1.3293959724 104 "Control"
"4" -124.25 58.75 0.405 0.376666666666667 0.218333333333333 1.575 6.45683504508497 1.1422699728 170 "Control"
"5" -114.25 57.75 0.47 0.353333333333333 0.176666666666667 0.308333333333333 5.41288364110832 17.225639892 49 "Control"
"6" -89.25 56.25 0.41 0.455 0.135 0.266666666666667 5.17213302583092 15.547068 428 "Control"
"7" -59.75 52.25 0.613333333333333 0.331666666666667 0.055 1.495 5.34929730693229 2.7891689704 16 "Control"
"8" 36.75 62.75 0.41 0.455 0.135 0.266666666666667 5.17213302583092 15.547068 89 "Control"
"9" 43.75 58.25 0.466666666666667 0.358333333333333 0.175 1.62166666666667 6.15981304240495 0.897836 335 "Control"
"10" 74.75 57.25 0.466666666666667 0.358333333333333 0.175 1.62166666666667 6.15981304240495 0.897836 58 "Control"
"11" 82.75 63.75 0.498333333333333 0.41 0.0916666666666667 1.40666666666667 5.67850662747719 1.303076 6 "Control"
"12" 101.25 56.75 0.466666666666667 0.358333333333333 0.175 1.62166666666667 6.15981304240495 0.897836 154 "Control"
"13" 108.25 48.25 0.725 0.218333333333333 0.0566666666666667 1.47333333333333 5.17692650673754 2.336386 100 "Control"
"14" 148.75 59.75 0.341666666666667 0.346666666666667 0.311666666666667 0.17 4.56051352511204 12.877931664 264 "Control"
"15" -152.75 65.25 0.238333333333333 0.438333333333333 0.323333333333333 1.25166666666667 5.36037490329211 1.395498 32 "Control"
"16" -150.75 66.75 0.238333333333333 0.438333333333333 0.323333333333333 1.25166666666667 5.36037490329211 1.395498 119 "Control"
"17" -149.75 65.75 0.46 0.395 0.145 1.495 6.65868823246909 1.3293959724 317 "Control"
"18" 26.75 62.25 0.613333333333333 0.331666666666667 0.055 1.495 5.34929730693229 2.7891689704 54 "Control"
"19" 39.75 58.75 0.466666666666667 0.358333333333333 0.175 1.62166666666667 6.15981304240495 0.897836 235 "Control"
"20" 41.25 64.75 0.356666666666667 0.415 0.228333333333333 1.64166666666667 5.5044497115771 1.0323599408 307 "Control"
"21" 43.25 58.25 0.466666666666667 0.358333333333333 0.175 1.62166666666667 6.15981304240495 0.897836 20 "Control"
"22" 55.75 65.25 0.731666666666667 0.211666666666667 0.0566666666666667 1.47166666666667 5.42931421613724 1.9315059364 32 "Control"
"23" 67.25 59.75 0.41 0.455 0.135 0.266666666666667 5.17213302583092 15.547068 324 "Control"
"24" 68.25 59.75 0.341666666666667 0.346666666666667 0.311666666666667 0.17 4.56051352511204 12.877931664 360 "Control"
"25" 73.25 58.25 0.366666666666667 0.376666666666667 0.256666666666667 1.39833333333333 7.32193714304275 3.1309780444 58 "Control"
"26" 76.75 62.25 0.41 0.455 0.135 0.266666666666667 5.17213302583092 15.547068 156 "Control"
"27" 84.75 59.75 0.341666666666667 0.346666666666667 0.311666666666667 0.17 4.56051352511204 12.877931664 189 "Control"
"28" 96.75 57.75 0.466666666666667 0.358333333333333 0.175 1.62166666666667 6.15981304240495 0.897836 455 "Control"
"29" 103.25 55.75 0.466666666666667 0.358333333333333 0.175 1.62166666666667 6.15981304240495 0.897836 52 "Control"
"30" 106.25 53.75 0.365 0.4 0.235 1.33 7.3754048667725 4.304412 275 "Control"
"31" -153.75 57.25 0.57 0.365 0.065 1.105 6.26915616429432 1.370316 330 "Control"
"32" -144.25 67.25 0.238333333333333 0.438333333333333 0.323333333333333 1.25166666666667 5.36037490329211 1.395498 75 "Control"
