"Lon" "Lat" "sand_fraction" "silt_fraction" "clay_fraction" "bulkdensity_soil" "ph_soil" "soilcarbon" "time_since_dist" "Scenario"
"1" -118.25 58.75 0.46 0.395 0.145 1.495 6.65868823246909 1.3293959724 22 "Control"
"2" -110.75 58.25 0.613333333333333 0.331666666666667 0.055 1.495 5.34929730693229 2.7891689704 45 "Control"
"3" -100.25 55.75 0.47 0.353333333333333 0.176666666666667 0.308333333333333 5.41288364110832 17.225639892 239 "Control"
"4" -91.25 49.25 0.613333333333333 0.331666666666667 0.055 1.495 5.34929730693229 2.7891689704 68 "Control"
"5" 26.75 63.25 0.613333333333333 0.331666666666667 0.055 1.495 5.34929730693229 2.7891689704 199 "Control"
"6" 32.25 63.75 0.731666666666667 0.211666666666667 0.0566666666666667 1.47166666666667 5.42931421613724 1.9315059364 135 "Control"
"7" 38.75 60.25 0.466666666666667 0.358333333333333 0.175 1.62166666666667 6.15981304240495 0.897836 32 "Control"
"8" 39.25 61.75 0.498333333333333 0.41 0.0916666666666667 1.40666666666667 5.67850662747719 1.303076 239 "Control"
"9" 46.25 57.75 0.466666666666667 0.358333333333333 0.175 1.62166666666667 6.15981304240495 0.897836 521 "Control"
"10" 62.25 61.75 0.731666666666667 0.211666666666667 0.0566666666666667 1.47166666666667 5.42931421613724 1.9315059364 255 "Control"
"11" 83.25 59.75 0.356666666666667 0.415 0.228333333333333 1.64166666666667 5.5044497115771 1.0323599408 164 "Control"
"12" 142.25 59.75 0.731666666666667 0.211666666666667 0.0566666666666667 1.47166666666667 5.42931421613724 1.9315059364 137 "Control"
"13" 156.75 56.75 0.41 0.455 0.135 0.266666666666667 5.17213302583092 15.547068 78 "Control"
"14" -157.75 65.75 0.238333333333333 0.438333333333333 0.323333333333333 1.25166666666667 5.36037490329211 1.395498 42 "Control"
"15" -155.75 63.75 0.238333333333333 0.438333333333333 0.323333333333333 1.25166666666667 5.36037490329211 1.395498 55 "Control"
"16" -148.25 66.25 0.238333333333333 0.438333333333333 0.323333333333333 1.25166666666667 5.36037490329211 1.395498 143 "Control"
"17" -120.25 61.75 0.46 0.395 0.145 1.495 6.65868823246909 1.3293959724 292 "Control"
"18" -115.25 59.75 0.365 0.353333333333333 0.281666666666667 1.52833333333333 6.96920795900789 2.0151200488 131 "Control"
"19" -106.75 54.75 0.405 0.376666666666667 0.218333333333333 1.575 6.45683504508497 1.1422699728 38 "Control"
"20" -106.75 55.25 0.405 0.376666666666667 0.218333333333333 1.575 6.45683504508497 1.1422699728 39 "Control"
