"Lon" "Lat" "sand_fraction" "silt_fraction" "clay_fraction" "bulkdensity_soil" "ph_soil" "soilcarbon" "time_since_dist" "Scenario"
"1" -124.25 61.25 0.46 0.395 0.145 1.495 6.65868823246909 1.3293959724 38 "Control"
"2" -123.25 57.25 0.46 0.395 0.145 1.495 6.65868823246909 1.3293959724 44 "Control"
"3" -74.25 50.25 0.613333333333333 0.331666666666667 0.055 1.495 5.34929730693229 2.7891689704 133 "Control"
"4" 23.25 66.25 0.613333333333333 0.331666666666667 0.055 1.495 5.34929730693229 2.7891689704 218 "Control"
"5" 27.75 63.25 0.613333333333333 0.331666666666667 0.055 1.495 5.34929730693229 2.7891689704 463 "Control"
"6" 36.75 57.25 0.466666666666667 0.358333333333333 0.175 1.62166666666667 6.15981304240495 0.897836 251 "Control"
"7" 52.25 61.75 0.466666666666667 0.358333333333333 0.175 1.62166666666667 6.15981304240495 0.897836 28 "Control"
"8" 61.75 58.25 0.466666666666667 0.358333333333333 0.175 1.62166666666667 6.15981304240495 0.897836 138 "Control"
"9" 62.25 64.75 0.238333333333333 0.438333333333333 0.323333333333333 1.25166666666667 5.36037490329211 1.395498 272 "Control"
"10" 89.25 59.75 0.731666666666667 0.211666666666667 0.0566666666666667 1.47166666666667 5.42931421613724 1.9315059364 152 "Control"
"11" 102.75 56.25 0.466666666666667 0.358333333333333 0.175 1.62166666666667 6.15981304240495 0.897836 30 "Control"
"12" 140.25 50.75 0.523333333333333 0.38 0.0966666666666667 1.48333333333333 5.46515788064764 1.8258 605 "Control"
"13" -154.25 63.75 0.613333333333333 0.331666666666667 0.055 1.495 5.34929730693229 2.7891689704 13 "Control"
"14" -144.75 63.75 0.53 0.31 0.16 1.37 6.7 4.461816 137 "Control"
"15" -129.75 60.25 0.46 0.395 0.145 1.495 6.65868823246909 1.3293959724 231 "Control"
"16" -127.25 60.25 0.46 0.395 0.145 1.495 6.65868823246909 1.3293959724 30 "Control"
"17" -118.25 61.25 0.46 0.395 0.145 1.495 6.65868823246909 1.3293959724 45 "Control"
"18" -116.75 59.75 0.365 0.353333333333333 0.281666666666667 1.52833333333333 6.96920795900789 2.0151200488 4 "Control"
"19" -109.25 54.75 0.405 0.376666666666667 0.218333333333333 1.575 6.45683504508497 1.1422699728 41 "Control"
"20" -101.25 54.75 0.613333333333333 0.331666666666667 0.055 1.495 5.34929730693229 2.7891689704 109 "Control"
"21" -72.75 52.75 0.613333333333333 0.331666666666667 0.055 1.495 5.34929730693229 2.7891689704 111 "Control"
"22" 27.75 65.25 0.341666666666667 0.346666666666667 0.311666666666667 0.17 4.56051352511204 12.877931664 228 "Control"
"23" 28.25 65.25 0.341666666666667 0.346666666666667 0.311666666666667 0.17 4.56051352511204 12.877931664 330 "Control"
"24" 33.25 63.25 0.613333333333333 0.331666666666667 0.055 1.495 5.34929730693229 2.7891689704 4 "Control"
"25" 35.25 57.75 0.466666666666667 0.358333333333333 0.175 1.62166666666667 6.15981304240495 0.897836 248 "Control"
"26" 44.75 65.75 0.498333333333333 0.41 0.0916666666666667 1.40666666666667 5.67850662747719 1.303076 18 "Control"
"27" 48.25 64.25 0.356666666666667 0.415 0.228333333333333 1.64166666666667 5.5044497115771 1.0323599408 6 "Control"
"28" 60.25 59.25 0.523333333333333 0.38 0.0966666666666667 1.48333333333333 5.46515788064764 1.8258 145 "Control"
