"Lon" "Lat" "Scenario" "initial_recruitment_BNE" "initial_recruitment_IBS" "initial_recruitment_TeBS" "initial_recruitment_Tundra" "initial_recruitment_otherC" "recruitment_ten_years_BNE" "recruitment_ten_years_IBS" "recruitment_ten_years_TeBS" "recruitment_ten_years_Tundra" "recruitment_ten_years_otherC" "previous_state_BNE" "previous_state_IBS" "previous_state_TeBS" "previous_state_Tundra" "previous_state_otherC"
"160" -126.75 58.75 "Control" 21 85 0 38 85 296 85 0 343 173 0.01 0 0 0.43 0.05
"161" -113.25 59.75 "Control" 46 0 0 26 3 242 0 0 157 7 0.69 0.89 0 0.5 0.83
"162" -102.75 54.75 "Control" 47 1 0 39 1 278 1 0 175 1 3.63 1.17 0 0 2.74
"163" -89.75 53.75 "Control" 41 0 0 29 1 247 0 0 200 2 2.09 0 0 0.01 0.48
"164" -83.75 49.75 "Control" 19 0 0 19 0 143 2 0 141 0 0.16 1.07 0 0.84 0.52
"165" -83.75 54.25 "Control" 22 0 0 30 0 177 0 0 220 0 2.32 0 0 0.12 0.24
"166" -75.75 51.25 "Control" 24 0 0 28 0 173 0 0 202 1 0.42 0 0 0.16 0.13
"167" -62.25 51.25 "Control" 5 0 0 27 0 36 0 0 221 0 0.35 0 0 0.1 0.07
"168" 18.75 63.75 "Control" 24 0 0 19 0 367 0 0 228 9 2.1 0 0 0.02 0.53
"169" 19.75 64.75 "Control" 34 0 0 18 0 409 0 0 203 6 0.28 0.01 0 0.39 0.18
"170" 30.75 68.25 "Control" 0 0 0 20 0 56 0 0 211 0 0.06 0 0 0.25 0.03
"171" 47.75 58.25 "Control" 23 2 0 25 0 153 8 0 139 3 0.96 3.13 0 0.13 1.38
"172" 47.75 60.75 "Control" 39 3 0 29 3 261 12 0 177 12 0.58 3.33 0 0.11 1.42
"173" 55.75 65.25 "Control" 20 0 0 41 1 117 0 0 267 3 0.26 0 0 0.11 0.08
"174" 61.75 61.25 "Control" 24 8 0 26 1 149 12 0 175 3 2.64 0 0 0.06 1.1
"175" 65.25 59.75 "Control" 25 1 0 34 1 157 1 0 213 1 0.39 1.32 0 0.68 0.71
"176" 68.75 64.25 "Control" 30 0 0 36 1 196 0 0 261 7 0.82 0 0 0.04 0.17
"177" 71.25 58.75 "Control" 30 15 0 40 1 127 15 0 140 1 0.02 0.09 0 0.62 0.06
"178" 71.25 65.25 "Control" 0 0 0 20 0 17 0 0 116 0 0.48 0 0 0.22 0.07
"179" 73.25 64.75 "Control" 14 0 0 27 0 54 0 0 133 0 0.09 0 0 0.38 0.09
"180" 78.25 64.75 "Control" 11 0 0 20 0 62 0 0 123 0 0.02 0.02 0 0.36 0.02
"181" 79.75 62.25 "Control" 216 8 0 232 0 2448 16 0 2848 0 6.96 0.04 0 1.52 1.24
"182" 95.25 55.25 "Control" 32 6 0 34 2 131 6 0 148 2 0.1 3.39 0 0.89 0.57
"183" -154.25 59.25 "Control" 62 0 0 32 8 346 0 0 122 25 1.65 0 0 0.16 0.59
"184" -153.25 66.75 "Control" 38 0 0 26 0 282 0 0 212 1 3.36 0 0 0 0.58
"185" -143.75 67.25 "Control" 0 0 0 280 0 1936 0 0 4224 0 6.2 0 0 0.12 2.8
"186" -131.75 57.75 "Control" 0 0 0 26 0 129 0 0 210 0 0 0 0 0.38 0
"187" -120.25 62.25 "Control" 0 0 0 56 0 46 0 0 266 0 0.9 0 0 0.73 0.1
"188" -119.25 59.75 "Control" 30 0 0 25 5 217 1 0 156 16 1.5 1.96 0 0.04 3.02
"189" -102.25 56.25 "Control" 24 0 0 21 0 249 0 0 169 0 1.39 0.08 0 0.06 0.69
"190" -94.25 51.25 "Control" 30 1 0 23 0 302 4 0 220 0 0.12 0.02 0 0.36 0.08
"191" -76.75 54.75 "Control" 8 0 0 31 0 50 0 0 233 0 0.1 0 0 0.18 0.04
"192" -73.25 52.25 "Control" 9 0 0 33 1 44 0 0 237 1 0.01 0 0 0.19 0.02
"193" -59.75 51.25 "Control" 15 0 0 29 0 153 0 0 194 4 1.27 0 0 0.11 0.13
"194" 20.25 63.75 "Control" 28 0 12 20 2 258 0 93 172 22 1.28 0.33 0.7 0.18 1.45
"195" 25.25 61.25 "Control" 1 1 60 25 0 6 1 267 147 0 0.16 0.21 0.46 0.61 0.44
"196" 26.75 65.25 "Control" 28 4 0 34 1 162 12 0 186 3 3.97 0.77 0 0.12 1.09
"197" 27.75 64.75 "Control" 50 0 0 24 0 387 0 0 185 5 0.65 0.02 0 0.36 0.39
"198" 31.25 65.75 "Control" 31 0 0 19 0 285 0 0 193 4 0.16 0 0 0.28 0.12
"199" 34.75 61.25 "Control" 18 3 0 25 0 140 12 0 166 2 1.71 7.25 0 0.01 1.58
"200" 36.25 62.25 "Control" 50 0 0 21 1 377 0 0 152 3 3.08 0.03 0 0 1.41
"201" 36.25 62.75 "Control" 34 0 0 19 0 323 0 0 175 0 4.44 0 0 0 0.68
"202" 36.75 62.75 "Control" 20 0 0 19 0 156 1 0 177 0 3.21 1.08 0 0.04 2.85
"203" 40.75 62.25 "Control" 50 0 0 26 1 338 0 0 205 2 0.76 0 0 0.2 0.5
"204" 53.75 61.25 "Control" 48 1 0 28 3 241 5 0 166 5 0.78 1.04 0 0.39 0.82
"205" 61.25 62.25 "Control" 248 8 0 280 8 3120 64 0 3072 48 7 6.84 0 0 3.52
"206" 77.25 59.75 "Control" 13 0 0 19 0 111 0 0 153 0 0.05 4.05 0 0.03 0.13
"207" 81.25 56.75 "Control" 29 7 0 36 1 135 7 0 150 1 0.01 4.19 0 0.57 0.14
"208" 92.75 56.75 "Control" 29 3 0 32 1 145 3 0 142 1 2.13 1.37 0 0.01 0.99
"209" 106.25 52.75 "Control" 26 1 0 49 5 142 1 0 215 6 1.39 4.07 0 0 1
"210" 138.75 48.75 "Control" 27 0 0 26 0 191 0 0 225 0 1.55 0 0 0.09 0
"211" -135.75 62.75 "Control" 27 0 0 23 0 288 0 0 166 22 3.09 0.46 0 0 5.47
"212" -119.25 63.25 "Control" 0 0 0 63 7 10 0 0 237 8 0.11 0 0 0.45 1.35
"213" -113.75 56.25 "Control" 43 3 0 26 4 176 3 0 115 6 6.11 0 0 0 0
"214" -104.75 57.25 "Control" 46 0 0 36 3 358 0 0 239 11 0.11 0.03 0 0.46 0.09
"215" -64.75 53.75 "Control" 2 0 0 17 0 16 0 0 167 0 0.07 0 0 0.14 0.03
"216" 12.75 64.25 "Control" 34 0 0 24 1 150 0 0 158 2 0.96 0 0 0.06 0.01
"217" 17.75 65.25 "Control" 50 0 0 33 2 300 0 0 241 4 2.66 0 0 0.02 0.22
"218" 21.75 66.25 "Control" 56 2 0 37 5 236 7 0 166 6 0.46 0.55 0 0.83 0.54
"219" 31.75 68.75 "Control" 42 0 0 55 6 202 0 0 241 12 0.64 0 0 0.04 0.16
"220" 34.25 60.25 "Control" 19 5 0 30 0 156 14 0 188 3 1.18 9.93 0.01 0.06 0.8
"221" 36.75 57.25 "Control" 1 2 63 23 0 3 3 236 116 0 0.06 0.8 1.5 0.25 0.32
"222" 43.25 64.25 "Control" 41 2 0 46 4 254 3 0 210 8 0.26 0.31 0 0.71 0.25
"223" 54.25 59.25 "Control" 37 5 0 41 2 204 5 0 157 3 0.26 0.4 0 0.69 0.28
"224" 59.75 63.75 "Control" 10 0 0 21 0 47 0 0 129 0 0.02 0 0 0.18 0.02
"225" 74.75 62.75 "Control" 15 0 0 14 0 95 0 0 99 0 1.7 0 0 0.08 0.15
"226" 78.75 63.25 "Control" 11 0 0 17 0 110 0 0 158 0 0.11 0 0 0.17 0.06
"227" 81.75 61.25 "Control" 13 0 0 15 0 154 0 0 154 0 2.8 0 0 0.03 0.65
"228" 82.25 60.75 "Control" 8 0 0 18 0 85 1 0 162 0 0.84 0.37 0 0.18 0.37
"229" 94.25 59.25 "Control" 15 0 0 16 0 203 0 0 158 0 2.8 0 0 0 2.32
"230" 112.25 51.75 "Control" 38 1 0 45 5 253 2 0 303 11 1.3 0.09 0 0.14 1.22
"231" 138.25 47.75 "Control" 48 0 0 31 1 326 0 0 214 3 1.61 0 0 0.04 0.48
"232" 156.75 53.25 "Control" 28 0 0 13 0 286 0 0 163 6 2.75 0 0 0 0.56
"233" -106.75 59.75 "Control" 18 0 0 19 0 229 0 0 287 10 2.82 0 0 0 0.76
"234" -95.75 55.25 "Control" 22 0 0 19 0 189 1 0 166 0 1.2 1.71 0 0 1.29
"235" -76.75 49.75 "Control" 240 0 0 192 0 4096 16 0 3664 0 0.48 0.2 0 3.72 0.48
"236" -66.75 51.25 "Control" 7 0 0 16 0 51 0 0 189 1 0.01 0 0 0.2 0.02
"237" -62.75 52.75 "Control" 5 0 0 28 1 19 0 0 191 1 0.23 0 0 0.12 0.04
"238" 21.25 68.25 "Control" 168 0 0 248 680 2672 0 0 4352 1488 0.04 0 0 1.36 0.08
"239" 22.75 62.75 "Control" 1 0 70 27 0 5 0 292 124 0 0.11 0.68 3.55 0 0.87
"240" 56.75 66.25 "Control" 7 0 0 9 0 82 0 0 112 0 1.29 0 0 0.06 0.07
"241" 57.25 59.75 "Control" 26 0 0 15 0 382 0 0 206 2 3.14 0 0 0 0.48
"242" 70.75 61.75 "Control" 10 0 0 10 0 201 0 0 140 0 0.37 0.06 0 0.48 0.2
"243" 81.25 64.75 "Control" 2 0 0 5 0 66 0 0 134 0 1.39 0 0 0.1 0.1
"244" 86.25 57.25 "Control" 13 1 0 20 0 117 6 0 163 0 3.36 0 0 0 0.29
"245" 108.75 50.75 "Control" 25 3 0 29 2 203 4 0 164 4 0.4 0.75 0 0.98 0.82
"246" 140.25 49.25 "Control" 46 0 0 22 3 247 1 0 161 15 0.46 0.19 0 0.54 0.41
"247" 142.25 49.25 "Control" 65 0 0 28 4 486 0 0 187 40 4.54 0 0 0 4.22
"248" -153.25 65.75 "Control" 41 0 0 21 0 310 0 0 203 0 2.91 0 0 0 0.47
"249" -144.25 65.75 "Control" 56 0 0 29 11 329 0 0 195 21 0.16 0.04 0 0.58 0.16
"250" -117.75 61.25 "Control" 52 3 0 57 11 217 3 0 162 13 0.45 1.58 0 0.36 1.2
"251" -114.25 55.75 "Control" 39 1 0 36 3 232 2 0 193 11 9.14 0 0 0.25 0
"252" -108.75 57.25 "Control" 55 1 0 35 6 368 1 0 201 20 0.78 0.09 0 0.38 0.49
"253" -106.75 55.25 "Control" 15 5 0 33 1 77 5 0 135 3 5.13 0 0 0 0.34
