"Lon" "Lat" "Scenario" "initial_recruitment_BNE" "initial_recruitment_IBS" "initial_recruitment_TeBS" "initial_recruitment_Tundra" "initial_recruitment_otherC" "recruitment_ten_years_BNE" "recruitment_ten_years_IBS" "recruitment_ten_years_TeBS" "recruitment_ten_years_Tundra" "recruitment_ten_years_otherC" "previous_state_BNE" "previous_state_IBS" "previous_state_TeBS" "previous_state_Tundra" "previous_state_otherC"
"255" 138.25 56.75 "Control" 7 0 0 18 0 82 0 0 181 1 0.49 0 0 0.08 0.12
"256" 147.25 59.75 "Control" 0 0 0 25 0 42 0 0 144 0 0.29 0 0 0.12 0.09
"257" -123.25 60.25 "Control" 33 1 0 30 2 193 1 0 166 5 0.73 10.17 0 0 1.66
"258" -98.25 54.75 "Control" 39 0 0 21 1 224 0 0 120 2 4.75 0 0 0 0.38
"259" -97.75 55.25 "Control" 21 0 0 21 0 171 1 0 156 0 0.78 2.04 0 0.07 1.01
"260" -94.75 56.25 "Control" 35 0 0 22 0 239 0 0 208 2 0.19 0.03 0 0.49 0.1
"261" -92.75 57.25 "Control" 27 0 0 27 0 211 1 0 282 4 0.26 0.01 0 0.33 0.17
"262" 29.75 67.25 "Control" 22 0 0 22 0 185 0 0 193 0 1.79 0 0 0.03 0.17
"263" 34.75 67.25 "Control" 27 0 0 24 0 210 0 0 190 0 0.09 0.01 0 0.34 0.06
"264" 41.75 63.75 "Control" 544 0 0 312 32 5712 0 0 3184 96 14.2 2.56 0 1.56 7.52
"265" 74.75 59.25 "Control" 25 0 0 26 0 144 2 0 150 1 0.7 2.6 0 0.14 0.28
"266" 76.25 62.75 "Control" 13 0 0 13 0 168 0 0 175 1 1.06 0 0 0.06 0.3
"267" 78.25 64.25 "Control" 8 0 0 11 0 118 0 0 151 0 0.73 0 0 0.11 0.15
"268" 80.25 63.25 "Control" 6 0 0 10 0 93 1 0 137 0 1.03 0.08 0 0.13 0.25
"269" 138.25 47.75 "Control" 41 0 0 25 0 295 0 0 218 4 0.06 0.01 0 0.36 0.06
"270" -158.75 63.75 "Control" 176 0 0 160 0 3408 0 0 2928 48 10.56 0 0 0.68 1.08
"271" -128.25 59.75 "Control" 50 0 0 22 3 366 0 0 151 13 2.26 0.14 0 0.01 3.74
"272" -109.25 55.75 "Control" 21 0 0 31 1 117 0 0 153 2 0.52 7.35 0 0 1.82
"273" -96.25 51.25 "Control" 38 1 0 28 0 211 1 0 150 0 0.15 12.31 0 0.14 0
"274" -82.25 52.75 "Control" 30 0 0 23 0 209 1 0 185 4 0.64 0.18 0 0.35 0.42
"275" -72.25 53.75 "Control" 0 0 0 16 0 2 0 0 173 0 0.02 0 0 0.16 0.02
"276" -63.75 52.75 "Control" 1 0 0 17 0 5 0 0 173 0 0.01 0 0 0.19 0.02
"277" 38.25 63.25 "Control" 9 0 0 16 0 111 3 0 161 2 0.07 6.71 0 0 0.31
"278" 47.75 60.25 "Control" 35 1 0 30 1 222 13 0 179 7 0.73 8.08 0 0.11 0.09
"279" 53.25 61.25 "Control" 44 0 0 29 2 293 6 0 212 15 0.28 0.37 0 0.7 0.33
"280" 63.75 61.25 "Control" 46 0 0 23 0 394 0 0 195 9 2.01 0 0 0.02 0.43
"281" 69.75 63.25 "Control" 160 0 0 144 0 3072 16 0 3296 16 0.12 0.08 0 2.44 0.12
"282" 70.75 62.75 "Control" 13 0 0 14 0 162 0 0 154 0 0.82 0.01 0 0.13 0.29
"283" 74.25 57.25 "Control" 47 1 0 45 7 280 4 0 237 16 5.45 0 0 0 0
"284" 101.25 55.75 "Control" 37 3 0 33 3 193 10 0 162 8 0.26 1.67 0 0.63 0.89
"285" 147.75 60.25 "Control" 5 0 0 34 1 23 0 0 133 1 0.47 0 0 0.05 0
"286" 159.75 55.25 "Control" 44 0 0 33 4 331 0 0 243 12 1.37 0 0 0.03 0.24
"287" -125.25 62.25 "Control" 21 85 0 50 85 120 85 0 356 170 0.07 0 0 0.34 0
"288" -108.25 53.75 "Control" 40 3 0 30 3 150 4 0 132 3 2.15 6.15 0 0 4.11
"289" -107.25 57.75 "Control" 34 0 0 29 1 236 0 0 211 3 2.13 0.06 0 0 1.64
"290" -72.75 53.25 "Control" 0 0 0 72 0 256 0 0 3520 0 0.08 0 0 1.48 0.16
"291" -65.75 48.75 "Control" 17 0 0 13 0 180 0 0 146 3 5.11 0 0 0 1.03
"292" 25.25 68.25 "Control" 32 0 0 27 0 185 0 0 218 0 0.48 0 0 0.08 0.19
"293" 32.25 68.25 "Control" 14 0 0 24 0 132 0 0 219 1 0.79 0 0 0.04 0.16
"294" 35.75 67.75 "Control" 24 0 0 25 0 240 0 0 223 6 2.5 0 0 0.01 0.14
"295" 38.75 59.25 "Control" 41 4 0 22 1 228 20 0 129 3 0.11 10.79 0 0.03 0.12
"296" 42.25 60.25 "Control" 23 5 0 22 0 149 28 0 136 1 5.83 0 0 0.11 0
"297" 51.75 58.25 "Control" 26 2 0 23 0 155 9 0 132 2 7.25 0 0 0.02 0
"298" 54.75 59.25 "Control" 33 3 0 30 1 193 10 0 164 6 4.66 0 0 0.06 0
"299" -116.25 62.25 "Control" 10 0 0 40 10 46 0 0 162 11 0.4 0 0 0.07 2.2
"300" -95.75 52.75 "Control" 26 22 0 37 1 115 23 0 120 1 2.81 0.22 0 0 0.45
"301" -92.75 56.25 "Control" 45 4 0 78 4 209 4 0 299 5 1.95 0 0 0.1 0.64
"302" -77.25 51.25 "Control" 29 2 0 44 0 204 3 0 240 3 0.65 0.02 0 0.29 0.43
"303" -68.75 51.25 "Control" 12 0 0 40 0 87 1 0 258 1 0.74 0 0 0.1 0.06
"304" 23.75 67.75 "Control" 224 0 0 168 0 3568 0 0 3184 0 5.48 0.04 0 1.16 0.84
"305" 38.75 63.75 "Control" 21 3 0 40 0 158 3 0 175 3 1.99 2.62 0 0.09 0.87
"306" 50.25 66.25 "Control" 43 0 0 37 2 124 0 0 144 2 1.29 0 0 0.08 0.2
"307" 52.75 59.25 "Control" 57 9 0 38 7 259 12 0 161 13 0.3 0.32 0 0.65 0.41
"308" 53.75 61.25 "Control" 42 6 0 36 2 229 6 0 180 6 0.96 3.3 0 0 0.95
"309" 54.75 65.25 "Control" 29 0 0 31 0 147 0 0 195 1 1.33 0 0 0.03 0.06
"310" 55.75 60.25 "Control" 70 0 0 32 4 381 0 0 190 11 3.23 0 0 0 0.74
"311" 57.75 63.25 "Control" 35 0 0 33 1 160 0 0 135 1 2.04 0 0 0.15 0.06
"312" 95.25 58.75 "Control" 13 2 0 28 4 75 2 0 139 5 5.38 0 0 0 0.01
"313" 97.25 55.25 "Control" 30 3 0 25 1 190 3 0 180 1 0.98 0.51 0 0.14 1.09
"314" -158.25 62.25 "Control" 6 0 0 9 0 329 0 0 270 10 0.65 0 0 0.18 0.16
"315" -147.75 64.75 "Control" 12 0 0 18 0 138 3 0 182 3 4.48 0 0 0.1 1.61
"316" -128.25 57.75 "Control" 0 0 0 33 0 104 0 0 313 0 0.06 0 0 0.37 0.11
"317" -128.25 58.75 "Control" 0 0 0 28 0 48 0 0 278 0 2.67 0 0 0.13 0.05
"318" -119.75 62.75 "Control" 64 0 0 256 40 1040 0 0 3456 304 0.56 0.08 0 3.56 11.32
"319" -93.25 55.25 "Control" 26 1 0 36 1 130 1 0 207 2 0.13 0.2 0 0.6 0.17
"320" -86.25 53.75 "Control" 200 8 0 272 8 2192 16 0 3056 48 2.6 2.4 0 2.16 2.24
"321" -85.25 51.75 "Control" 45 1 0 32 1 198 1 0 182 1 1.15 0.19 0 0.06 0.47
"322" -78.75 49.25 "Control" 25 2 0 23 0 165 4 0 167 0 0.39 1.56 0 0.19 0.87
"323" -65.75 53.75 "Control" 1 0 0 26 0 9 0 0 172 0 0.03 0 0 0.12 0.03
"324" 17.25 66.25 "Control" 21 0 0 9 85 148 0 0 202 85 0.35 0 0 0.11 0.01
"325" 26.25 66.75 "Control" 64 0 0 96 0 2160 32 0 3136 16 3.44 1.32 0 3.72 4.4
"326" 27.25 61.25 "Control" 1 0 22 19 0 3 0 240 127 1 0.02 0 12.51 0 0
"327" 37.25 62.25 "Control" 240 0 0 144 0 3024 0 0 1904 48 0.32 0.32 0 4.28 0.48
"328" 38.75 61.25 "Control" 28 0 0 27 1 144 1 0 156 4 0.28 4.37 0 0.34 0.79
"329" 42.75 62.75 "Control" 23 0 0 29 0 161 1 0 164 7 0.64 2.46 0 0.28 1.04
"330" 54.25 61.75 "Control" 41 0 0 31 2 198 0 0 142 4 0.51 1.36 0 0.45 0.66
"331" 66.75 57.75 "Control" 33 5 0 33 2 164 8 0 149 3 1.13 1.66 0 0.13 1.08
"332" 78.75 59.75 "Control" 25 1 0 25 0 166 2 0 157 1 0.49 4.69 0 0.22 0.17
"333" 81.75 60.25 "Control" 296 0 0 176 0 4112 0 0 2896 32 9.48 0.04 0 1.64 0.08
"334" 108.75 53.25 "Control" 16 0 0 25 1 106 0 0 204 3 0.03 1.86 0 0 4.1
"335" -154.25 63.25 "Control" 46 0 0 28 1 403 1 0 268 7 1.23 0 0 0.09 0.61
"336" -133.25 60.75 "Control" 75 0 0 47 10 508 0 0 243 43 6.2 0 0 0 3.21
"337" -124.75 63.75 "Control" 18 0 0 37 14 124 0 0 186 31 0 0 0 0 8.57
"338" -102.75 55.75 "Control" 36 0 0 27 0 254 1 0 181 5 2.7 0 0 0 1.5
"339" 30.25 65.75 "Control" 20 0 0 21 0 218 0 0 209 2 0.07 0 0 0.27 0.05
"340" 32.75 61.75 "Control" 49 0 0 40 2 302 0 0 201 4 7.5 0 0 0 1.37
"341" 36.25 59.25 "Control" 27 5 0 36 1 128 10 0 158 1 0.6 1.29 0 0.5 0.75
"342" 49.25 61.75 "Control" 28 0 0 30 0 214 3 0 240 8 1.54 3.76 0 0.04 1.24
"343" 60.25 55.75 "Control" 19 2 0 28 0 99 16 0 143 1 6.63 0 0 0 0
"344" 60.25 61.75 "Control" 27 0 0 23 1 184 3 0 202 3 0.5 3.74 0 0.18 0.73
"345" 70.25 64.25 "Control" 135 0 0 189 0 7614 0 0 11988 0 4.5 0.18 0 7.02 1.08
"346" 82.75 59.75 "Control" 26 0 0 19 0 176 3 0 156 0 2.91 0 0 0.14 0
"347" 82.75 62.25 "Control" 5 0 0 8 0 59 0 0 111 0 0.14 0.08 0 0.48 0.11
"348" 99.25 55.75 "Control" 26 1 0 32 1 202 1 0 195 4 0.22 6.41 0 0.02 0.56
"349" 103.25 55.75 "Control" 17 0 0 24 4 154 0 0 188 14 0 0.7 0 0.04 6.69
"350" 106.75 51.75 "Control" 22 1 0 35 2 196 1 0 235 16 4.69 0 0 0 0.16
"351" 137.75 47.75 "Control" 27 0 0 14 0 336 0 0 154 0 0.92 0 0 0.2 0.29
"352" -157.25 60.75 "Control" 33 0 0 27 1 227 0 0 203 3 2.15 0 0 0.1 0.13
"353" -126.25 61.25 "Control" 64 0 0 33 2 284 0 0 196 3 0.35 0 0 0.35 0.13
"354" -119.75 61.75 "Control" 60 3 0 38 7 294 3 0 148 15 7.04 0 0 0 0
"355" -113.75 54.75 "Control" 34 7 0 39 6 192 9 0 159 17 5.2 0 0 0 0.32
"356" -107.25 54.25 "Control" 168 16 0 280 0 2448 32 0 2096 0 13.32 0 0 1.04 0
"357" -96.75 55.75 "Control" 66 3 0 68 6 268 3 0 232 6 2.61 0 0 0 1.83
"358" -83.75 48.25 "Control" 55 2 0 29 2 327 2 0 172 2 1.73 1.54 0 0.03 1.9
"359" -60.25 53.25 "Control" 14 0 0 33 0 108 0 0 177 1 0.97 0 0 0.1 0.01
"360" -59.25 47.75 "Control" 73 0 0 21 11 471 0 0 119 30 8.11 0 0 0 5.44
"361" 29.25 68.75 "Control" 20 0 0 20 0 156 0 0 182 1 1.48 0 0 0.02 0.31
"362" 34.75 58.75 "Control" 8 0 448 136 0 32 0 3840 1504 0 0.2 1.8 20.72 3.04 0.52
"363" 42.75 64.25 "Control" 26 0 0 26 0 238 0 0 244 4 3.33 0 0 0.08 0.11
"364" 48.25 60.25 "Control" 93 0 0 106 13 376 0 0 536 13 4.61 0 0 0.17 0.62
"365" 62.75 58.75 "Control" 46 3 0 32 1 209 3 0 151 1 4.06 1.52 0 0 0.47
"366" 63.25 65.25 "Control" 4 0 0 7 0 66 0 0 116 0 0.31 0 0 0.28 0.13
"367" -155.75 63.75 "Control" 61 0 0 30 2 387 0 0 218 7 3.71 0 0 0.05 0.37
"368" -120.25 62.25 "Control" 20 0 0 37 1 152 0 0 203 1 0.97 0 0 0.33 0.01
"369" -87.25 53.25 "Control" 27 0 0 26 0 179 0 0 206 0 0.62 0.02 0 0.21 0.28
"370" 25.25 69.25 "Control" 21 0 0 16 85 249 0 0 201 86 1.75 0 0 0.01 0.17
"371" 35.25 60.25 "Control" 21 1 0 14 0 153 8 0 132 3 2.39 5.62 0 0.07 2.08
"372" 38.75 66.75 "Control" 33 0 0 20 0 265 0 0 181 2 2.79 0 0 0 1.04
"373" 57.25 58.25 "Control" 20 1 0 18 0 181 5 0 151 1 0.8 7.06 0 0.17 0.28
"374" 61.75 62.25 "Control" 50 0 0 29 1 286 0 0 186 3 4.03 0 0 0.05 0.06
"375" 140.25 53.75 "Control" 424 0 0 200 32 3392 0 0 1712 112 16.64 0.12 0 2.08 9.48
"376" -136.25 61.25 "Control" 72 0 0 23 6 680 0 0 273 54 7.37 0 0 0 0.21
"377" -118.75 62.25 "Control" 24 0 0 28 0 176 0 0 172 0 0.17 0 0 0.52 0.47
"378" -107.75 56.75 "Control" 25 1 0 18 0 282 1 0 133 1 0.26 0.02 0 0.34 0.16
"379" -107.25 59.25 "Control" 40 0 0 27 2 218 0 0 146 3 3.36 0 0 0 1.89
"380" -77.75 50.25 "Control" 22 0 0 20 0 247 3 0 179 7 3.49 0 0 0.1 0.48
"381" -75.75 52.75 "Control" 64 0 0 120 0 2080 0 0 3824 0 3.32 0 0 0.44 0.56
"382" -67.25 48.25 "Control" 30 0 0 16 0 252 0 0 147 0 5.49 0 0 0.01 1.99
"383" -55.75 48.25 "Control" 42 0 27 35 7 243 0 120 165 15 0.79 0.04 0.18 0.38 0.46
"384" 20.75 64.75 "Control" 55 0 0 29 1 383 0 0 152 5 7.05 0 0 0 2.8
"385" 32.75 65.25 "Control" 248 0 0 208 0 3456 0 0 2992 48 4.76 0 0 1 0.48
"386" 46.25 65.75 "Control" 13 0 0 20 0 102 1 0 191 1 2.18 0.11 0 0.05 0.5
"387" 50.25 58.25 "Control" 31 1 0 17 0 175 13 0 133 0 4.9 0 0 0.01 0.55
"388" 50.75 58.75 "Control" 28 0 0 18 0 192 11 0 147 2 0.48 7.08 0 0.2 0.28
"389" 58.75 65.25 "Control" 4 0 0 9 0 24 0 0 69 0 0.14 0 0 0.16 0.05
"390" 65.75 59.25 "Control" 6 0 0 19 0 54 3 0 154 0 0.12 0.59 0 0.94 0.36
"391" 71.25 58.25 "Control" 25 0 0 18 0 157 0 0 111 0 0.14 1.98 0 0.89 0.41
"392" 78.75 58.25 "Control" 184 8 0 232 0 1952 32 0 2560 0 6.08 0.24 0 2.56 3.04
"393" 93.75 55.25 "Control" 35 0 0 19 1 187 0 0 127 2 3.23 0 0 0 3.07
"394" 104.25 54.75 "Control" 24 1 0 33 9 133 1 0 170 13 0.14 0 0 0.01 6.11
"395" 139.25 50.75 "Control" 160 0 0 184 0 2400 0 0 3072 0 0.6 0.08 0 2.6 0.52
"396" 159.25 54.75 "Control" 18 0 0 27 75 155 0 0 193 600 0.64 0 0 0.13 0.06
"397" -153.25 57.25 "Control" 89 0 0 29 8 594 0 0 184 30 9.18 0 0 0 0.31
"398" -132.75 61.75 "Control" 21 0 0 20 85 260 0 0 285 599 0.25 0 0 0.39 0.16
"399" -131.25 60.25 "Control" 21 0 0 16 85 179 0 0 275 595 1.89 0 0 0.18 0.32
"400" -123.75 61.25 "Control" 33 0 0 13 0 350 0 0 149 5 3.89 0.03 0 0 3.71
"401" -110.25 54.75 "Control" 43 5 0 48 4 199 5 0 193 4 1.99 4.39 0 0 0.93
"402" -72.75 49.25 "Control" 35 0 0 41 1 220 0 0 254 3 1.56 0.01 0 0.05 0.28
"403" 32.25 62.25 "Control" 66 0 0 30 3 345 0 0 178 5 0.31 0.01 0 0.43 0.21
"404" 64.25 58.75 "Control" 12 1 0 26 0 91 4 0 164 1 3.08 0 0 0.01 0.02
"405" 64.75 62.75 "Control" 16 0 0 20 0 116 0 0 158 0 2.31 0 0 0.05 0.19
"406" 69.25 59.75 "Control" 224 16 0 176 0 1456 32 0 1648 0 0.56 10.12 0 5.36 1.92
"407" 105.75 54.25 "Control" 72 0 0 304 48 752 0 0 2928 160 0.04 0.08 0 2.68 16.4
"408" 142.75 53.25 "Control" 464 0 0 184 8 5872 0 0 2496 64 2.6 0.28 0 3.2 1.52
"409" -158.75 61.75 "Control" 25 0 0 34 0 216 1 0 291 18 1.93 0 0 0.03 0.08
"410" -156.25 62.75 "Control" 41 0 0 36 2 268 0 0 251 10 0.99 0.01 0 0.16 0.22
"411" -121.75 58.75 "Control" 31 0 0 22 1 193 0 0 130 3 7.85 0 0 0 0.86
"412" -119.25 58.25 "Control" 31 0 0 22 0 228 1 0 158 4 0.8 9.36 0 0 4
"413" -91.25 51.25 "Control" 23 0 0 21 0 230 0 0 223 0 4.09 0 0 0.02 2.77
"414" -82.25 49.25 "Control" 21 2 0 28 0 172 3 0 183 5 0.49 0.28 0 0.6 0.44
"415" 11.75 61.75 "Control" 31 0 0 18 0 368 0 0 182 14 0.34 0 0 0.28 0.13
"416" 20.75 66.25 "Control" 47 0 0 23 0 391 0 0 207 5 2.81 0 0 0.02 0.42
"417" 21.25 64.75 "Control" 344 0 0 184 16 5056 0 0 2464 272 17.04 0.2 3.8 2.56 22.76
"418" 25.25 63.75 "Control" 28 0 0 21 2 176 0 0 155 7 3.08 4.32 0 0 3.18
"419" 26.75 65.25 "Control" 22 1 0 22 0 136 1 0 182 4 0.5 2.18 0 0.28 0.99
"420" 38.75 63.25 "Control" 41 0 0 24 0 297 0 0 214 4 2.29 0 0 0.05 0
"421" 53.25 58.75 "Control" 45 21 0 31 4 171 28 0 156 5 0.02 9.57 0 0.08 0.25
"422" 66.25 59.25 "Control" 23 3 0 25 0 150 3 0 148 0 0 7.11 0 0.08 0.13
"423" 85.25 61.75 "Control" 32 0 0 72 0 1104 0 0 2192 32 0.48 1.48 0 4.08 2.44
"424" 139.75 50.75 "Control" 27 0 0 24 0 229 0 0 210 2 1.71 0 0 0.09 0
"425" 159.25 57.75 "Control" 24 0 0 16 0 285 0 0 171 3 0.26 0 0 0.21 0.08
"426" -146.75 64.25 "Control" 41 0 0 23 6 311 5 0 202 67 0.67 0.93 0 0.66 0.98
"427" -121.25 59.25 "Control" 248 0 0 144 8 4032 0 0 2656 160 7.92 13.64 0 2.56 22.72
"428" -111.75 56.75 "Control" 33 0 0 23 1 198 1 0 152 1 3.89 0 0 0.01 0
"429" -93.75 50.75 "Control" 40 2 0 26 1 191 3 0 149 1 4.03 1.81 0 0 0.37
"430" -63.75 53.75 "Control" 16 0 0 168 0 176 0 0 2368 0 0.36 0 0 1.16 0.12
"431" 13.75 61.25 "Control" 82 0 0 27 5 529 0 0 162 16 0.61 0.01 0 0.39 0.23
"432" 21.25 66.75 "Control" 16 0 0 17 0 272 0 0 229 4 4.72 0 0 0.02 0.04
"433" 26.75 62.25 "Control" 1 0 25 22 1 6 0 178 133 1 0 0 9.28 0 0
"434" 31.25 62.75 "Control" 24 0 0 15 0 273 0 0 180 3 0.46 0.03 0 0.48 0.38
"435" 43.25 60.75 "Control" 32 0 0 17 0 278 0 0 168 1 3.61 0.09 0 0 1.64
"436" 44.75 65.75 "Control" 9 0 0 9 0 281 1 0 227 7 2.67 0 0 0 0.62
"437" 54.75 66.25 "Control" 1 0 0 3 0 41 2 0 138 0 1.24 0 0 0.15 0.12
"438" 55.25 61.75 "Control" 972 0 0 486 0 22437 0 0 14985 162 41.49 0.18 0 7.74 1.44
"439" 65.75 60.25 "Control" 20 0 0 13 0 178 1 0 149 4 0.99 3.35 0 0.03 1
"440" 73.25 63.75 "Control" 19 0 0 20 0 105 0 0 133 0 0.06 0.01 0 0.44 0.05
"441" 109.25 53.75 "Control" 27 0 0 36 7 99 0 0 140 7 0.43 0 0 0 7.27
"442" 159.25 55.75 "Control" 675 0 0 540 0 19359 0 0 16848 81 31.86 0 0 5.58 1.62
"443" -158.75 60.75 "SSP1-RCP2.6" 48 0 0 27 1 376 1 0 223 5 2.02 0 0 0.04 0
"444" -153.25 57.25 "SSP1-RCP2.6" 147 0 0 40 26 843 1 0 191 87 3.93 0 0 0 1.05
"445" -116.25 59.75 "SSP1-RCP2.6" 26 6 0 19 0 126 10 0 102 0 3.37 3.94 0 0 1.91
"446" -99.75 54.75 "SSP1-RCP2.6" 34 3 0 35 2 186 6 0 199 5 0.82 6.37 0 0 2.33
"447" -85.25 54.25 "SSP1-RCP2.6" 41 0 0 30 1 271 0 0 245 2 0.86 0.12 0 0.22 0.55
"448" 7.75 58.75 "SSP1-RCP2.6" 77 2 13 28 43 445 9 90 174 142 13.58 0 0.08 0 3.76
"449" 22.25 66.25 "SSP1-RCP2.6" 71 0 0 30 7 393 0 0 180 10 1.32 0.1 0 0.42 1.38
"450" 39.75 57.25 "SSP1-RCP2.6" 5 1 30 17 0 26 2 142 99 0 0.12 4.34 0 0.01 0.45
"451" 39.75 59.25 "SSP1-RCP2.6" 19 1 0 17 0 154 1 0 128 0 11.98 0 0 0.01 0
"452" 47.25 60.25 "SSP1-RCP2.6" 16 3 0 18 0 107 5 0 137 0 0.2 2.51 0 0.74 0.86
"453" 72.25 63.75 "SSP1-RCP2.6" 12 0 0 15 0 205 0 0 189 0 0.09 0 0 0.23 0.08
"454" 140.75 52.75 "SSP1-RCP2.6" 105 1 0 50 11 620 2 0 242 40 3.78 0 0 0 1.45
"455" 153.75 59.25 "SSP1-RCP2.6" 89 1 0 34 3 694 7 0 204 58 0.28 0.03 0 0.42 0.18
"456" -146.25 67.25 "SSP1-RCP2.6" 56 0 0 22 2 575 4 0 260 167 6.15 0 0 0 1.03
"457" -141.75 66.75 "SSP1-RCP2.6" 9 0 0 23 0 157 1 0 333 17 1.77 0 0 0.27 0.19
"458" -125.25 60.75 "SSP1-RCP2.6" 75 0 0 28 14 512 0 0 182 77 7.7 0 0 0 3.51
"459" -118.75 59.25 "SSP1-RCP2.6" 31 0 0 21 1 223 3 0 166 6 0.97 1.1 0 0.34 2.14
"460" -114.75 57.25 "SSP1-RCP2.6" 29 1 0 24 0 164 6 0 126 0 0.01 13.03 0 0 1.63
"461" -99.25 55.25 "SSP1-RCP2.6" 15 3 0 22 0 156 22 0 228 7 0.05 7.65 0 0.02 0.28
"462" -77.25 52.25 "SSP1-RCP2.6" 45 0 0 23 0 345 0 0 161 8 0.53 0.11 0 0.48 0.28
"463" -73.25 51.75 "SSP1-RCP2.6" 8 0 0 9 0 196 0 0 175 5 1.7 0 0 0.04 0
"464" -68.75 47.75 "SSP1-RCP2.6" 51 0 0 24 3 299 2 0 163 17 5.75 0 0 0 4.83
"465" 15.75 64.25 "SSP1-RCP2.6" 62 0 16 25 1 499 0 48 197 5 0.99 0 0 0.34 0.24
"466" 29.25 65.25 "SSP1-RCP2.6" 29 0 0 20 0 338 4 0 269 7 3.62 0 0 0.02 0.27
"467" 33.75 63.75 "SSP1-RCP2.6" 37 0 0 16 0 456 1 0 216 4 4.78 0 0 0 0.33
"468" 35.75 60.25 "SSP1-RCP2.6" 29 0 0 22 0 185 3 0 153 1 1.46 0.86 0 0.4 1.04
"469" 39.25 61.75 "SSP1-RCP2.6" 36 0 0 18 1 268 1 0 131 5 0.23 0.13 0 0.67 0.25
"470" 50.25 60.25 "SSP1-RCP2.6" 49 0 0 21 0 388 0 0 185 2 2.96 0 0 0 0.62
"471" 58.25 61.25 "SSP1-RCP2.6" 25 0 0 15 0 399 0 0 164 4 5.24 0 0 0.01 0.59
"472" 62.25 58.75 "SSP1-RCP2.6" 36 1 0 23 0 179 1 0 110 0 8.06 0 0 0.11 0
"473" 73.75 59.25 "SSP1-RCP2.6" 17 3 0 43 0 78 3 0 156 0 0 9.4 0 0 0
"474" 94.75 57.75 "SSP1-RCP2.6" 28 10 0 40 1 133 11 0 150 1 0.43 9.05 0 0 0.41
"475" 113.25 52.75 "SSP1-RCP2.6" 14 5 0 58 15 56 5 0 170 16 4.11 0 0 0 0
"476" 154.25 60.25 "SSP1-RCP2.6" 47 2 0 42 1 343 3 0 264 3 0.05 0 0 0.25 0.04
"477" -159.25 62.25 "SSP1-RCP2.6" 42 0 0 23 0 444 14 0 406 15 3.07 0 0 0 1.45
"478" -158.25 65.75 "SSP1-RCP2.6" 28 0 0 20 0 262 1 0 187 0 2.41 0 0 0.1 0.06
"479" -110.25 58.25 "SSP1-RCP2.6" 42 3 0 42 5 229 11 0 232 15 0.61 0.54 0 0.76 0.88
"480" -101.75 55.75 "SSP1-RCP2.6" 44 4 0 26 2 199 6 0 130 3 4.38 0 0 0.06 0
"481" -91.25 51.75 "SSP1-RCP2.6" 68 1 0 53 9 352 1 0 254 10 2.64 0.26 0 0.01 1.37
"482" 24.25 64.25 "SSP1-RCP2.6" 55 0 0 23 6 393 1 3 155 35 6.48 0 0 0.01 2.82
"483" 27.75 69.25 "SSP1-RCP2.6" 30 0 0 17 0 320 5 0 340 17 3.1 0 0 0.01 0.28
"484" 67.25 58.75 "SSP1-RCP2.6" 13 2 0 24 0 77 3 0 122 0 0 7.94 0 0 0
"485" 70.25 59.25 "SSP1-RCP2.6" 12 2 0 15 0 89 10 0 123 0 0.1 0.29 0 0.74 0.17
"486" 75.75 64.75 "SSP1-RCP2.6" 39 0 0 32 1 239 0 0 191 4 2.45 0 0 0.04 0.25
"487" 92.25 57.75 "SSP1-RCP2.6" 21 5 0 31 0 113 7 0 139 1 0.01 0.02 0 0.45 0.03
"488" 94.75 58.75 "SSP1-RCP2.6" 48 2 0 29 2 355 3 0 163 8 0.12 0.08 0 0.61 0.21
"489" 109.25 49.75 "SSP1-RCP2.6" 46 1 0 29 5 303 1 0 141 15 2.33 0.44 0 0.01 2.56
"490" 109.75 49.75 "SSP1-RCP2.6" 64 0 0 29 4 381 0 0 166 11 3.3 0.02 0 0 2.76
"491" 156.75 56.25 "SSP1-RCP2.6" 43 0 0 27 1 478 3 0 289 28 2.68 0 0 0 0.59
"492" -121.25 59.25 "SSP1-RCP2.6" 39 7 0 28 4 189 17 0 119 11 0.35 2.04 0 0.56 1.62
"493" -115.75 57.25 "SSP1-RCP2.6" 35 20 0 34 8 165 42 0 155 15 0.55 14.77 0 0.11 1.62
"494" -97.75 56.75 "SSP1-RCP2.6" 49 0 0 50 7 240 1 0 251 18 0.2 0.26 0 0.75 0.31
"495" -89.25 50.25 "SSP1-RCP2.6" 60 2 0 39 3 407 4 0 237 17 7 0 0 0 1.69
"496" -84.75 53.25 "SSP1-RCP2.6" 51 2 0 41 2 272 2 0 197 3 0.8 0.25 0 0.35 0.47
"497" -77.25 55.25 "SSP1-RCP2.6" 20 0 0 28 0 141 0 0 169 0 1.21 0 0 0.11 0
"498" -68.25 49.25 "SSP1-RCP2.6" 93 1 0 44 14 453 1 0 212 17 5.31 0 0 0.05 0
"499" -62.25 49.25 "SSP1-RCP2.6" 38 1 41 31 19 164 1 135 121 27 4.33 0.4 0 0 7.88
"500" -61.25 50.25 "SSP1-RCP2.6" 110 0 1 34 10 557 0 3 154 16 4.95 0 0 0.07 0.14
"501" -57.75 49.75 "SSP1-RCP2.6" 88 0 2 25 10 556 0 7 150 28 3.23 0.01 0 0.02 1.43
