"Lon" "Lat" "Scenario" "initial_recruitment_BNE" "initial_recruitment_IBS" "initial_recruitment_TeBS" "initial_recruitment_Tundra" "initial_recruitment_otherC" "recruitment_ten_years_BNE" "recruitment_ten_years_IBS" "recruitment_ten_years_TeBS" "recruitment_ten_years_Tundra" "recruitment_ten_years_otherC" "previous_state_BNE" "previous_state_IBS" "previous_state_TeBS" "previous_state_Tundra" "previous_state_otherC"
"236" 67.25 62.75 "Control" 8 0 0 12 0 101 4 0 130 0 0.36 0.84 0 0.12 0.41
"237" 79.75 62.25 "Control" 13 0 0 14 0 174 1 0 187 1 1.48 0 0 0.03 0.16
"238" 89.25 57.75 "Control" 30 7 0 48 1 185 18 0 224 4 0.92 3.03 0 0.05 0.51
"239" 105.25 53.75 "Control" 16 5 0 42 21 91 7 0 191 34 0 0.97 0 0 10.26
"240" 113.25 50.75 "Control" 48 7 0 56 11 316 7 0 220 19 2.71 0 0 0.13 0.15
"241" -156.25 62.25 "Control" 37 0 0 33 1 283 0 0 275 6 1.87 0 0 0.02 0.24
"242" -116.25 56.25 "Control" 35 2 0 24 3 148 2 0 123 4 1.6 7.8 0 0.06 1.04
"243" -110.25 60.25 "Control" 47 0 0 28 1 357 0 0 197 5 1.13 0.03 0 0.2 0.6
"244" -100.25 50.75 "Control" 17 0 0 22 0 144 2 0 171 3 1.05 4 0 0.21 0.71
"245" -84.75 48.75 "Control" 45 0 0 30 1 245 0 0 192 2 1.09 0.38 0 0.37 1.26
"246" -68.75 49.25 "Control" 57 0 0 18 1 449 0 0 196 7 0.12 0.01 0 0.41 0.09
"247" 14.75 61.25 "Control" 37 0 0 18 1 335 0 0 201 19 2.23 0.01 0.01 0.04 1.47
"248" 42.75 62.25 "Control" 24 0 0 23 1 158 16 0 192 4 0.65 2.3 0 0.23 0.99
"249" 42.75 65.75 "Control" 41 0 0 20 2 214 1 0 194 4 3.45 0.26 0 0.02 1.26
"250" 44.75 65.75 "Control" 26 0 0 17 0 312 0 0 219 3 3.27 0 0 0.01 0
"251" 46.25 61.25 "Control" 200 0 0 184 8 2352 176 0 2448 64 17.6 0.12 0 2.24 0.12
"252" 59.25 62.25 "Control" 9 0 0 12 0 162 0 0 188 3 1.07 0 0 0.15 0.19
"253" 69.25 65.25 "Control" 40 0 0 88 0 1248 0 0 2592 16 6.28 0 0 1.32 0.36
"254" 103.75 50.75 "Control" 38 0 0 30 6 220 1 0 212 14 0.59 0.77 0 0.58 1.49
"255" 145.75 59.75 "Control" 56 0 0 120 0 1808 0 0 2048 0 5.48 0 0 1.08 0.24
"256" -129.75 57.75 "Control" 21 0 0 44 85 300 0 0 383 175 3.72 0 0 0.08 0
"257" -124.25 59.75 "Control" 224 8 0 136 0 2368 48 0 1840 32 26.56 0.56 0 2.68 0.92
"258" -123.25 59.25 "Control" 38 1 0 20 1 277 2 0 147 4 1.01 8.76 0 0 2.32
"259" -112.75 56.25 "Control" 34 6 0 25 5 162 9 0 152 6 1.01 9.06 0 0 1.65
"260" -111.75 61.25 "Control" 44 0 0 35 4 193 0 0 157 6 4.17 0 0 0.01 0.1
"261" -105.75 53.75 "Control" 47 0 0 25 1 154 0 0 83 1 6.71 0 0 0 0
"262" -89.75 56.75 "Control" 25 0 0 35 0 243 1 0 313 5 2.27 0 0 0.11 0.09
"263" -85.25 49.25 "Control" 47 0 0 33 2 270 2 0 177 6 2.26 3.32 0 0 2.02
"264" -85.25 51.75 "Control" 41 0 0 29 0 221 3 0 206 5 1.78 2.68 0 0.15 0.63
"265" 10.25 60.75 "Control" 53 0 0 38 7 373 0 0 211 22 0.28 0.03 0 0.39 0.24
"266" 11.25 61.75 "Control" 42 0 0 37 1 278 0 0 237 3 3 0 0 0.01 0.42
"267" 33.75 61.75 "Control" 30 0 0 33 1 261 0 0 262 3 1.67 0 0 0.13 0.58
"268" 36.75 60.75 "Control" 35 3 0 27 1 208 14 0 172 5 4.5 0 0 0 0.66
"269" 54.25 58.75 "Control" 32 3 0 34 2 177 13 0 165 9 0.49 3.21 0 0.26 0.88
"270" 78.75 58.25 "Control" 38 8 0 48 3 182 10 0 201 3 2.24 1.4 0 0 0
"271" 81.25 63.25 "Control" 9 0 0 24 0 60 1 0 167 0 0.73 0.06 0 0.16 0.22
"272" 142.25 51.25 "Control" 67 1 0 35 4 450 1 0 211 19 1.06 0.04 0 0.23 0.45
"273" 159.25 55.25 "Control" 42 0 0 27 1 329 1 0 203 16 0.28 0.01 0 0.3 0.15
"274" -149.75 61.25 "Control" 58 0 0 25 5 439 0 0 176 16 2.99 0 0 0 1.5
"275" -136.25 62.75 "Control" 51 0 0 25 11 355 1 0 180 60 1.35 0.12 0 0.18 2.55
"276" -116.25 54.25 "Control" 41 0 0 22 2 155 0 0 86 2 2.64 3.21 0 0 8.52
"277" -114.25 57.25 "Control" 41 8 0 43 8 196 13 0 190 12 0.86 0.41 0 0.7 1.07
"278" -101.75 53.25 "Control" 208 72 0 264 0 1520 144 0 1856 0 1.4 16.56 0 3.24 3.84
"279" -85.25 48.25 "Control" 62 1 0 30 4 343 1 0 122 9 2.77 3.68 0 0 5.28
"280" 33.25 64.25 "Control" 24 0 0 24 0 195 0 0 201 3 2.38 0 0 0.04 0.3
"281" 40.25 59.75 "Control" 28 31 0 39 4 120 33 0 139 6 0.25 5.87 0 0.26 0.53
"282" 89.25 58.75 "Control" 39 0 0 31 2 285 0 0 174 5 0.54 0.02 0 0.18 0.31
"283" 101.75 56.25 "Control" 17 3 0 29 8 108 3 0 151 11 0.24 0.47 0 0.36 3.89
"284" 136.25 52.75 "Control" 38 0 0 29 3 262 0 0 190 5 0.17 0.02 0 0.38 0.19
"285" 141.75 59.25 "Control" 22 0 0 31 1 100 0 0 205 2 0.86 0 0 0.04 0.09
"286" -157.25 64.75 "Control" 15 0 0 13 0 309 1 0 224 7 0.89 0.01 0 0.11 0.25
"287" -146.25 66.25 "Control" 28 0 0 16 0 265 1 0 134 4 0.48 0.55 0 0.71 0.66
"288" -124.75 56.75 "Control" 43 0 0 31 2 334 0 0 177 12 4.33 0 0 0 8.55
"289" -120.25 60.75 "Control" 17 1 0 19 0 156 6 0 156 3 4.06 0 0 0 3.96
"290" -106.25 54.75 "Control" 17 0 0 19 0 155 1 0 119 0 0.35 8.95 0 0 1.07
"291" -105.25 54.75 "Control" 18 1 0 21 0 150 2 0 142 1 0.62 0.11 0 0.47 0.45
"292" 12.75 61.75 "Control" 20 0 0 20 0 264 0 0 245 7 1.05 0 0 0.06 0.19
"293" 13.75 61.75 "Control" 46 0 0 17 0 442 0 0 187 3 1.77 0 0 0.09 0.49
"294" 44.25 64.75 "Control" 36 0 0 34 2 159 0 0 213 3 0.22 0.11 0 0.63 0.23
"295" 47.25 65.25 "Control" 35 0 0 26 0 187 0 0 172 0 0.15 0.04 0 0.39 0.12
"296" 65.25 61.25 "Control" 30 1 0 35 1 150 1 0 162 1 0.44 1.87 0 0.23 0.32
"297" 109.25 52.75 "Control" 352 0 0 176 0 5408 0 0 2768 32 10.48 0 0 1.84 5.76
"298" 111.75 50.25 "Control" 51 0 0 28 2 374 0 0 223 9 4.11 0 0 0 1.57
"299" 138.25 47.75 "Control" 280 0 0 184 0 4176 0 0 3072 0 3.36 0.04 0 1.8 1.32
"300" 143.25 49.75 "Control" 59 0 0 26 2 251 0 0 137 2 2.93 0.21 0 0 1.43
"301" -157.75 64.25 "Control" 41 0 0 25 0 289 0 0 209 5 1.48 0 0 0.06 0.16
"302" -156.75 62.25 "Control" 34 0 0 23 0 364 0 0 251 15 2.61 0 0 0.03 0.12
"303" -126.25 61.75 "Control" 42 0 0 38 1 264 0 0 223 2 1.33 0 0 0.09 0
"304" -124.25 61.25 "Control" 75 0 0 46 8 460 0 0 214 23 3.61 0 0 0.02 0.36
"305" -103.25 56.25 "Control" 53 0 0 31 2 351 1 0 212 9 4.18 0 0 0.01 1.97
"306" -91.25 50.75 "Control" 38 0 0 22 0 250 3 0 158 3 0.21 0.04 0 0.5 0.18
"307" -84.25 48.75 "Control" 37 0 0 26 0 280 1 0 170 2 6.09 0 0 0.02 0
"308" -69.75 49.25 "Control" 19 0 0 18 0 311 0 0 230 4 2.3 0 0 0.07 0.26
"309" 28.25 64.25 "Control" 18 1 0 26 0 122 5 0 172 1 4.47 0 0 0.08 0.5
"310" 29.75 68.25 "Control" 0 0 0 19 0 46 0 0 183 0 0.93 0 0 0.03 0.18
"311" 30.25 62.25 "Control" 63 0 0 29 4 336 0 0 158 5 1.6 0.16 0 0.22 1.03
"312" 52.25 60.75 "Control" 47 0 0 28 1 336 0 0 217 10 1.67 0.02 0 0.03 0.73
"313" 53.75 65.25 "Control" 19 0 0 19 0 149 0 0 180 2 0.48 0 0 0.15 0.18
"314" 76.25 65.75 "Control" 0 0 0 2 0 37 0 0 117 0 0.23 0 0 0.15 0.04
"315" 79.25 58.25 "Control" 280 0 0 200 8 3344 16 0 2608 48 11.68 0.24 0 2.24 2.52
"316" 80.25 65.75 "Control" 1 0 0 5 0 51 0 0 146 1 0.08 0 0 0.16 0.03
"317" 136.25 51.75 "Control" 8 1 0 33 7 39 1 0 182 8 1.37 0.85 0 0 2.28
"318" 159.75 58.75 "Control" 44 0 0 16 0 428 0 0 193 9 0.96 0 0 0.04 0.15
"319" -141.75 67.25 "Control" 0 0 0 29 0 0 0 0 372 0 0.02 0 0 0.43 0
"320" -131.25 57.75 "Control" 64 0 0 26 1 360 0 0 160 4 2.41 0 0 0.1 0.12
"321" -129.75 59.25 "Control" 0 0 0 34 0 0 0 0 235 0 1.1 0 0 0.22 0
"322" -118.25 63.25 "Control" 12 0 0 65 25 71 0 0 241 29 0.41 0 0 0.11 2.56
"323" -112.75 57.25 "Control" 24 5 0 39 2 154 5 0 172 11 0.87 3.21 0 0.08 2.61
"324" -112.25 60.75 "Control" 33 7 0 42 5 137 7 0 149 8 2.29 1.19 0 0 2.1
"325" -105.25 57.75 "Control" 57 1 0 53 5 293 1 0 258 7 3.54 0 0 0 0.68
"326" -90.75 50.25 "Control" 63 2 0 39 8 368 2 0 196 16 3.65 0 0 0.25 0.7
"327" -87.25 55.75 "Control" 18 0 0 57 3 72 0 0 274 3 0.03 0.02 0 0.51 0.03
"328" -81.75 50.75 "Control" 33 1 0 29 0 189 3 0 153 3 4.15 0 0 0.11 0
"329" -77.25 49.25 "Control" 29 4 0 33 0 144 4 0 163 0 3.52 0 0 0.07 0
"330" -64.75 52.25 "Control" 27 0 0 810 0 648 0 0 14742 0 0.99 0 0 4.23 0.27
"331" 24.75 63.75 "Control" 22 0 16 19 0 219 0 144 158 5 4.33 0.39 0 0 2.69
"332" 27.75 66.75 "Control" 19 0 0 17 0 182 0 0 169 1 2.83 0 0 0.09 0.35
"333" 37.25 64.75 "Control" 39 0 0 23 2 185 0 0 112 2 3.03 6.38 0 0 1.53
"334" 41.75 59.25 "Control" 33 4 0 30 1 161 7 0 158 1 0.72 10.4 0 0.11 0.1
"335" 41.75 65.75 "Control" 44 0 0 25 3 248 0 0 191 3 0.91 0.06 0 0.5 0.46
"336" 45.75 65.25 "Control" 17 0 0 23 0 164 1 0 221 2 0.51 0.34 0 0.61 0.35
"337" 60.25 62.25 "Control" 41 0 0 30 1 185 1 0 172 1 3.47 0 0 0.16 0.68
"338" 63.25 63.25 "Control" 39 0 0 24 1 166 0 0 160 1 0.9 0.76 0 0.05 0.77
"339" 65.25 64.25 "Control" 22 0 0 21 0 132 0 0 130 0 1.08 0.03 0 0.14 0.48
"340" 68.75 62.75 "Control" 21 0 0 18 0 112 1 0 143 0 0.21 0.72 0 0.48 0.22
"341" 92.25 57.75 "Control" 28 2 0 27 0 129 7 0 150 0 2.58 0 0 0 0.93
"342" 108.25 49.75 "Control" 17 0 0 26 0 125 0 0 148 1 0 9.27 0 0.04 0
"343" 135.75 54.25 "Control" 18 0 0 18 0 326 0 0 193 4 1.64 0 0 0 0.39
"344" -159.25 64.25 "Control" 0 0 0 32 0 0 0 0 204 0 0.08 0 0 0.15 0.02
"345" -157.75 65.25 "Control" 208 0 0 192 0 3312 0 0 2864 0 0.36 0 0 1.44 0.16
"346" -156.75 65.75 "Control" 52 0 0 31 2 360 0 0 224 5 0.42 0 0 0.22 0.13
"347" -123.25 60.25 "Control" 43 8 0 59 15 183 8 0 210 16 6.45 0 0 0 0
"348" -112.25 61.25 "Control" 376 0 0 208 16 2784 0 0 1632 32 6.96 0.16 0 1.92 10
"349" -100.75 54.75 "Control" 40 0 0 38 3 171 0 0 137 3 1.04 5.06 0 0.01 2.06
"350" -88.75 48.75 "Control" 65 0 0 32 5 331 0 0 125 9 8.47 0 0 0.01 3.19
"351" -85.25 54.25 "Control" 12 0 0 14 0 141 0 0 197 0 0.84 0 0 0.21 0.3
"352" -69.25 49.75 "Control" 456 0 0 232 16 5600 0 0 3680 96 6.84 0.04 0 2 0.56
"353" -69.25 50.75 "Control" 33 0 0 38 1 181 1 0 264 4 0.39 0 0 0.16 0.1
"354" 20.75 67.25 "Control" 21 0 0 17 85 242 0 0 215 89 2.56 0 0 0.03 0.11
"355" 23.25 68.75 "Control" 21 0 0 14 85 237 0 0 208 86 1.97 0 0 0.01 0.29
"356" 26.25 65.75 "Control" 160 0 0 128 0 2624 0 0 2384 48 0.36 0.32 0 4.44 0.28
"357" 40.25 62.25 "Control" 24 0 0 15 0 243 0 0 174 0 0.85 0.01 0 0.15 0.37
"358" 45.25 60.75 "Control" 18 0 0 17 0 137 5 0 160 1 0.3 1.95 0 0.78 0.5
"359" 53.75 65.75 "Control" 10 0 0 17 0 80 0 0 124 1 0.15 0.02 0 0.4 0.1
"360" 75.75 64.25 "Control" 11 0 0 22 0 40 0 0 108 0 0.99 0 0 0.1 0
"361" 85.25 58.75 "Control" 384 72 0 456 56 3168 144 0 3456 112 1.64 18.32 0 1.24 3.28
"362" 85.75 57.75 "Control" 63 3 0 52 12 281 3 0 184 12 1.19 4.29 0 0 0.86
"363" 98.25 56.75 "Control" 13 12 0 48 39 52 12 0 156 45 0 4.73 0 0 6.62
"364" 105.25 50.75 "Control" 41 15 0 62 23 148 15 0 205 25 0.85 4.12 0 0 3.81
"365" 149.25 59.75 "Control" 32 0 0 28 1 104 0 0 144 2 0.87 0 0 0.04 0.19
"366" 152.25 59.75 "Control" 0 0 0 43 0 0 0 0 350 0 0.01 0 0 0.17 0
"367" -134.25 62.25 "Control" 47 0 0 23 0 456 0 0 272 13 1.1 0 0 0.14 0.27
"368" -129.25 59.75 "Control" 32 0 0 15 0 410 0 0 151 21 5.08 0 0 0 3.87
"369" -125.25 57.25 "Control" 408 0 0 144 48 4400 0 0 2192 112 7 0.24 0 2.84 12.44
"370" -107.25 53.75 "Control" 18 0 0 24 0 162 0 0 143 0 0.02 12.17 0 0 0.44
"371" -103.75 54.75 "Control" 10 0 0 19 0 122 0 0 130 0 1.38 3.38 0 0 1.96
"372" -101.75 56.75 "Control" 46 0 0 25 1 270 0 0 152 1 1.75 0.05 0 0 0.85
"373" -92.75 52.75 "Control" 27 1 0 31 0 168 1 0 192 1 0.23 1.95 0 0.73 0.49
"374" -90.25 55.25 "Control" 18 0 0 33 0 112 0 0 193 0 1.82 0 0 0.14 0.36
"375" -89.75 52.75 "Control" 32 0 0 35 0 214 0 0 249 0 0.64 0.01 0 0.22 0.23
"376" -74.25 51.25 "Control" 11 0 0 15 0 136 0 0 210 0 0.21 0 0 0.24 0.07
"377" 15.75 61.25 "Control" 49 0 0 27 2 411 0 0 206 28 8.29 0 0 0.01 1.94
"378" 31.75 62.25 "Control" 43 0 0 21 1 334 0 0 169 7 1.94 0.06 0 0.07 1.1
"379" 37.75 58.75 "Control" 33 0 16 20 1 240 2 42 163 4 2.77 6.95 0 0 2.19
"380" 47.75 60.75 "Control" 176 8 0 144 0 2976 464 0 2752 32 1.24 39.52 0 2.92 1.96
"381" 49.25 59.75 "Control" 240 0 0 744 0 5072 32 0 6976 112 9.68 0.36 0 1.88 5
"382" 61.25 57.75 "Control" 21 0 0 18 0 183 3 0 154 0 1.47 5.07 0 0.05 1.98
"383" 68.75 59.25 "Control" 272 0 0 184 8 2992 0 0 2256 16 3.56 1.28 0 4.4 2.2
"384" 69.25 58.25 "Control" 27 1 0 22 0 129 1 0 111 0 0 8.32 0 0 0
"385" 69.25 61.75 "Control" 16 0 0 20 0 86 2 0 114 0 2.23 0 0 0.09 0.33
"386" 77.75 59.75 "Control" 24 1 0 23 0 113 2 0 133 0 3.98 0 0 0.08 0.07
"387" 104.75 54.25 "Control" 27 0 0 36 10 130 0 0 160 13 0 2 0 0 9.76
"388" 142.25 50.75 "Control" 75 0 0 21 4 427 0 0 140 9 3.92 0.02 0 0 2.4
"389" -164.25 54.75 "Control" 0 0 0 22 0 0 1 0 246 0 9.33 0 0 0 0.25
"390" -143.75 66.25 "Control" 59 0 0 26 5 470 0 0 196 51 6.67 0 0 0.12 0
"391" -127.75 60.25 "Control" 71 0 0 20 12 373 0 0 183 15 1.87 0.07 0 0.07 2.51
"392" -75.25 53.25 "Control" 16 0 0 35 0 150 0 0 263 4 0.04 0 0 0.27 0.04
"393" 29.75 62.75 "Control" 46 0 0 25 1 295 0 0 160 4 0.91 0.05 0 0.42 0.86
"394" 33.25 67.25 "Control" 24 0 0 26 0 172 0 0 231 3 2.44 0 0 0.02 0.07
"395" 47.25 64.25 "Control" 37 0 0 41 1 187 2 0 220 2 0.64 0.32 0 0.48 0.44
"396" 68.25 62.75 "Control" 22 0 0 24 0 120 0 0 150 0 0.08 0 0 0.24 0.05
"397" 69.25 65.75 "Control" 4 0 0 10 0 21 0 0 91 0 0.95 0 0 0.17 0.01
"398" 77.75 63.25 "Control" 22 0 0 21 0 118 0 0 148 0 1.03 0 0 0.07 0.14
"399" 78.75 64.75 "Control" 1 0 0 8 0 15 0 0 88 0 0.05 0.01 0 0.34 0.03
"400" 82.75 62.25 "Control" 3 0 0 8 0 47 0 0 106 0 0.33 0.17 0 0.33 0.33
"401" 83.75 61.75 "Control" 11 0 0 17 0 68 0 0 115 0 0.87 0.23 0 0.18 0.6
"402" 83.75 62.25 "Control" 56 0 0 104 0 1184 0 0 2128 0 6.92 0.04 0 1.4 0.36
"403" 99.25 56.75 "Control" 18 1 0 23 4 102 1 0 148 7 0.34 0.19 0 0.61 1.02
"404" 136.75 51.25 "Control" 24 0 0 33 5 199 0 0 266 21 0.56 0 0 0.05 1.92
"405" -159.25 63.75 "Control" 35 0 0 36 1 208 0 0 226 5 2.79 0 0 0.11 0.21
"406" -155.75 64.75 "Control" 59 0 0 34 3 374 0 0 222 14 2.23 0 0 0 0.01
"407" -147.25 64.75 "Control" 52 11 0 40 8 241 12 0 163 12 0.45 4.16 0 0.02 1.11
"408" -117.75 59.25 "Control" 216 0 0 176 0 3568 48 0 2656 64 11.2 4.96 0 2.56 4.4
"409" -110.75 60.25 "Control" 23 0 0 15 0 250 0 0 168 3 3.8 0.34 0 0 2.5
"410" -90.25 52.25 "Control" 21 0 0 13 0 275 0 0 173 0 3.61 0 0 0 0.57
"411" -77.25 55.25 "Control" 0 0 0 35 0 2 0 0 189 0 0 0 0 0.21 0
"412" 12.25 63.75 "Control" 0 0 0 28 0 44 0 0 144 0 2.03 0 0 0.04 0.11
"413" 27.25 62.25 "Control" 1 0 60 18 0 2 0 253 112 1 0.01 0 7.4 0 0
"414" 29.25 65.75 "Control" 27 0 0 22 0 222 0 0 224 3 1.94 0 0 0.03 0.23
"415" 36.25 60.25 "Control" 36 7 0 33 0 192 10 0 170 0 0.81 0.85 0 0.59 0.84
"416" 52.25 61.75 "Control" 30 7 0 33 0 181 9 0 242 1 2.99 0 0 0.02 0.64
"417" 57.75 59.75 "Control" 33 3 0 26 1 156 4 0 164 3 1.84 2.03 0 0.01 1.54
"418" 78.75 65.25 "Control" 1 0 0 6 0 35 0 0 108 0 0.33 0 0 0.24 0.05
"419" 81.75 64.25 "Control" 10 0 0 14 0 62 0 0 146 0 0.23 0 0 0.21 0.12
"420" 84.75 60.75 "Control" 112 0 0 136 0 1328 0 0 2016 0 4.2 4.6 0 3.12 2.68
"421" 92.25 57.25 "Control" 8 0 0 14 0 107 3 0 153 0 0.03 8.91 0 0.01 0
"422" 95.75 54.75 "Control" 19 0 0 18 0 270 0 0 238 0 0.9 0 0 0.15 0.22
"423" 141.25 59.25 "Control" 4 0 0 32 0 30 1 0 288 2 0.02 0 0 0.17 0.04
"424" -143.25 65.75 "Control" 45 0 0 20 0 494 0 0 242 18 6.28 0 0 0 0.72
"425" -136.75 62.75 "Control" 66 0 0 22 8 506 0 0 209 52 5.2 0 0 0.07 0
"426" -132.75 60.75 "Control" 416 0 0 144 16 7536 0 0 2960 352 3.08 0.2 0 3.4 1.4
"427" -112.25 56.25 "Control" 21 0 0 17 0 143 2 0 106 1 7.57 0 0 0 0
"428" -83.75 49.75 "Control" 288 0 0 176 16 3120 0 0 2240 32 4.72 0.08 0 2.72 2.44
"429" -83.25 53.25 "Control" 33 0 0 22 1 240 0 0 194 1 1.11 0.09 0 0.16 0.53
"430" -72.75 50.75 "Control" 19 0 0 34 1 110 0 0 219 3 0.34 0 0 0.15 0.12
"431" -65.75 50.75 "Control" 29 0 0 28 1 115 0 0 132 4 1.51 0 0 0.13 0.11
"432" 17.75 64.75 "Control" 23 0 0 19 0 358 0 0 252 10 2.11 0 0 0.02 0.22
"433" 23.25 67.75 "Control" 14 0 0 13 0 233 0 0 207 2 0.24 0 0 0.16 0.09
"434" 63.25 63.75 "Control" 11 0 0 11 0 162 0 0 164 2 1.87 0 0 0.08 0.63
"435" 83.75 63.25 "Control" 17 0 0 21 0 116 0 0 167 3 0.42 0.05 0 0.23 0.7
"436" 87.75 59.75 "Control" 8 0 0 30 0 33 0 0 152 0 0.03 2.07 0 1.1 0.25
"437" 90.75 58.75 "Control" 26 0 0 25 0 122 0 0 142 0 0.3 0.39 0 0.85 0.48
"438" -155.25 65.75 "SSP1-RCP2.6" 46 0 0 19 0 423 0 0 201 5 3.34 0 0 0 0.69
"439" -154.25 65.75 "SSP1-RCP2.6" 41 0 0 22 0 444 1 0 266 10 5.81 0 0 0 0.14
"440" -150.75 65.25 "SSP1-RCP2.6" 57 0 0 34 11 322 0 0 186 24 7.18 0 0 0.02 7.02
"441" -131.75 57.75 "SSP1-RCP2.6" 31 0 0 17 0 302 0 0 186 2 0.28 0 0 1.02 0
"442" -103.75 54.75 "SSP1-RCP2.6" 46 5 0 28 2 262 12 0 164 4 7.58 0 0 0 0
"443" -93.25 54.75 "SSP1-RCP2.6" 32 1 0 28 0 264 1 0 233 2 2.92 0.95 0 0 2.22
"444" -81.25 49.25 "SSP1-RCP2.6" 44 4 0 40 5 148 5 0 143 5 0.06 7.07 0 0.22 0
"445" -75.75 55.25 "SSP1-RCP2.6" 7 0 0 16 0 88 0 0 195 0 0 0 0 0.37 0
"446" -74.25 50.25 "SSP1-RCP2.6" 59 0 0 34 2 381 0 0 210 8 0.59 0 0 0.2 0.24
"447" -64.75 51.25 "SSP1-RCP2.6" 24 0 0 26 1 94 1 0 180 1 1.11 0 0 0.11 0.13
"448" 31.25 65.75 "SSP1-RCP2.6" 70 0 0 29 3 362 0 0 218 6 0.41 0 0 0.41 0.19
"449" 45.75 60.25 "SSP1-RCP2.6" 23 3 0 13 0 164 6 0 116 0 1.13 9.71 0 0.08 0.91
"450" 45.75 64.25 "SSP1-RCP2.6" 48 1 0 47 3 292 7 0 237 9 2.71 0.23 0 0 1.44
"451" 48.75 63.75 "SSP1-RCP2.6" 61 2 0 47 3 302 6 0 230 5 3.93 0 0 0.05 0.14
"452" 64.25 64.75 "SSP1-RCP2.6" 53 0 0 29 2 325 0 0 173 11 1.73 0 0 0.08 0.8
"453" 77.25 58.25 "SSP1-RCP2.6" 19 1 0 31 1 104 7 0 164 1 0.42 9.43 0 0.2 0
"454" 86.25 59.75 "SSP1-RCP2.6" 14 0 0 21 0 90 9 0 114 0 2.3 1.34 0 0.02 0
"455" 97.25 58.25 "SSP1-RCP2.6" 35 0 0 29 0 291 1 0 174 1 0.02 0.04 0 0.5 0.1
"456" -155.75 61.75 "SSP1-RCP2.6" 47 0 0 22 0 455 3 0 210 21 2.86 0 0 0 0.78
"457" -155.75 62.75 "SSP1-RCP2.6" 64 0 0 26 0 552 0 0 241 12 0.38 0.01 0 0.24 0.18
"458" -125.75 63.75 "SSP1-RCP2.6" 93 0 0 32 2 720 0 0 245 12 8.85 0 0 0 2.38
"459" -104.75 58.75 "SSP1-RCP2.6" 41 0 0 29 0 477 0 0 298 3 2.94 0 0 0.08 0
"460" -95.75 52.75 "SSP1-RCP2.6" 32 4 0 27 0 193 29 0 137 4 0.25 0.66 0 0.73 0.45
"461" -95.25 53.25 "SSP1-RCP2.6" 35 4 0 27 0 295 50 0 221 4 3.87 3.86 0 0 2.21
"462" -85.25 48.75 "SSP1-RCP2.6" 27 0 0 23 0 305 3 0 193 12 4.56 2.47 0 0.02 3.5
"463" -64.25 50.75 "SSP1-RCP2.6" 47 0 0 23 0 423 0 0 172 4 2.57 0 0 0.08 0.5
"464" 11.25 61.75 "SSP1-RCP2.6" 55 0 0 27 0 581 0 0 247 19 1.32 0 0 0.08 0.24
"465" 41.25 58.25 "SSP1-RCP2.6" 32 1 0 26 0 141 3 0 93 0 6.18 0 0 0 0
"466" 46.75 65.25 "SSP1-RCP2.6" 50 0 0 21 0 405 1 0 262 6 5.04 0 0 0 1.39
"467" 49.25 60.25 "SSP1-RCP2.6" 16 0 0 96 0 101 5 0 359 1 0.11 3.03 0 0.64 0.47
"468" 57.25 60.25 "SSP1-RCP2.6" 39 0 0 20 0 466 0 0 242 2 1.34 0 0 0.08 0.37
"469" 61.75 57.75 "SSP1-RCP2.6" 30 0 0 21 0 165 2 0 131 0 8.05 0 0 0 0
"470" 91.25 58.75 "SSP1-RCP2.6" 42 14 0 29 0 209 16 0 118 0 1.34 6.91 0 0.06 0
"471" 95.75 58.75 "SSP1-RCP2.6" 34 21 0 48 8 121 21 0 148 8 0.33 1.7 0 0.65 1.14
"472" -155.25 66.25 "SSP1-RCP2.6" 27 0 0 11 0 420 0 0 164 6 3.12 0 0 0.02 0
"473" -153.25 66.25 "SSP1-RCP2.6" 46 0 0 19 0 467 5 0 268 28 1.12 0.07 0 0.28 0.36
"474" -134.25 60.75 "SSP1-RCP2.6" 50 0 0 25 14 340 1 0 154 116 5.11 0 0 0 6.56
"475" -123.25 59.75 "SSP1-RCP2.6" 36 3 0 30 3 200 14 0 162 7 2.06 15.37 0 0 1.21
"476" -122.25 60.25 "SSP1-RCP2.6" 32 3 0 33 3 153 9 0 138 7 0.3 3.6 0 0.53 1.32
"477" -94.25 53.25 "SSP1-RCP2.6" 55 23 0 48 8 243 33 0 182 12 3.19 0 0 0 0
"478" -84.25 49.75 "SSP1-RCP2.6" 87 2 0 39 15 389 2 0 173 20 0.96 0.4 0 0.55 0.78
"479" -82.75 49.75 "SSP1-RCP2.6" 50 8 0 46 7 204 13 0 231 8 1.19 3.35 0 0.13 1.32
"480" -81.25 50.25 "SSP1-RCP2.6" 52 4 0 47 2 315 10 0 239 11 1.69 2.75 0 0 1.12
"481" 19.75 63.75 "SSP1-RCP2.6" 72 0 16 21 6 547 0 22 172 50 6.22 0 0.04 0.07 1.57
"482" 43.25 60.25 "SSP1-RCP2.6" 24 1 0 20 0 145 8 0 128 0 0.72 9.43 0 0.08 1.58
"483" 61.25 60.25 "SSP1-RCP2.6" 30 0 0 26 1 171 0 0 161 1 4.3 0.88 0 0 3.44
"484" 74.75 63.75 "SSP1-RCP2.6" 33 0 0 23 0 271 0 0 190 2 0 0.01 0 0.28 0.02
"485" 76.75 59.75 "SSP1-RCP2.6" 9 0 0 17 0 72 0 0 127 0 0.05 0.23 0 0.73 0.14
