"V1" "V2" "V3" "V4" "V5" "V6"
"-149.75/61.25/Control" -4.48084613015621 -3.06132623204444 -2.25707201463266 -0.182516902297805 0.287654002399197 -0.16672098150809
"-125.25/63.25/Control" -85.7911060440626 3.15979278862367 -0.285783776965077 -0.643432651600582 0.173546183308626 -0.0391571975590055
"-119.75/58.25/Control" -22.1712526946693 -2.04462895539821 -1.91930538465318 -0.782121040856432 0.260714608801822 0.137252593605053
"-109.75/59.75/Control" -52.6887517480726 0.295008882195831 -0.882129783258373 -0.730386617016957 0.220988647996104 -0.28855212831997
"-101.75/51.75/Control" -16.6677387771628 -2.7447603046844 -2.08281570606462 -1.22441349604096 -0.100474640765564 -0.525337793525407
"-89.75/50.75/Control" -21.7963338725723 -1.94045551364974 -2.43429399572408 -0.429419254999504 0.194462999684199 -0.526686723110184
"-89.75/54.75/Control" -50.2280173097333 -0.309829616526322 -1.61844641234386 -0.205135413400422 0.532387335447572 -0.564988396523582
"-87.75/55.75/Control" -65.3817176112241 0.509199609005956 -1.51766088766717 -0.148111493534944 0.734312763377622 -0.629122927913789
"-85.25/55.25/Control" -57.0344314879966 -0.757225389675602 -1.57318708702133 0.191394045286983 0.573341919718233 -0.676966698870886
"24.25/67.25/Control" -14.8421885256131 -1.17410249324855 -3.97687520862703 -0.272331849828894 0.857420779039429 0.935737623177472
"42.75/62.75/Control" -2.92305982479192 -3.24563311547062 -3.92979830510703 0.442388878648708 0.810661053096616 0.153250643347901
"43.75/59.75/Control" 7.95651491690879 -4.72801362982913 -3.7617420836671 0.283398125501527 0.577252141717263 -0.229945118102296
"48.25/58.75/Control" 10.8103749581973 -5.18125775049128 -4.1158124731779 0.369435423334914 0.51581766965458 -0.288746182898786
"48.25/61.25/Control" -4.43719953387722 -3.98118079030157 -3.67475120223231 0.560158895179872 0.629939487870317 -0.138940915881879
"59.25/61.25/Control" -53.6409209789134 -1.2097647913446 -1.78157361068403 0.938633418555002 0.329560105333562 -0.286800748305953
"66.25/58.75/Control" -7.81255093944794 -5.01999391230336 -2.55735223312834 0.705044236077196 -0.201082277975615 -0.388245927796729
"68.25/59.75/Control" -20.5230918077542 -4.29725112809037 -2.07170619572881 0.92987681516889 -0.214014545694165 -0.286284836041544
"69.25/57.25/Control" -6.06105491029699 -4.99069819344459 -3.11120862031826 0.557132328466797 -0.346525114498585 -0.248417691635841
"71.75/65.75/Control" -74.6898010578168 0.111224525509324 -0.170803243013352 1.57267260913325 -0.21755916916891 -0.0665419659898767
"84.25/61.75/Control" -49.0523317876815 -1.4812329198494 -0.657501797488508 1.20854671677622 -0.69486104047734 -0.117101910743198
"86.75/59.75/Control" -34.2057863239488 -2.55161897984955 -1.31560777576324 1.00788826122245 -0.812804931594772 -0.0798914383793251
"-151.75/61.25/Control" -16.4619045159323 -1.77376622700892 -2.04227410079491 -0.14407279309935 0.273040814466866 -0.265623901661177
"-149.75/65.75/Control" -64.6695411715053 2.41265173770479 -1.58356065991907 -0.573003643602639 0.300382237560831 -0.231214935975572
"-103.75/54.75/Control" -20.7972534919413 -3.21376187877457 -2.19567144295725 -0.849441950520885 0.255979978271095 -0.243971528480655
"-100.75/57.75/Control" -64.9414694002235 1.01014060575692 -1.49966456277286 -0.459314710633611 0.488336556954377 -0.332200617986798
"-96.75/56.75/Control" -64.1798317842245 1.16888351889476 -1.67939526794768 -0.438213237762731 0.635296773314566 -0.369420821336017
"17.25/63.25/Control" 2.06483457085422 -3.03551191475361 -3.47836695588029 -0.512763342831362 0.0703356495830572 0.83500696591235
"45.75/66.25/Control" -30.7920855274218 -1.8723245951196 -3.18409855648221 1.30341031842823 1.13822047918964 0.734875201227871
