"V1" "V2" "V3"
"-155.75/58.25/Control" 533.220402715808 -74.0295947628165 78.6239619051412
"-142.75/67.25/Control" -5236.17403086632 -7.47472971438654 97.5089778636693
"-124.75/56.75/Control" -2357.55739904525 -34.2375320961891 172.51714067502
"-119.75/58.25/Control" -2517.28052405917 -154.209354395227 80.0795622792524
"-106.25/57.25/Control" -1902.78861899101 -413.600547102628 153.622782710453
"-90.25/53.25/Control" -1294.74053715852 -147.367573268212 247.595424467457
"-72.25/49.25/Control" 3939.27615396234 115.58870120644 139.851668438492
"-56.25/50.75/Control" 4226.35336291205 2.99400791648037 230.013836112459
"29.25/66.25/Control" -1306.60684950583 24.9449510450627 134.743983177334
"30.25/62.75/Control" 304.903135592572 -31.5729594992353 203.118632296461
"50.75/62.25/Control" -1419.8491484033 264.197313977431 39.7586540125883
"60.25/63.75/Control" 1441.19389023342 307.532238974465 62.2252041431148
"74.75/64.25/Control" -360.261971463436 343.985399311935 53.4067541773856
"101.25/53.75/Control" -3057.21549788627 86.4191112995184 49.6291627002377
"112.25/51.25/Control" -4110.55243337831 79.705235350691 -14.5159330976739
"-112.25/56.25/Control" -2579.19477287859 -326.615399641652 144.589529329157
"-108.25/56.75/Control" -2455.72836370282 -332.478783527126 143.766650084081
"-88.25/49.25/Control" 297.517829796744 -146.472811593175 165.713413371617
"-59.75/53.25/Control" 3186.15717066724 259.928940778185 22.6390050423826
"12.75/63.75/Control" 4610.31423953511 125.80050950321 145.368352606763
"32.75/68.25/Control" -1707.49741479047 3.35015114022348 109.242126648323
"50.25/60.75/Control" -711.592452239638 373.470412656909 1.5633651370473
"54.25/64.75/Control" -619.051318176356 205.508683103838 51.7471608835962
"57.75/58.25/Control" -98.8656358132542 320.026866683568 55.393404429826
"66.75/63.75/Control" -1203.48928622343 266.392232128046 -50.6947782207857
"71.25/63.25/Control" 44.5423115025714 302.502918233299 -41.9964851296203
"80.75/60.25/Control" -1338.61436012297 203.011185109499 17.1484688350541
"82.25/60.75/Control" -1013.87405282447 246.44248007203 11.9465830113572
"92.75/58.25/Control" -1955.33824398448 -17.2527259547771 128.869203644939
"-156.75/60.75/Control" -539.766158875803 -120.347415801458 102.730577171975
"-152.25/65.75/Control" -3304.49584085274 -66.8181527619464 70.4575324349937
"-116.75/60.75/Control" -3389.53330301141 -13.3286984029358 53.5960587881732
"-74.25/54.75/Control" 1338.84581498166 -75.2159248394899 113.521671955404
"-67.75/51.75/Control" 4772.78871058237 7.19318978580171 175.623519006876
"35.25/62.25/Control" -690.291980539382 3.75888908464227 143.880233820613
"41.75/60.25/Control" -539.651636799962 152.87193278046 28.9596575638387
"50.75/59.75/Control" -573.674947925224 389.804213059747 -22.9066512039689
"51.75/57.75/Control" -193.403934018104 258.353267118324 20.5730879423974
"58.75/57.75/Control" -374.064822295368 127.548219177821 19.384168566715
"62.25/61.25/Control" -2157.97494007505 214.755722534657 1.10947276910749
"63.25/65.75/Control" 517.718464524621 314.980405330138 32.6137824207703
"69.25/63.75/Control" -1363.87684313537 271.194219112814 -58.8267924426648
"78.25/61.25/Control" -1484.02642817205 145.25787666171 40.1620108101995
"109.25/49.75/Control" -3460.47439712951 188.078225170268 0.472173735788171
"142.75/52.25/Control" 1386.04944466835 171.154816448937 143.880722795104
"-156.75/63.25/Control" -2404.36561967288 -99.6007710874358 54.6904595337784
"-151.75/66.75/Control" -3138.44872978514 -72.6883747331565 109.026319679338
"-131.75/60.25/Control" -2555.8609508668 75.8262077443244 109.612056377073
"-113.25/55.25/Control" -2623.90754906087 -154.835189861218 72.2732930294468
"-109.25/56.75/Control" -2882.82561198117 -270.325507324733 99.8321368305867
"-91.25/56.25/Control" -3634.87843178082 17.2849101699879 61.824214770095
"-79.75/50.25/Control" 542.511956712351 -72.5274351825751 145.657301492228
"29.25/62.75/Control" 153.78118639256 -63.6891778512932 153.581249094854
"48.25/58.75/Control" -281.827620893443 274.891294522998 -17.3094727985907
"48.75/58.25/Control" -270.803697969031 210.883074392849 16.3634484533044
"49.25/59.75/Control" -387.250100893546 353.607053933546 -38.5653974134865
"52.25/59.75/Control" -408.92039765165 405.317872957274 -17.602073265098
"65.25/58.75/Control" -1112.16365500246 49.6335205449131 78.9586569530806
"67.75/65.75/Control" -674.259667990687 146.243957561776 45.5894086306976
"69.75/64.75/Control" -715.326044568293 334.207313242679 -72.6863753288204
"71.25/57.25/Control" -2445.75769560084 85.990749710752 20.7157481186676
"71.25/61.25/Control" -1320.15121903062 144.632499199155 39.1130576269992
"72.75/59.25/Control" -1041.27239938745 10.9937717210625 110.460631440016
"83.25/63.75/Control" -930.072866861841 385.365995104012 49.3236921987701
"-156.75/61.75/Control" -1811.73786126052 -43.4472215052344 77.5663838922978
"-152.25/66.75/Control" -3210.36492871889 -128.531605810091 128.82798230297
"-135.75/62.75/Control" -4072.1438472527 3.65957551459698 87.6057307062444
"-113.75/62.25/Control" -4060.48137497408 -24.8798323291114 72.0671361777586
"-98.75/57.75/Control" -28.4652371673707 -57.4752220762009 175.854136822825
"-93.75/54.25/Control" -1807.87030464901 -249.890820780889 181.061766745311
"-78.25/54.25/Control" 149.659797660038 -21.4773868324842 133.716205562345
"-77.75/49.25/Control" 2483.94542673923 -20.1650780817113 111.395957241251
"-76.25/52.75/Control" 778.523506893531 -203.095060597241 151.01005510989
"-72.25/49.75/Control" 4835.79030426012 47.490650973186 148.362498126921
"-69.25/50.75/Control" 2241.18586469794 63.3102829770835 115.556409881078
"31.75/67.25/Control" -1319.67254465178 -34.5207023704302 128.012470287794
"47.25/63.75/Control" -1215.42814952354 144.46536493822 74.9372395953151
"52.25/62.25/Control" -1070.47676544591 290.806991636329 25.656541903838
"56.75/58.75/Control" -1039.86879618419 377.146749477694 -37.6045458839121
"107.25/48.25/Control" -4598.08305866592 90.9265686318175 -24.5053628026684
"112.25/50.75/Control" -4025.83115842921 105.845097776626 18.2835461085583
"-117.75/62.25/Control" -4324.3914760952 48.0598081613776 4.18827924312278
"-97.75/57.25/Control" -1264.49122949632 -48.4712350494533 114.343954036914
"-66.25/50.75/Control" 5426.35670580819 175.525856331107 -12.6001491437991
"36.25/63.75/Control" -505.182922718774 20.7956883500314 71.6571634223468
"38.75/61.25/Control" -1178.87858177904 72.8644996345705 46.2095917906038
"42.75/60.25/Control" -786.183289059885 165.999423768375 21.7110958037158
"47.25/65.75/Control" -1707.92218839716 36.4905888688586 77.1097057932467
"51.25/61.75/Control" -1048.95518142857 320.612686277897 19.6002718931814
"51.75/63.25/Control" -515.767639824833 242.340322034367 72.9095905386097
"61.75/60.75/Control" -1999.81867803676 271.640638885503 -40.5266893588179
"72.75/61.25/Control" -906.728097693945 90.0095607920341 42.7403183221524
"76.25/56.75/Control" -2909.61368912342 53.2007393316796 -68.6020685240364
"94.75/57.75/Control" -2781.71591597495 -42.8772307510967 87.4596223157107
"99.75/55.25/Control" -3332.96830267651 104.862489288919 34.3613650295082
"100.75/54.75/Control" -3123.08395571075 -42.5330394339804 58.8917820294514
"113.25/54.25/Control" -3477.31970197196 148.094952729304 -40.1897202615828
"-135.75/61.75/Control" -4372.03674862714 -32.7049633613069 121.477776649237
"-134.25/62.25/Control" -3504.40438340604 -111.917357513988 171.944209370512
"-129.25/61.25/Control" -2051.28175149394 -17.0312698894123 157.209169119082
"-127.75/57.25/Control" -2362.27510502432 -27.9424689340401 180.535353538144
"-110.25/55.75/Control" -2943.01437745686 -171.236748124002 24.3123242704542
"11.75/64.75/Control" 12110.0843284659 -66.9171302862174 244.795150239348
"26.25/68.75/Control" -2557.90975499605 -229.775883128573 188.706059364729
"51.25/66.75/Control" -1086.60118530182 82.3939560811833 76.664230245382
