"V1" "V2" "V3" "V4" "V5" "V6"
"-148.75/66.25/Control" -61.6369216459222 1.9613282832229 -1.53060563367087 -0.50439019307705 0.264200655905754 -0.0216562327727796
"-116.75/62.25/Control" -63.046517257476 1.25171101894183 -1.09069566361994 -0.820884919922686 0.27667512201328 -0.0446323756672105
"-98.25/57.75/Control" -69.8081126813648 1.50767203556307 -1.40402399278471 -0.421790715283191 0.726911384160413 -0.196477496623317
"-97.75/54.75/Control" -29.2958069325916 -1.88168089139037 -2.02356711236239 -0.415748275558673 0.510352619764251 -0.421212682228135
"-88.75/50.25/Control" -21.2299598208165 -1.85753656988261 -2.43310530143104 -0.345308646170579 0.309409615001769 -0.315610231815431
"-77.25/49.25/Control" -11.2318026033623 -3.27544002236473 -2.89376092172097 0.0488072452094211 0.397580213336914 -0.308555524952782
"-74.25/52.25/Control" -49.4307193948103 -0.725128477720122 -1.12816371973362 0.335355816514985 0.495434108469252 -0.307840509353992
"-17.75/63.75/Control" 30.367240808938 -6.57181847156789 -2.12360420528645 0.428638462393629 -0.176259876820914 0.117248157237755
"10.25/60.75/Control" 16.8260550890144 -5.21575493286834 -2.78070191711714 -0.310779621737953 -0.111211451918134 0.371033066324606
"22.75/65.75/Control" 2.17199133958727 -2.61232041395042 -4.18899270955443 -0.392955584571339 0.428940603826829 1.03592668337816
"31.25/64.75/Control" -3.21029348425619 -2.2320330097923 -4.18670934741934 0.0160112438090269 0.569086881993264 0.953811185817399
"31.75/66.75/Control" -19.6432591037631 -0.961900305286475 -3.86132094274246 -0.0162901758510797 0.645352994988398 0.973085701304849
"37.75/58.75/Control" 23.2262074998465 -5.40851951677019 -4.19989226157958 0.0791693612776735 0.477765823726996 -0.0365488975658691
"39.25/59.25/Control" 14.491113905749 -4.70918455808402 -4.01251207957287 0.159500462727637 0.540629202418622 -0.0397279399109317
"43.75/57.25/Control" 24.6015634233496 -6.41799192192483 -4.13084949427527 0.360645964034339 0.398222283698822 -0.224983658254021
"74.25/63.75/Control" -57.8710537244634 -1.31550589321697 -0.292432731462795 1.47725076807258 -0.501148690873407 -0.196415505036996
"105.25/53.25/Control" -38.5335130074033 -1.39326564079458 -1.59429511987622 0.400805964432788 -0.853857018036918 -0.259377309066859
"145.25/59.75/Control" -94.0901922933456 1.51156287403766 -0.388073615239423 1.05822018589527 -0.342532334759243 -0.23931756451509
"161.75/57.25/Control" -36.033009663838 -3.76176979218946 -1.55318461545996 1.47006895477796 -0.798081769497906 -0.0743840503930441
"-150.75/64.25/Control" -41.8003897355696 0.789938541874455 -2.09933655528132 -0.385189736818997 0.427834186510178 -0.203731827794975
