"V1" "V2" "V3"
"-150.25/64.25/Control" -3527.56417671941 -9.03412976772101 64.6666706199644
"-111.25/59.25/Control" -3798.91557170644 -127.688223434702 150.524584518446
"15.25/63.25/Control" -898.13882092254 87.0178577186995 63.6266401926269
"32.25/64.25/Control" -1004.17027950673 -3.61016018805028 143.84815960201
"38.75/59.25/Control" -659.26136963705 154.213755413195 50.091849519254
"58.75/54.75/Control" -821.866822484584 45.5904506995428 -3.95219915496728
"72.25/59.25/Control" -1283.30770956073 79.266287804716 107.772029528822
"75.25/57.75/Control" -1878.36531303918 3.07631067891489 39.4128232353358
"82.25/57.25/Control" -2462.34132791312 82.3288898863494 -22.9280630719596
"86.25/60.75/Control" -1227.46361778083 109.640779796146 30.8360622187186
"93.75/59.25/Control" -1679.81512085514 48.2955695905858 130.662215917622
"-118.75/60.75/Control" -4254.33854530806 37.5714175761931 7.69233713613521
"-91.25/49.75/Control" 320.905583023754 -179.808452384834 213.503703851155
"-77.75/51.75/Control" 362.761966010442 -140.687418966019 174.610210083917
"-60.25/53.25/Control" 3400.00016693629 194.935317162546 9.45445008773036
"15.75/63.25/Control" -1019.54152272002 82.7288810679725 67.5163205649452
"35.75/60.25/Control" 13.0355478684534 115.85040937548 91.6697676252361
"40.75/64.75/Control" -750.945333309696 41.4844390908984 48.6497244829023
"52.75/58.25/Control" -447.639443727978 294.039386985481 13.7086575368905
"63.25/60.75/Control" -2874.64991866618 172.682628647543 9.7438281034246
"84.75/59.75/Control" -1263.10975183904 111.282871996826 14.1614236486915
"-124.25/59.25/Control" -1153.41029585383 -173.867710724607 190.357426011417
"-105.75/59.25/Control" -2889.01600934485 -158.077640547068 165.700328275381
"-91.25/51.25/Control" 63.1466227085182 -300.178265540272 245.932737021109
"-82.25/50.25/Control" 1729.10487043904 -183.401857254482 183.798880867318
"-66.75/51.75/Control" 2637.50316930644 13.4841645057508 109.37923386385
"19.25/65.25/Control" -431.301837457815 -84.0950670754508 131.682231648311
"30.75/64.25/Control" -501.726670975964 38.5397272740593 147.792869923234
"48.25/62.75/Control" -1204.28812152536 194.949486244695 57.8320233126917
"59.75/56.75/Control" -1318.3613318928 23.0512879628521 7.28947321173251
"65.75/61.75/Control" -1127.88501392622 307.209040712545 -73.0532784356789
"73.25/64.25/Control" -460.880790969839 386.197900582212 -37.94348163252
"76.25/57.25/Control" -2594.76121580916 50.3114639718631 -23.435832087713
"113.75/51.75/Control" -4250.32458124143 132.234548375409 2.71819014643118
"116.25/51.75/Control" -4229.59193958707 64.381357894656 35.8651662902313
"139.25/53.25/Control" -546.287455055115 356.399291933084 -26.3205997090423
"140.75/58.75/Control" -1867.68223982079 130.219534923633 146.221133277594
"141.25/58.75/Control" -1420.07254619258 89.7691654155736 163.664715156407
"156.25/54.25/Control" 2925.7686198061 222.939480883559 127.86235222672
"-160.25/64.25/Control" -2871.58327756019 -168.626581765337 126.668992940526
"-125.25/59.25/Control" -2113.69093950502 -132.715421311133 172.581196380829
"-110.75/56.75/Control" -3066.68741200918 -295.142520181889 127.461994452989
"-53.25/47.25/Control" 7020.92764920055 888.702678239693 -55.353697840646
"10.75/64.25/Control" 11018.1861531351 19.0600224421206 251.96975196717
"13.25/61.25/Control" 425.443758311485 212.509557091703 -1.85266007093592
"14.25/62.75/Control" -824.49342781539 105.145133071776 30.2816439804041
"18.75/66.25/Control" -170.122281559532 -229.343937038445 139.820332211461
"33.25/60.75/Control" 532.195813395353 2.69539507975389 160.531579469301
"57.75/64.75/Control" 274.42203090116 219.046026292735 46.0849850252708
"60.25/66.75/Control" -2372.60184330128 156.918332601043 21.6321384386668
"61.75/57.75/Control" -1551.25946609148 -36.7650851276046 75.8519651484137
"61.75/62.25/Control" -2066.05949133364 239.831247317246 -31.2513570172636
"62.75/63.75/Control" -1691.94577875232 284.201565298945 -43.1281785557766
"69.75/59.25/Control" -1654.91905393903 62.7075486640394 82.7797843647272
"87.25/56.75/Control" -2758.12166258658 -13.9978939904554 38.7930319422309
"113.75/54.25/Control" -3622.70406991386 171.102857842498 -45.9041952557123
"-159.25/63.25/Control" -3134.66896313881 -71.1071317741846 49.916296309417
"-106.75/56.75/Control" -2101.78717729266 -402.808810982303 159.387743825935
"-100.25/50.75/Control" -1712.13677008788 -99.8132780437112 53.8732048824937
"-86.25/51.25/Control" 884.170023875976 -212.057858540169 181.488062211382
"-72.25/51.25/Control" 2041.439641317 -44.704123789539 138.083502698497
"25.25/62.75/Control" -1128.67121967714 -53.2346003682494 140.62451256595
"25.75/66.25/Control" -168.446789733727 -90.1394297057628 141.687226936359
"37.75/63.25/Control" -874.012918612901 27.4179544116934 41.5699984711886
"52.75/65.25/Control" -762.70372433348 82.88643050327 73.7706036431058
"55.25/63.75/Control" -685.310793450549 150.688509800468 75.3975022224473
"82.25/60.75/Control" -1166.30871152526 243.492601713042 -27.242868233563
"82.25/61.25/Control" -927.939703114556 284.372949737075 -8.52615380471277
"93.25/58.75/Control" -2088.97100359462 -32.7231404945141 117.486837063263
"102.75/54.75/Control" -4191.44875834206 -91.8976884985861 98.6109819828667
"-152.75/63.75/Control" -3799.73489717385 20.9756967535734 81.2202759010714
"-148.25/64.75/Control" -3951.15420027583 31.8357503863493 51.1272332968542
"-129.25/59.25/Control" -2515.0122753406 -28.6780896987134 172.956626841462
"-128.75/60.75/Control" -2565.79237441473 -5.54281882459875 145.82140080217
"-62.25/49.25/Control" 1768.47146585874 258.509165105137 -196.86035566325
"11.75/61.25/Control" 59.9943170134261 263.316494802058 -1.75911432275854
"16.25/63.25/Control" -824.565710151769 50.9439206175501 84.9421355845324
"22.75/68.75/Control" -2122.91125050961 -173.026922515286 172.591730474358
"27.25/66.25/Control" -1086.5547109545 -32.2631480846696 133.641212613309
"32.25/68.25/Control" -1771.70117513714 -63.0702601971067 128.016489044785
"46.75/59.75/Control" -759.016282418635 282.704174106267 -46.4968235013897
"69.75/64.75/Control" -838.900365696546 330.365656562046 -75.4076859877031
"71.75/64.75/Control" -2347.55811297284 233.034452740515 -43.2184722127983
"75.25/64.75/Control" -255.095379910451 341.052319225328 13.4834150694048
"87.75/60.75/Control" -1724.28425943194 102.996869594583 20.9916245613198
"103.25/52.25/Control" -1952.72738089424 131.74809520863 106.398369079416
"-149.75/64.25/Control" -3557.33983398834 -48.830764437591 56.0294557064107
"-142.75/63.25/Control" -4790.48837409091 32.4848352373542 66.5480192170364
"-126.75/59.75/Control" -2590.06570795545 -12.8235322158492 121.121028262794
"-122.75/57.25/Control" -1319.69437029316 -89.5885789771677 196.777466063582
"-116.25/56.75/Control" -2777.89869684937 -20.4047738847223 -3.19266822359369
"-103.75/56.75/Control" -1764.57364978291 -508.172824736275 125.250737802098
"-99.75/54.75/Control" -2225.28054403812 -246.524626972024 119.864215355228
"-90.75/51.75/Control" 487.449920506149 -480.541166535614 220.208950715185
"-85.75/54.75/Control" -1153.94457968887 -116.976530978178 164.35805883414
"-71.25/50.25/Control" 3212.76567750861 -51.5850293204487 87.5475273062229
"-63.75/51.25/Control" 2960.68353721703 76.432119913493 -74.27986574494
"24.25/63.75/Control" -966.016651928276 -215.142226248954 190.78130503819
"28.75/61.75/Control" -510.674968354197 -18.5316303369833 119.990937170072
"40.75/58.25/Control" -857.69784171832 167.256971264964 15.1908220152494
"46.75/65.75/Control" -1519.27208266566 36.4313077532272 99.251468727728
"48.25/64.25/Control" -1584.36431159216 55.3430082869971 98.2797460667129
"49.25/64.25/Control" -1478.753267938 86.8762054038989 99.9150222324139
"54.75/64.75/Control" -329.561327499346 180.887543259598 36.0026369087038
"60.75/55.25/Control" -2144.36631799238 29.8335056339907 -62.2276810723673
"60.75/56.25/Control" -1442.5554726167 -72.5331843677779 -24.1751593428061
"71.25/64.25/Control" -737.866682282261 428.10742524675 -96.638704427994
"110.25/50.75/Control" -3118.06837348257 171.685895932276 74.5542867103956
"154.25/60.25/Control" -629.222844131565 175.740468655143 109.354514972468
"-163.75/54.75/Control" 10881.92891966 -463.444158133484 420.576916963285
"-142.75/61.25/Control" -1570.11153608914 -80.8650743251332 137.176459403873
"-134.75/60.75/Control" -4234.5859102819 75.5905183531104 93.7206639053356
"-122.25/58.75/Control" -2704.0763596572 -159.0681870649 149.503967919397
"-113.25/58.75/Control" -3430.86226651974 -242.817636323525 109.32166099378
"-91.75/55.75/Control" -3681.5207979041 8.17827772642401 52.1975484278084
"-89.75/52.25/Control" 946.759018118365 -341.602885948233 181.749854620298
"-88.75/51.25/Control" 333.308054132467 -303.386190038742 134.902017192397
"-88.25/55.25/Control" -1269.88109051437 -208.223551226498 155.947841016151
"-67.25/49.75/Control" 5111.86806344933 204.685486389802 -9.39503677117666
"27.25/68.75/Control" -2270.73899606439 -225.704595658165 208.873855885703
"31.75/62.75/Control" 106.092112009983 -74.2759721165223 156.816645501494
"39.75/61.75/Control" 187.924360449222 87.1276938022506 43.9371809719999
"41.75/64.75/Control" -1318.46495611519 40.3810101172307 11.349954837435
"42.25/59.25/Control" -674.149184253179 245.948999047095 -4.55246875243457
"53.25/65.25/Control" -540.102463447973 110.42636465162 38.2892909909108
"73.25/57.25/Control" -2470.48612040627 -35.979301127133 28.0853691015063
"78.75/60.75/Control" -1946.91477482456 163.878556611328 7.56108371442076
"99.75/55.75/Control" -3246.77630580537 13.9912362313226 104.61042755958
"109.25/51.25/Control" -4146.77810884054 135.805682508567 38.9627881135331
"114.25/52.25/Control" -4077.37377940697 61.862900957045 51.6377928529803
"132.75/49.75/Control" 454.102953949358 22.9761245934828 160.522131202886
"-73.75/54.75/Control" 1457.90944546172 -136.388557061275 118.635040463582
"-68.75/49.25/Control" 4007.47474632961 265.541757649105 -59.6538635682624
"16.75/63.75/Control" -823.972987672172 -90.853874345639 127.011188266591
"31.75/64.25/Control" -915.457004129543 -88.504752542963 111.564435214889
"36.75/67.25/Control" -1625.07143360657 -51.6943816403782 76.3658921454941
"37.25/66.25/Control" -1481.59264356898 -93.1299438690336 77.8704276927685
"38.75/60.75/Control" -807.794888504442 90.9435864311441 46.9541685254544
"59.75/62.25/Control" -1508.24705020939 178.041306717156 -1.22771421758073
"60.25/57.75/Control" -1631.05611360044 22.4130153272826 -3.88856362945599
"60.25/60.25/Control" -2532.1644114568 282.076857951994 -50.3481440677662
"63.25/60.25/Control" -2976.27891595249 126.106269719133 -31.4156047442406
"83.25/64.25/Control" -1251.62992006525 418.254659124073 1.67005016859961
"101.25/56.75/Control" -3328.9590632592 -115.639960680336 127.590082414744
"135.25/50.75/Control" -903.931689493557 23.3233076157971 80.0158549841413
"141.75/59.25/Control" -1261.0220705205 -71.7403033282959 173.560845268147
"155.75/55.75/Control" 445.911088757813 420.488513021132 -53.454533092434
"-126.75/58.75/Control" -2314.12972078015 -138.610009906442 193.081505647891
"-73.25/52.25/Control" 2023.52109929891 -225.868716198203 143.369631025198
"-72.25/49.25/Control" 3828.21502728704 37.7790572655492 33.4917535466616
"33.75/66.75/Control" -2247.67189585054 -129.0078592341 72.7994026427641
"59.25/58.25/Control" 360.250500678588 189.637939637923 11.2817563506567
"60.75/57.25/Control" -1528.48195697569 -67.4193029733202 47.6263147771781
"61.75/63.75/Control" -1856.19563654232 238.125591993001 -10.5305149135571
"80.25/63.75/Control" -1273.79060223969 331.701562094103 33.0169982152975
"93.25/55.75/Control" -2583.87811647827 -32.0413655936813 153.253540900329
"97.75/55.25/Control" -2166.9371751826 177.16075402392 104.610064146354
"99.75/55.25/Control" -3444.43611747569 107.413556498961 60.6334452862771
"106.25/52.75/Control" -4770.50942229686 23.050568147589 79.1219906994165
"-158.75/61.75/Control" -2418.80911406991 -20.7291865868885 58.0604773568916
"-143.25/65.75/Control" -4741.49006459171 84.292983264235 65.7407787322515
"-112.75/58.75/Control" -3573.64073570554 -287.24199628288 110.129612792571
"-110.75/60.75/Control" -3548.82886543657 -92.9830291190423 81.9086630739107
"-109.75/58.25/Control" -2963.479400673 -257.405363967064 97.3613737021463
"-100.25/56.25/Control" -1846.9782665151 -224.227751804404 101.99231533472
"-98.75/55.75/Control" -1723.09213407775 -179.016484142402 131.359122878302
"-91.25/55.25/Control" -1778.04087457736 -186.385700493 120.121007825508
"-71.75/49.75/Control" 5077.0883468524 18.6218118023325 89.1286543620977
"-65.75/53.25/Control" 2731.14764724478 16.2210622697083 18.4668160584558
"14.25/61.75/Control" -593.360140246382 208.971256071704 29.7097078191073
"32.75/63.75/Control" -889.993333638316 -123.018828265729 118.831197174061
"37.75/58.75/Control" -392.121446344576 168.820241018132 12.6247880810667
"44.25/60.75/Control" -666.137454264701 138.204089086609 -8.07162793913828
"47.75/59.25/Control" -570.734592685879 324.829649414123 -35.1527484023154
"54.25/65.75/Control" -985.55974651109 59.9020290049882 22.9582950896239
"57.25/55.25/Control" -92.3590539875473 -20.8334006396568 -2.07947286344582
"57.75/63.75/Control" -124.206051225335 88.8645240301793 43.5443009469335
"63.75/63.75/Control" -1361.46495890066 409.470746620015 -80.9062279177533
"69.25/61.75/Control" -1310.719901026 308.412376084585 -31.864987630679
"73.25/60.75/Control" -946.743258438856 101.841756429316 88.6805299788744
"102.75/56.25/Control" -2883.60971895981 -155.257502029 117.054142056766
"111.75/51.75/Control" -4374.90849336502 154.98330165584 62.1847281172185
"137.25/53.25/Control" -1923.93590883685 165.057741829222 19.9582643896201
"-156.25/60.75/Control" -332.800293942695 -160.643670495216 108.312474736602
"-120.75/61.75/Control" -3390.8585371219 17.7053953627691 20.5485727449459
"-107.25/55.25/Control" -3201.37264309936 -168.079009934244 -17.3426917944686
"-83.75/51.25/Control" 1116.97871231332 -176.523587624087 65.2219868121262
"-72.25/52.75/Control" 2342.66793898412 -252.781484642729 153.562082319214
"-71.25/48.25/Control" 4433.37409039556 227.675243778319 18.3719614845753
"-71.25/51.75/Control" 1868.15559106364 -190.663256255635 153.253276865645
"-55.25/47.75/Control" 12233.7234583208 679.888200594974 263.560771582946
"23.25/66.75/Control" -1324.83970755588 -240.044838263029 193.36705461116
"30.75/63.25/Control" 341.784362763709 -186.933199191812 158.751868234355
"44.25/61.75/Control" -1057.56048119164 90.1791402483701 16.3173035097762
"49.25/60.75/Control" -976.609910360295 390.373848066882 -29.3903051695169
"52.25/60.25/Control" -734.591188680965 484.945817659576 -14.0304201564963
"65.25/61.75/Control" -1305.92513736414 421.539963403491 -98.5904270809599
"66.75/61.75/Control" -1263.2150187349 335.242876760925 -55.3807769424464
"72.25/63.75/Control" -787.231271009939 441.298883155124 -41.2897398066064
"86.75/60.25/Control" -1599.46111705671 109.742416547123 55.3489125015726
"98.25/56.25/Control" -2472.29482120637 -32.8325753803451 163.063163229712
"137.75/49.25/Control" 561.584948340818 314.806308573136 -29.3400492124365
"142.25/51.25/Control" 2209.4839731449 -118.715001982964 86.7036313064626
"142.75/49.75/Control" 1160.47606424983 67.2027942816343 3.01753061025708
