"V1" "V2" "V3" "V4" "V5" "V6"
"-154.75/65.75/Control" -3222.54286460167 129.36852786566 80.7070162482561 -1.16673665285641 -17.1229671259244 1.07807577121606
"-153.75/66.25/Control" -2585.85632407123 112.820628674027 97.6204844003412 15.659381749357 -21.9336996422605 3.02068367251076
"-125.75/60.25/Control" -2452.29938215671 78.4192411734625 73.638437199121 18.3234530991325 7.35297105047175 -0.675167137088718
"-124.25/58.75/Control" -514.130963313712 182.59726576006 193.729394428442 82.4044440353468 -5.69413881407256 10.3519671364601
"-114.25/57.75/Control" -2418.32566698552 287.426395498541 93.8200317176681 26.7544775343195 -14.6647541050844 14.1075165067376
"-89.25/56.25/Control" -2843.89044499853 -55.7915007013023 74.0590679202146 -6.95680357363701 -0.126213578351617 -1.7061605649456
"-59.75/52.25/Control" 4534.50362772188 -411.564114160178 2.61512809751849 -79.0676878285697 0.0507424082357448 -3.6211384963727
"36.75/62.75/Control" -194.592977488534 -47.0998355190433 105.565606207101 -17.5596625303168 -35.4545405873696 18.0255661514642
"43.75/58.25/Control" -684.851334396961 -144.429771841932 46.783507093213 -63.0564899468686 -7.16424883035612 8.88683532787046
"74.75/57.25/Control" -2143.64731279066 -62.2823971990062 -3.42302086737875 -14.3798826315451 -26.4819881388972 -0.353630246383322
"82.75/63.75/Control" -902.672227154048 -366.443349077894 40.3942961939946 -81.7691392711136 -2.9604242948597 1.64603609170576
"101.25/56.75/Control" -3230.40378025977 75.8932900396045 79.7224695257585 24.827792012918 -19.5575662075939 14.3392293961795
"108.25/48.25/Control" -4696.06702222666 -66.1912882063693 -17.2010561998072 -37.5598535260986 12.1344703343974 -7.04271662822702
"148.75/59.75/Control" 2102.67248518563 -328.502956343447 176.143407415535 -130.046340069901 29.5895764555021 -53.0272313297883
"-152.75/65.25/Control" -3931.93033069255 61.1038669960541 18.7710709078898 -28.3460264339756 -5.17422136490336 1.2021469927827
"-150.75/66.75/Control" -3056.79613962847 55.0867434347462 71.879176227327 6.58318221057011 -15.9613333419165 7.17341525002022
"-149.75/65.75/Control" -4483.07258162025 15.28729549164 25.3562978627237 -20.024341356643 -4.65624003572528 2.05307013999602
"26.75/62.25/Control" -346.230634355185 -84.8540777723935 118.600610448014 8.87887137298779 -22.7645539834086 12.2612298473106
"39.75/58.75/Control" -865.049525388129 -174.226377812604 62.4618722195226 -75.8878748368472 -19.5018699737843 13.5785654558706
"41.25/64.75/Control" -766.017561959342 -42.7030551113999 42.0093573534874 -28.6581326291863 -39.5468487535494 8.65902741949676
"43.25/58.25/Control" -673.092144240687 -202.546314084039 50.457961213579 -75.5804976580086 -16.2884958370268 11.5002450508669
"55.75/65.25/Control" -400.141917313246 -184.723693596652 30.0740739887378 -51.4311606365225 -9.39147152803 -11.2654618558255
"67.25/59.75/Control" -1910.78913662952 -64.4817772638971 85.3681314590858 -35.6610095972817 -33.640508964284 -0.597543939910572
"68.25/59.75/Control" -1475.84968724788 -87.9180386719405 79.3974817810605 -35.1408948725808 -28.6220917328995 0.070751200041241
"73.25/58.25/Control" -1970.78361102086 -24.5140855913885 59.3207764457203 1.58756713305885 -42.4957899252926 2.06632637398514
"76.75/62.25/Control" -1258.2537003172 -204.945265672547 35.6929279476378 -58.4345405929674 -13.7823011685721 4.02784901789048
"84.75/59.75/Control" -1124.91358164013 -107.631775648364 0.694297220863908 -16.6611707504131 -24.0341353382966 5.81366735100438
"96.75/57.75/Control" -2450.1148449123 -17.2604844862032 61.9540272542631 21.2856433434618 -26.2654586806479 7.28011639678943
"103.25/55.75/Control" -2834.49731892138 43.5659858127264 64.987780523833 8.80585550898142 -10.4160069834876 2.25064710396236
"106.25/53.75/Control" -4410.42610049105 -19.02072555705 90.4912106526118 -10.1885483348987 16.8449885110182 5.39944039724017
"-153.75/57.25/Control" 22531.8320962593 -2.21493305722911 505.352724777705 120.03493835667 -196.867758452632 95.3877495802329
"-144.25/67.25/Control" -5460.96519588008 110.584833003496 94.0405971228676 11.4404068354733 -14.7353594743184 5.91142839980789
"-123.25/58.75/Control" -1701.77340942196 166.086951543966 165.978559228887 51.3417098405085 -1.54844741825453 6.41284021911913
"22.75/67.25/Control" -1207.38760967391 131.117188571032 201.368890944232 61.6852214221695 -34.2477600922584 12.969526067638
"25.25/64.25/Control" -1213.83211285344 112.6962503922 200.432517251178 27.2516926536491 -47.677543365176 9.36147793829247
"25.75/66.75/Control" -737.045750516776 54.9291568093942 153.387677861261 41.2155158652314 -38.5573451370232 7.27922082316019
"36.75/63.75/Control" -368.460256677086 -52.9463491321995 85.0051063504857 -27.9625262030792 -44.6472362219902 3.32448024331722
"37.75/63.75/Control" -506.950216917813 -70.278949247954 53.7836865775728 -30.7795870733609 -49.3477127958954 1.13850368876022
"78.75/57.75/Control" -1976.83239493791 -96.0235637230366 -16.2946223579007 -25.2738007302714 -19.0824145449615 -3.42244445658557
"100.25/56.25/Control" -3257.55630120743 17.8585317159624 72.43608960376 25.7203115571864 -10.8058518014979 7.71842025040914
"108.75/52.75/Control" -3197.7922990278 -49.4337031089997 94.627533818944 -21.9610904075893 8.630825409985 6.79843407997289
"143.25/50.75/Control" 2183.43246640362 -159.258456587655 179.916124904308 -73.2339458269527 -77.4659944942275 -21.2805782733011
"-151.25/61.25/Control" 992.565425906276 -171.166260102008 -52.8989032651565 16.1686918673195 -28.3349820737753 1.03084148437824
"-93.25/50.25/Control" -175.552525967348 248.550548706562 156.320245073767 17.0016398459728 -11.3627197822256 -27.0493323743038
"-93.25/53.75/Control" -1822.58111946688 252.071950197742 177.669468744941 5.38171766256342 -15.8350851953056 -2.56536115211283
"-64.25/53.75/Control" 2336.885241094 22.9622575675445 -12.1850761432839 -1.14249899459999 -1.99494658709515 -12.2555317984168
"23.75/66.25/Control" -552.101710326807 90.9479843829445 135.379830121553 44.5663548301561 -33.995736810531 3.71314324341303
"24.25/69.25/Control" -2564.62071238492 183.324715759787 147.491313065026 52.1050836295075 -5.57134643309486 14.0400334736749
"37.75/58.25/Control" -218.78437943268 -227.766125446872 15.1604521432711 -88.2820503354581 -8.2058470789717 12.5137436873374
"38.25/60.25/Control" -608.577307674483 -180.049514950377 66.9300048777045 -48.8027674721184 -25.5872468011225 14.408291813909
"53.75/60.25/Control" -161.084718400427 -405.014465207777 7.68217589939831 -100.102607385623 16.7376121404935 10.0004459396864
"65.25/62.75/Control" -453.321543288966 -355.516646149185 -94.3145419376147 -78.118939937014 -3.38647112492004 7.52543820421222
"72.25/62.25/Control" -571.484319113594 -236.076491061767 -17.0441304667817 -57.2317473921517 0.564155282988518 11.9376681504336
"77.75/58.75/Control" -1495.70339953435 -48.2833852703236 9.68761908848831 -8.98062070905464 -34.3879527289843 6.65992346548236
"80.75/61.25/Control" -1154.39259674233 -251.563120709561 3.33116051408779 -47.8419242822985 -21.2343272707286 0.345660118957077
"83.25/64.25/Control" -1024.45761584952 -431.856066305763 11.9514990579073 -88.3397256515642 -4.33491231137403 0.794558082151414
"110.25/50.75/Control" -2961.04167362568 -130.626671597804 60.5337158016011 -14.0218197408618 12.6996810683684 17.9079153278637
"153.75/59.25/Control" -128.972926370883 -217.56654351274 28.0528758035549 -60.9126783783459 33.75032887342 -14.9897800767453
"-152.25/64.75/Control" -3954.64589145449 35.1514871226448 35.9938643580988 -23.4755440554968 -18.3997235090087 -0.0752234577296381
"-130.25/58.25/Control" -2369.4690264998 36.8004134932906 163.836287721149 26.4101982760941 -1.32376040229127 -7.54090263815934
"-127.25/57.75/Control" -2370.55391929701 68.8851157232158 195.057809255683 24.207265771545 10.7635478364135 -6.68867602714302
"-126.25/58.25/Control" -1697.21272956305 176.516090678629 237.905068572724 43.467532617324 8.4212766260374 -10.0036066004847
"-102.75/55.75/Control" -2298.11272178829 338.918719120071 88.3622368063863 -31.9314213473743 -13.1054161781086 -7.5120494616857
"-98.75/56.75/Control" -1453.36733652171 43.2135362897811 123.542976364299 -12.6969543772296 -30.221184721349 -5.31215416942088
"30.75/67.25/Control" -861.223738098466 32.2206063788402 126.513688336681 16.595654226859 -25.8216277277096 1.03001564161008
"42.75/60.75/Control" -1103.25182879853 -162.321904557693 26.5268195379055 -38.849848002797 -28.9620653904318 9.57206963158045
"42.75/64.25/Control" -960.371111300682 -107.442677368408 -14.5749179432434 -45.1389676830328 -29.0743477613252 -2.04320940353354
"50.75/59.25/Control" -372.039363927864 -319.201510426864 -3.42003781297251 -79.6265196933385 6.40131151496193 10.3216722371391
