"V1" "V2" "V3"
"-153.25/63.25/Control" -3527.70068120148 78.1215901790786 38.4142333921989
"-133.25/60.75/Control" -3651.94902979583 154.337672167492 85.850990409654
"-96.25/52.25/Control" -2653.82486481373 -107.60209520323 123.157621125818
"-78.25/48.25/Control" 2613.69451402414 12.9181581207938 106.48953180525
"-71.75/48.75/Control" 3575.69296865375 217.073665236515 94.9382315966919
"-69.75/54.25/Control" 2517.70064323296 -145.005251857779 182.93291667669
"-58.25/51.75/Control" 5317.46370570575 188.778370014449 129.831303771609
"15.25/60.75/Control" -645.957483523076 186.641590383502 14.118810382834
"16.75/61.25/Control" -307.167021291677 233.438701017136 -6.481919712182
"41.75/59.75/Control" -266.445333098082 189.787185253775 16.1769183287577
"59.75/62.75/Control" -1364.64367752588 197.852553442335 61.2862340592558
"64.25/60.75/Control" -2684.59692202092 167.660656229752 46.3859428812487
"72.75/60.75/Control" -888.497349987264 133.324991775657 102.42061873591
"87.75/60.75/Control" -1585.21529393092 136.198745735413 51.0795562841495
"99.75/55.75/Control" -3178.08501711316 77.6431241433 71.6877165827671
"107.25/48.25/Control" -4600.80575570977 125.261855440303 -2.90824821320943
"155.75/56.25/Control" -1251.6510960838 239.250459669032 4.03546584307005
"-152.75/66.75/Control" -3406.71072919065 -78.0608404461759 127.349636725517
"-148.75/66.25/Control" -4434.00344988151 72.553066438002 45.6516992881547
"-103.75/55.25/Control" -2278.29275694485 -359.673723171759 120.907901705345
"-91.25/54.75/Control" -1310.54720763875 -138.986557985117 240.912359618002
"-86.25/52.25/Control" -326.377376916543 -75.5884176900392 179.740373853228
"-80.25/48.75/Control" 1212.0981160245 -106.440206856702 197.483725701308
"-74.25/53.25/Control" 1402.00128674581 -79.3605516297814 111.201640345618
"24.25/64.25/Control" -1236.71298303936 -138.621929972574 206.708512700665
"26.75/61.75/Control" -676.237092558252 100.746404854465 67.9265041064194
"43.75/65.25/Control" -975.426297067236 93.7333550329552 59.5988283091963
