"V1" "V2" "V3" "V4" "V5" "V6"
"-151.25/66.75/Control" -75.5418000157086 3.36068911142004 -1.62977653700388 -0.63491803663752 -0.336422917600519 0.0265250298367678
"-150.75/61.25/Control" -3.98219730494753 -2.76691209062974 -2.31062609222811 0.0180722140677262 -0.278284841584919 -0.12885452223541
"-148.75/64.75/Control" -46.5245492134705 1.14244769656523 -1.9587094094405 -0.432607814007705 -0.365039149482269 -0.0753772025730138
"-103.25/53.75/Control" -11.4555148630737 -3.67990043985817 -2.29582438429168 -0.878292993371537 -0.346920269133127 -0.304268367406637
"-94.25/55.25/Control" -44.1815927001727 -0.495799967799218 -1.70547014931418 -0.121419748120054 -0.685293334692295 -0.409302758353734
"-56.25/50.75/Control" -2.49533421414492 -3.9861286055601 -2.26646410138358 0.105127109400363 0.0644529292903492 -0.230426796498976
"24.75/68.75/Control" -43.9776301625522 1.40302728152904 -3.19218194250158 0.0527395449341335 -0.773962710768079 1.04095775335806
"27.75/66.75/Control" -19.0528039532508 -0.610964228000587 -4.00945171145952 0.0681957030823733 -0.728287643907777 1.06427389337467
"30.75/61.75/Control" 15.1075756491056 -3.42318062512729 -4.44239579818193 0.265368195572668 -0.425539482536352 0.482799615473906
"56.25/61.25/Control" -15.1541497341733 -4.12397892292587 -2.78091016529457 1.20372726411412 -0.345854072815138 -0.221539406216044
"61.75/56.25/Control" 10.3577985814434 -6.04709983659246 -3.73873122909783 0.704172739222991 -0.00484131242466396 -0.301285372509727
"83.75/58.25/Control" -19.9206346534115 -3.67840465944454 -1.79900466435073 0.89261394869232 0.895726571743614 -0.236521311323935
"-153.25/64.25/Control" -60.2188934894297 2.45978285768357 -1.80545007047555 -0.392393977235393 -0.510150320350093 -0.180758126950377
"-126.25/60.75/Control" -54.9224938898951 1.1034056329184 -1.34272550507828 -0.60724390984092 -0.446016194928986 0.171354506571941
"-118.25/62.25/Control" -69.5282215086875 1.85806996112516 -1.31541590477499 -0.669443403440569 -0.316863571029939 0.0357271649191947
"-116.75/61.75/Control" -57.7844903026409 0.964709224863483 -1.52329294065019 -0.624214386729325 -0.286975239434124 -0.0306986779062313
"-114.25/58.25/Control" -18.2328743727726 -2.50525401782719 -2.0417914371355 -0.730890974076371 -0.2643972981483 -0.106076608068937
"-98.75/54.25/Control" -23.0650607835352 -2.1785776824487 -2.53812871747772 -0.237306888663421 -0.455718915417061 -0.442448760979675
"-96.75/52.25/Control" -11.2741227379086 -2.62045635826867 -2.72397866958014 -0.195286160124259 -0.352411959213879 -0.574237402673596
"-87.25/52.25/Control" -34.6423336345771 -1.32114384951605 -2.16877164208417 0.139718075355558 -0.506396146695804 -0.412101645885637
"-78.75/53.25/Control" -42.0414520357669 -1.97185977578787 -1.69255374403626 0.792050189677449 -0.572774140622134 -0.543538847337231
"-66.75/50.75/Control" -29.0850528661591 -1.62355956857768 -1.99084939052874 0.453126062960218 -0.115905407805128 -0.136888415123302
"-63.25/52.75/Control" -49.3494920309468 -0.325456229394019 -0.864021913698951 0.369675047347733 -0.143850465964487 -0.229397065355093
"-61.25/52.75/Control" -37.6086489098763 -1.26709198410067 -1.06929394194835 0.311280921688548 -0.105326192226921 -0.220306851751732
"18.75/64.75/Control" -9.71138386420819 -1.52648927873125 -3.40975636002887 -0.284736276934276 -0.111001713493284 0.852923209104745
"31.25/63.25/Control" 0.744569752013688 -2.0352306614655 -4.30274653253434 0.300677975656867 -0.457531787256726 0.808344459418075
"35.75/63.75/Control" -1.69982280090744 -1.90165569290135 -4.44681011525167 0.56008324933281 -0.695505830186075 0.847302121203086
"48.75/57.25/Control" 20.3400929172513 -5.84632053343105 -4.52111599429126 1.00078368520819 -0.268220949786307 0.0218031440860343
"68.25/58.75/Control" -13.4061932047532 -4.26876511978653 -2.30435005980871 1.0241122887086 0.169194407587893 -0.152536192738675
"71.25/58.25/Control" -16.2687248946054 -3.97788570713661 -2.25201670331993 0.978592688107717 0.287067143929011 -0.165798086418202
"90.25/57.25/Control" -16.6915227120677 -3.6409373362535 -1.61803434763933 0.759759646922444 0.944985629653123 -0.296988611722201
"104.75/50.75/Control" -38.5543317113974 -1.38273851348585 -1.64156358525413 0.358911573182675 0.773656938971715 -0.056380063191991
"142.75/49.75/Control" -18.4071416075971 -3.74692325524171 -3.02308938526735 1.21942236396668 0.565430580287615 -0.319310573076427
"-123.25/61.25/Control" -55.3609290822118 1.19370459844803 -1.03577547708384 -0.49979103263622 -0.677191263950417 0.0348363036498334
"-122.75/62.25/Control" -59.516929226503 1.35036143584983 -1.07337482346441 -0.520877383130423 -0.613242999249134 0.0479819941997815
"-105.75/54.75/Control" -20.4230802107603 -2.39215554764874 -2.17093293076935 -0.614593543648526 -0.827025306089975 -0.313486016344077
"-90.25/50.25/Control" -17.9686719276124 -1.37594494430087 -2.62845478758501 0.0740166100686839 -0.62382723326516 -0.435092534299864
"-58.25/47.75/Control" 22.9335152394118 -5.1297075162515 -3.7512452406419 0.10826196383308 0.0638701617571319 -0.0368154953278929
"25.75/61.75/Control" 20.2452361536604 -3.52466409994859 -4.21027373448984 -0.0754106442837131 -0.353388661861093 0.630120243262461
"34.25/65.75/Control" -5.80670045674032 -0.88616692409722 -4.81216879607872 0.436880856824528 -1.19890505770906 1.18562630323693
"59.75/58.75/Control" -7.23557708565824 -4.45326433067136 -2.68330549234975 1.28273942250583 -0.366884811929812 -0.110522266979345
"66.75/65.25/Control" -65.9999786352642 -0.659386612526665 -0.0845334175365374 1.80621792070047 -0.1929108567346 0.271009656622245
"70.75/64.25/Control" -61.4325707126836 -1.07919308380305 0.0262449475522704 1.67562971375488 -0.106708754180386 0.0563350717263144
"75.25/57.25/Control" -10.5000001388407 -4.30394782497206 -2.34983144706347 0.804451203990639 0.112415151609968 -0.200439761364906
"83.25/62.75/Control" -59.1887318800587 -0.546066090932806 0.235943982774866 1.17742131036643 0.287776726882361 0.00508568664343741
"142.75/50.75/Control" -26.1775434324486 -2.99142513253169 -2.75370800944665 1.23501539348002 0.509098196397983 -0.240086228725118
"144.75/59.75/Control" -92.1689477789075 1.09073861792901 -0.0809506765928816 1.24655686204397 0.512928163101587 -0.217223802948654
"-155.75/61.75/Control" -43.5672297353647 1.33704009006045 -1.71711848108486 -0.0643936064466961 -0.288327886678509 -0.273703380124293
"-124.25/59.25/Control" -21.3569641155523 -1.48674106921511 -2.19660679459678 -0.425726656866708 -0.553639368245738 0.172610114383811
"-117.75/59.75/Control" -50.4432034721847 0.776475494825346 -1.40697165483989 -0.516811184887455 -0.678218943950509 -0.107544281868216
"-109.25/57.25/Control" -30.899957373357 -1.40074041316325 -1.76557581969019 -0.277989234763977 -0.85369449596623 -0.235503311372761
"-103.25/55.25/Control" -30.866733061594 -2.01564835965049 -2.13433319358585 -0.256323322727921 -0.62647838248772 -0.242986401585703
"-85.75/55.25/Control" -56.4344460666951 -0.751327276619905 -1.67110925665089 0.877499586200886 -0.426534021748986 -0.440403465453271
"-71.75/49.25/Control" -14.9590356634863 -2.47513666330788 -2.44160484278696 0.601546720802461 -0.275078606306805 -0.211205391769979
"-69.75/49.75/Control" -17.8364768045187 -2.34360696045777 -2.19270129898783 0.579092830789718 -0.184602507005223 -0.207574162103443
"-68.75/47.75/Control" 12.2513548014331 -4.25811301247777 -3.50438796297547 0.514484966883273 -0.227880764531868 -0.114229028678973
"24.25/67.25/Control" -13.56654402755 -0.0426731785726126 -3.86740406264038 -0.0701349519875979 -0.801458228607344 0.766084377796734
"27.75/61.75/Control" 22.1524901403942 -3.42161078496124 -4.23040732398706 0.0763579483137966 -0.505203449208512 0.483908863690452
"36.75/60.25/Control" 15.3181198743815 -2.98988417297375 -4.48106528850164 0.68621686568644 -0.884967754179806 0.389139479514166
"39.25/63.25/Control" 1.26482566318237 -2.12564269806884 -4.05303739659762 0.921441344606649 -1.14260816833752 0.683171737348019
"48.25/59.25/Control" 8.04085280784909 -4.07371202584529 -3.97156002985276 1.30830646823686 -0.874749875020439 0.252094755140863
"61.75/59.75/Control" -11.4002497850731 -4.09451902613782 -2.22559320795281 1.52719531587362 -0.695604700494129 -0.0198171262553456
"72.75/60.25/Control" -32.044105991945 -2.7788673305532 -0.929620668487685 1.35533141499638 -0.484080708459232 -0.101417440096047
"139.75/52.25/Control" -29.8366299369516 -2.78148988501858 -2.45776594749698 1.13358735951007 0.39786274452296 -0.317361156809998
"-160.75/62.75/Control" -52.8479231304272 1.79708147823034 -1.7167652040899 0.0206895106318364 -0.491545947904188 -0.546511819245232
"-157.75/66.25/Control" -90.7297761225177 5.29005442871013 -1.42604714673501 -0.270958450928318 -0.662514951158076 -0.441101395854193
"-125.75/61.75/Control" -76.8463647557877 3.05538696844531 -0.675330263914214 -0.402810869106591 -0.752325889450367 0.053123574307392
"-113.25/57.75/Control" -31.8688545024898 -1.1578039131295 -1.56312674325303 -0.366568551424404 -0.959097107894603 -0.26401108959752
"-110.75/54.75/Control" -9.6821281999972 -2.94854771215251 -2.51859151102073 -0.283967872711373 -0.762639168759506 -0.265323094430585
"-108.75/57.25/Control" -33.6734951278283 -0.962681092238831 -1.79182211920982 -0.105970327544444 -1.04515177125335 -0.24208127464352
"-100.25/57.25/Control" -59.2081189619217 0.915312540163245 -1.7399727922243 0.133703900442753 -0.742193917031691 -0.286972612153876
"-88.25/56.25/Control" -62.8899640855158 0.412354834256134 -1.78833707599276 0.859835139018985 -0.870620834114308 -0.423053259376845
"-66.75/50.25/Control" -12.5189683429054 -2.46373317840365 -2.53798681814257 0.531019848531736 -0.0480480217886913 -0.1329875976253
"12.25/64.25/Control" 3.83580005451308 -2.16533486691316 -2.71699384101205 -0.641099058991924 -0.25984661117604 0.0471168914255931
"29.25/66.25/Control" -21.9084915010606 0.766658815100887 -3.69220958801649 0.0169286327543964 -1.02672315476952 0.641844087667692
"34.75/61.25/Control" 14.0542860907181 -2.35734346619378 -4.3096519635223 0.671903492361303 -0.935151139990483 0.368483064268593
"43.75/57.25/Control" 23.8362458241906 -5.34422236098621 -4.11276326328042 1.24360705620595 -0.753243520285424 0.119403561090081
"49.25/64.25/Control" -26.1069001806183 -1.66498439835624 -2.45132597336777 1.67325108136466 -1.31849457238391 0.801634784669927
"57.75/64.25/Control" -38.6002944338188 -1.61307975236376 -1.46802861769987 1.80285903999391 -1.23367083830694 0.708657222224634
"58.25/59.25/Control" -16.0826340678728 -3.45298149536681 -2.36324290301554 1.57793868027099 -0.799510465127525 0.090019857687311
"69.75/65.75/Control" -72.3579525751006 0.366942248042139 0.669442558110158 1.67912522039698 -0.717205915115117 0.398052975728666
"70.75/62.25/Control" -44.0959485168034 -1.89883995793659 -0.422041376316952 1.57732255678617 -0.73285408763998 0.225538128451933
"73.25/64.75/Control" -67.010000903108 -0.224084164597055 0.925650717770467 1.68818318259791 -0.670134667228822 0.264130327416948
"77.75/57.75/Control" -17.3413900406909 -3.5933638271726 -1.53024731832542 0.859015908061208 -0.428907209451679 -0.204218279678908
"90.25/58.25/Control" -25.0685517658968 -2.42885613411152 -0.625085344468334 0.808100318279408 0.0501953293087882 -0.3191553314052
"-155.25/66.75/Control" -94.7060876777243 5.88751221681841 -1.28718580575358 -0.33882102097148 -0.851307274344259 -0.314241987818447
"-150.75/64.25/Control" -42.4772386548081 1.46233934523205 -2.2727292278207 -0.0530850417015581 -0.614967269688829 -0.264760873231951
"-144.75/67.25/Control" -88.2985594794369 5.11480584562708 -1.00284528062707 -0.282610639833262 -0.774807198382644 -0.0930095278609388
"-94.25/51.25/Control" -4.54386429554302 -2.53751322225407 -2.92059008032335 0.732857840275056 -0.595645150962651 -0.354653572334746
"-91.25/49.75/Control" -5.774412090951 -2.21436587752884 -3.09698320320927 0.699141209442225 -0.469577043622514 -0.266409830465497
"-91.25/51.75/Control" -15.89195602313 -2.12451601024928 -2.69890281078133 0.865639435539344 -0.429375822948479 -0.31946905375902
"-71.25/50.25/Control" -29.7199779465575 -1.4500236650347 -2.0395559442897 0.678131417004667 0.00958289102209783 -0.0981695741739086
"34.25/62.25/Control" 8.88229608788789 -1.7813425377154 -4.04072548991378 0.609809857710498 -0.883641985051548 0.364269384549422
"35.75/64.25/Control" -3.28828197066826 -1.28986102173955 -3.86221334532896 0.748323421539993 -0.994902655748591 0.613817701287558
"53.25/66.75/Control" -46.451840019532 -0.569437356760115 -1.52000661917788 1.92223353657535 -1.08487882130942 1.15925003782553
"65.25/58.25/Control" -3.80155927939232 -4.38295006774018 -2.29851985469175 1.56118716098359 -0.815722388876848 0.0220741205748467
"82.75/60.75/Control" -40.2418095542296 -1.13278131357569 -0.0360502105645802 0.975028338387997 -0.770449642572727 0.00891854228148194
