"V1" "V2" "V3" "V4" "V5" "V6"
"-154.75/65.75/Control" -83.0532083833428 3.61264225072821 -1.53439285082135 0.529502410498668 -0.143716386300245 0.0979897587659177
"-153.75/66.25/Control" -84.7366177421825 3.80527232125547 -1.46360987069528 0.601375066892946 -0.177287838177637 0.0375627745724794
"-125.75/60.25/Control" -48.951740772191 0.203153664881329 -1.46728534798641 0.658553311764107 -0.297122507420527 -0.0640873488972078
"-124.25/58.75/Control" -27.9781774034136 -1.55469421260215 -1.83937069747888 0.525190420947702 -0.299399596690034 -0.0999883033249777
"-114.25/57.75/Control" -18.9779269132849 -2.78554474045384 -1.87692945977077 0.846262103667174 -0.0629343370660471 0.130241762813485
"-89.25/56.25/Control" -62.7130813808714 0.363467596452852 -1.88075394230098 0.1326281439183 -0.679062705777557 0.572314448141134
"-59.75/52.25/Control" -34.518706234621 -1.82459616991115 -1.40547476634312 -0.143396100718167 0.0158123998550736 0.21682163379793
"36.75/62.75/Control" 2.57112671374111 -2.95044854346073 -4.27228149384355 -0.394087118869161 -0.844619787586672 -0.236446892297468
"43.75/58.25/Control" 17.053843113878 -5.72310004782333 -4.04257418135542 -0.494031806573542 -0.373222246390314 0.344250668875271
"74.75/57.25/Control" -11.7155839530844 -5.05441295838887 -2.62617136634558 -0.851842045792389 0.620467260277058 0.099234449775545
"82.75/63.75/Control" -63.9176010811103 -0.550945421364186 -0.0657619346666898 -1.28450561276795 0.681276322833105 -0.0498179413162443
"101.25/56.75/Control" -46.303911818087 -1.54919578886134 -1.14019771195865 -0.579106705178481 1.13190006379745 0.0430806758157981
"108.25/48.25/Control" -55.8631256248419 0.298392986399787 -1.76615043379277 -0.338672167507141 0.593178138790843 0.0435270791988371
"148.75/59.75/Control" -68.3176063950446 -1.32837206633495 -1.1344413500608 -1.48045495012128 0.280364922291275 0.22318394621077
"-152.75/65.25/Control" -68.5348613042417 2.68323385779575 -1.83249395391851 0.467408570516187 -0.263858629301964 0.192657466801589
"-150.75/66.75/Control" -80.8627847951012 3.88995005641927 -1.6419058302779 0.575033358395896 -0.269707159330855 0.113147311040599
"-149.75/65.75/Control" -63.572440801633 2.20193655562078 -1.86158055322717 0.408780322247407 -0.241327724786604 0.181460509227203
"26.75/62.25/Control" 19.4601524064088 -4.24760000859285 -4.48416655630063 -0.0263940307282108 -0.513305071585079 -0.655523861271771
"39.75/58.75/Control" 18.7577110530328 -5.32066391246244 -4.36919504779224 -0.571250631435497 -0.459922919480641 0.0242287713802178
"41.25/64.75/Control" -11.2677884926143 -2.53571016974924 -3.82453558576673 -1.09751944481644 -1.01611172751046 -0.52518282220842
"43.25/58.25/Control" 17.7923774642073 -5.74609925673094 -4.29050954704292 -0.759166725393528 -0.386783644401674 0.0811140039299411
"55.75/65.25/Control" -39.4110560025593 -2.06578622015947 -2.12402985235713 -1.73480696923686 -0.830862771589673 -0.179097274573552
"67.25/59.75/Control" -16.7752784171646 -4.59461200061922 -2.18535266225174 -1.28240374215591 0.0506410348921842 0.131087174477552
"68.25/59.75/Control" -19.4467208347963 -4.40849987871907 -2.0817385608399 -1.24451311062846 0.0766277054748094 0.117273447466582
"73.25/58.25/Control" -17.872994448271 -4.37664363396659 -2.21678676535723 -1.08710964315105 0.375971840429897 0.0809043770395104
"76.75/62.25/Control" -49.1698406365344 -2.05587740736073 -0.641091706677917 -1.45895889476326 0.333096368469305 -0.0152078036493547
"84.75/59.75/Control" -33.0955737630335 -2.7630901785697 -1.23107244122017 -1.10816052141786 0.665020481679229 -0.0674844238576092
"96.75/57.75/Control" -32.1615315645661 -2.699205679224 -1.38427298299566 -0.799675114409493 1.04998563036781 0.0882607300638882
"103.25/55.75/Control" -46.2354587079782 -0.907305347865711 -1.14237085101819 -0.496240958805919 1.04767638468324 0.0617916482221796
"106.25/53.75/Control" -43.608982236375 -0.92404025730297 -1.50705210875533 -0.524731251357892 0.927008969284359 -0.0592269526660474
"-153.75/57.25/Control" 12.8152008067837 -4.6635785783551 -2.46676572956157 -0.272886749360768 0.0838675211310294 0.306628130675493
"-144.25/67.25/Control" -86.3302774620538 4.53310516585003 -1.12608070338037 0.496080161538595 -0.454023818403797 0.213549270412948
"-123.25/58.75/Control" -21.6103956208869 -1.68556237926633 -2.18372518525966 0.491354636290196 -0.52850188004422 -0.0669992184129442
"22.75/67.25/Control" -19.1724030432351 -0.417795484698976 -3.76595768971756 0.115125324777718 -0.925631399282126 -0.69192195581998
"25.25/64.25/Control" 8.92081339514647 -2.34709341510034 -4.57960054453996 0.241737354673631 -0.874356520600201 -0.788487589839658
"25.75/66.75/Control" -5.81906263288951 -1.41721922939194 -4.30066157205845 0.0557422110533586 -1.11860256215602 -0.724927874808497
"36.75/63.75/Control" -1.27214372364278 -1.95662139956365 -4.45742069948249 -0.624095932212869 -1.39378061192853 -0.540530425565575
"37.75/63.75/Control" 2.8716115617732 -2.68764109954554 -4.3244211370699 -0.766997814728626 -1.30881705050635 -0.487106433162152
"78.75/57.75/Control" -17.1619076027479 -4.06065741222225 -2.03319534551898 -0.760437387655627 0.187469361866788 0.163652613819445
"100.25/56.25/Control" -35.2033906272388 -2.09324302502051 -1.40565633968413 -0.598861668118893 1.05946298221954 0.146508898822579
"108.75/52.75/Control" -62.398998025023 0.844089182200614 -1.07505481692305 -0.418847254912955 0.724399981711325 0.0103070069784633
"143.25/50.75/Control" -51.4004352652687 -1.3227797598624 -2.45559081668277 -1.3604338250922 0.433439080937513 0.0910476670739491
"-151.25/61.25/Control" -8.64950245999747 -2.53896811430771 -2.5138967448876 -0.232306658998552 -0.0317660976635638 0.0976842341428572
"-93.25/50.25/Control" 2.60473221714273 -3.24620053354567 -3.18362694135696 -0.169214215262262 -0.335923663198594 0.52031613225008
"-93.25/53.75/Control" -30.6898563919567 -1.57744814029087 -2.32787221551289 -0.374723956417513 -0.484589449452253 0.528055289220114
"-64.25/53.75/Control" -54.4412335292455 -0.633099666451049 -0.443745739465994 -0.40745409598187 0.00515493602229266 0.416053548413637
"23.75/66.25/Control" -5.75851462737218 -0.862631808855122 -4.31763145559834 0.287085075016741 -1.06178663375841 -0.607107057584147
"24.25/69.25/Control" -45.3559662368144 2.2813462949374 -3.13731178723566 0.128301259377462 -1.27197049825511 -0.491142441380397
"37.75/58.25/Control" 25.891429324743 -5.21699166905525 -4.50049548867592 -0.689577421322947 -0.834218329147748 0.0844585747187444
"38.25/60.25/Control" 16.4664341988433 -3.94926596282078 -4.42278036072543 -0.733297839692385 -1.03674574573292 -0.084387173688687
"53.75/60.25/Control" -3.4241772208807 -4.55690306709673 -3.29450033557206 -1.56827755450401 -1.12477034074132 0.10080943341536
"65.25/62.75/Control" -44.3826662469719 -2.11399914466834 -1.1663828420393 -1.53733109360378 -1.00025835408197 0.0479435054599891
"72.25/62.25/Control" -46.2026075002134 -2.14852977890496 -0.487795911031356 -1.50275437552627 -0.659472079060194 0.196226743007641
