"V1" "V2" "V3"
"-158.75/63.75/Control" -2868.72584405333 -35.9491288362078 97.6052157336766
"-122.75/61.25/Control" -2128.65365038381 -37.4650240064997 116.766279216634
"-121.75/62.25/Control" -3471.43279370388 25.3479862687621 37.2903158344026
"-108.75/55.75/Control" -3106.13575878227 -188.587485300953 60.8995459922739
"-87.75/49.25/Control" 469.801136656009 -111.980922308524 190.743151104893
"-87.25/52.75/Control" -231.018696723001 -182.306752175306 214.617984774917
"14.75/61.75/Control" -124.83452022566 193.647029595114 14.1271724864295
"24.25/68.25/Control" -926.16043020532 -102.282838207469 215.031094852301
"36.75/59.25/Control" -455.23246381576 156.908935143316 60.5016048189541
"46.25/57.25/Control" -513.479810628094 176.367681124638 36.413164009051
"54.25/57.75/Control" -1342.58831089444 209.898250357763 23.0526198731919
"57.25/64.75/Control" 311.909561831863 210.60826530409 75.7373893348419
"58.25/60.75/Control" 411.816647598483 420.74123969127 44.9324006675367
"60.25/64.25/Control" 943.117051241978 275.820841536652 30.4135089982148
"61.25/56.75/Control" -1363.17983259973 -16.3433193895834 41.6600200460913
"65.25/57.75/Control" -1842.42464989739 73.6591433658001 110.813308216711
"71.25/57.75/Control" -2196.11455654587 137.74832209521 67.5242670519806
"73.75/59.25/Control" -897.541120317402 63.8332882541214 107.647455325324
"76.25/64.75/Control" 57.1150337065545 394.591990106382 85.1187135190453
"80.25/58.25/Control" -2270.22762189039 104.312228763426 -2.93464774355142
"136.75/50.75/Control" -1228.00546593925 54.0184736463734 -15.9725416858193
"-157.25/65.25/Control" -3123.75006525395 -71.4232923976391 94.3418531491186
"-156.75/57.25/Control" -1211.54924930555 -56.4543953097576 31.3306302009271
"-142.25/67.25/Control" -4611.49238042701 -41.636015035064 149.063774660071
"-103.25/52.25/Control" -2587.04200606414 -221.25439202422 73.0982053500271
"-101.75/55.75/Control" -2572.72009989415 -220.161545177946 129.743725229546
"-90.75/50.25/Control" -98.7544933451374 -261.964597757527 250.305647738774
"-84.75/53.25/Control" -337.423138355921 -38.0204983076628 171.67229797416
"-63.25/49.75/Control" 3010.88444680641 323.20356254194 -198.207403126556
"-20.25/63.75/Control" 10658.2414559484 -192.722596858221 384.112610537522
"8.75/59.25/Control" 3334.77908069067 303.063382179489 23.8075305477153
"14.75/63.25/Control" -711.141308346433 90.1821731380946 65.4009167145927
"24.75/62.25/Control" -451.305703398635 55.0452611766471 128.300715430672
"32.25/67.25/Control" -1325.4101646069 -7.86215533605175 128.870889583436
"39.25/58.25/Control" -33.7598385557213 221.852251359789 59.6388180508783
"41.25/59.75/Control" -35.2107020589779 222.584801451786 39.5357561959043
"43.75/58.25/Control" -713.173120574158 176.767531899659 24.5951152828745
"56.75/64.75/Control" 113.850793955194 213.763750496337 63.8782061065223
"59.25/60.25/Control" -2158.38033114541 324.327787039012 19.3458444039295
"67.75/58.75/Control" -1573.35616140513 62.6821363284492 124.817042973388
"90.25/60.25/Control" -722.120299973233 198.455858195449 96.5309844230108
"96.25/57.75/Control" -2502.63151795891 57.0013004707027 74.7082531710079
"97.75/56.75/Control" -2277.09138311335 81.1762147806171 118.448069138366
"142.25/47.75/Control" 3990.4034241764 173.854310661755 61.3400661160457
"161.75/57.25/Control" 1448.70466107933 399.435353832037 8.12362864016525
"-162.25/62.75/Control" -662.052789200009 -152.503819876354 145.654830682365
"-157.75/65.75/Control" -2387.81828805778 -72.5648624047232 146.159275169025
"-109.75/59.75/Control" -3273.49273763784 2.10506931131879 125.431613526036
"-106.25/56.75/Control" -1952.62373213689 -419.771229002261 200.474544656478
"-105.25/54.75/Control" -2211.66073840281 -214.224150702337 24.4006960602632
"-102.75/54.75/Control" -2752.17553244217 -329.384512628223 119.057728880179
"-100.25/55.25/Control" -2381.46487695696 -244.340954310875 122.874081169879
"13.25/61.75/Control" -439.641687360906 186.46732939031 8.34561575819158
"15.25/64.25/Control" 94.8136762398964 34.4498053272534 81.0080571504498
"16.75/63.75/Control" -738.482562125763 -43.0086743107418 125.805456695349
"25.75/66.25/Control" -29.4186442469923 -61.4015649462884 169.55910269258
"28.75/63.75/Control" -87.9705013865486 -34.1396256403844 185.880631700202
"43.25/58.75/Control" -904.356017909594 194.07599630678 -5.04954976019156
"52.75/60.75/Control" -405.328643881967 396.759376558479 26.6495832164466
"52.75/63.25/Control" -292.816834910765 210.410133602379 65.8799409006612
"58.75/59.75/Control" -1857.83252553293 394.264526541004 6.0064907517365
"62.75/64.75/Control" -542.938680887836 362.331541207026 -25.9684286544876
"77.25/62.75/Control" -1359.57397350021 185.11602214798 63.6138623667407
"93.25/57.25/Control" -2339.62558057597 -86.5594054725958 155.17125054325
"93.25/59.25/Control" -1542.78824859376 67.7482818171473 156.989919906896
"-155.25/61.75/Control" -1532.49069622973 -2.95495962429346 65.9791356357548
"-154.25/59.25/Control" 5991.21617864031 -81.0801594855179 123.951784826533
"-149.25/64.25/Control" -3407.65843448345 -8.76628574548416 76.2969301213118
"-130.25/60.25/Control" -1988.82465503033 106.755906630676 131.416920029326
"-127.25/57.75/Control" -2419.34479634708 -31.2825853335483 221.922487909278
"-105.25/58.25/Control" -1994.93655238047 -355.535327073774 192.568178036912
"-91.25/53.25/Control" -1442.49746344175 -206.274051883735 242.394999914411
"-69.75/50.75/Control" 2176.50873957269 67.4252675067976 116.222803850273
"-58.25/54.75/Control" 523.59198882224 -43.4261500900651 76.9468291464563
"14.75/64.25/Control" 1436.40061823314 89.1063720501161 69.1683811613042
"24.25/63.25/Control" -541.304722169054 -101.931009343177 173.143018843332
"34.75/66.75/Control" -1293.96849187263 -65.1686220302821 109.963351768353
"39.75/57.75/Control" -784.911976138033 183.993533227328 -5.92350019779389
"60.75/62.75/Control" -1874.43291974715 220.34172752814 -7.43134186517767
"65.75/60.25/Control" -2654.49768223914 155.697136081304 23.336053967622
"70.25/62.75/Control" -526.147676145455 352.45065787659 -78.9416433617328
"70.25/64.25/Control" -811.967717323535 388.063207573682 -115.864361475789
"101.25/54.75/Control" -3254.54251619834 31.4264852112787 75.44407964669
"102.25/53.25/Control" -2658.49608846595 144.201940672835 68.211440790143
"104.25/55.25/Control" -3434.70003815137 -88.379735496684 134.288277031104
"-145.25/67.25/Control" -5479.06491210082 -29.5577866184636 137.927441913161
"-134.25/61.25/Control" -4147.48341323689 47.9559788594914 100.897644630788
"-131.25/58.75/Control" -2354.06434003766 54.1615941053432 133.548333587254
