"V1" "V2" "V3"
"1" 383.496267120693 164.618638556074 -52.0694259008116
"2" 206.946297847921 -72.243431670047 24.1843291652483
"3" -768.405119569697 -128.817604334908 -71.6006831858478
"4" -524.347779392952 84.7640111514172 -47.61238425874
"5" -259.777367442081 -71.482573932226 -68.3340754881274
"6" -1203.18928710606 -62.5720157119137 -70.0980383918003
"7" -427.706716485333 40.2595358631912 -15.562324514849
"8" -1500.15961298865 39.4638127314529 -88.9620954493296
"9" -1706.72740359963 -150.917098800129 -44.2840928324065
"10" -1167.94034467627 -61.8047397284275 -49.5614754779873
"11" -2832.13176367624 -150.940157031733 31.1800064711031
"12" -1282.64047162184 145.7768271534 6.1128817701117
"13" -1815.49968180316 174.584353001497 -80.1529340388686
"14" -2916.90828759454 -31.92651028485 -39.8495746343966
"15" -3073.40918233314 -11.3993498377192 -31.4569023160894
"16" -1372.76054613951 110.815860669811 45.1748361748187
"17" 12913.9610993223 224.64024529834 -125.734759104608
"18" -1032.32151589248 98.0083238576936 29.5573751869337
"19" -2049.2865548939 29.3474419508714 -36.1717409323202
"20" -3021.23602527433 151.000187095588 -1.59097621929625
"21" -3109.58222153112 34.2452944989757 -9.31576421368586
"22" -1962.81146499637 145.879861622243 -59.2293309818429
"23" 2145.40703505509 -123.520439239704 -29.0304557932219
"24" -3186.854052511 66.5708483678547 -69.5535080721085
"25" -2270.90088180213 128.311451846944 14.3678944435417
"26" -2813.44445146779 326.38812308028 -27.6971406672469
"27" -3015.60515995786 118.024073390712 -4.25656641180906
"28" -2756.29483727666 286.978797962166 -68.6490419527443
"29" -5119.89743190084 90.5690737731658 -5.07813902654619
"30" -4854.08012775242 -6.55645470746848 15.2413494829072
"31" -3769.23997321277 286.084528760028 -18.2827680757401
"32" -3886.97814610165 402.222626608291 4.1659782534757
"33" -3341.97686664921 -35.3453512428911 64.5908957167039
"34" -3268.79128865053 75.0404286174559 19.4898771895157
"35" -3047.21880351007 4.60685443274846 43.3360642730003
"36" -4355.71057567497 120.465548365229 17.9497120835927
"37" -3085.41929506569 44.3051432794229 23.5645133373805
"38" -1837.59516503917 83.3704521395804 20.0535049008293
"39" -1821.63912063959 -146.070181843048 89.6189375318829
"40" -2324.46048789058 -87.4190034159138 88.7598976270426
"41" -2489.72418624013 -35.5894560707227 -26.1595783993659
"42" -2146.24422207572 62.7328998515392 -49.4219536882568
"43" -182.756855952912 348.272386576794 25.4428020513577
"44" -4346.94996078397 64.087658428514 -4.08106097057907
"45" -143.23715308586 -81.9190448804435 -40.7744990636382
"46" -3539.57228210438 19.4994699498129 -45.5702590044608
"47" -3674.38449470681 -29.6154966042898 1.18255621630497
"48" -2707.85084547266 -1.38791251550841 27.023527424015
"49" -165.667488109779 87.9485080636696 14.018307597603
"50" -136.355730308461 74.9616784867942 23.8663878292386
"51" -3110.16123942122 -1.77476063479867 -1.60260941567992
"52" -1460.88273976486 -67.8594167655768 57.0033385828767
"53" -1114.52767888143 -26.6107092764683 10.659726624307
"54" -1908.28980721822 343.331845308491 9.72121616335894
"55" -1994.01894761739 284.201962765728 8.11350196510363
"56" -2407.20027121762 283.357083353999 36.840256266856
"57" -1966.6280681575 -14.5525146041017 7.32171077299651
