"V1" "V2" "V3"
"-155.25/65.75/Control" -3347.2602975013 -106.299462903978 120.98453353646
"-154.25/63.25/Control" -2678.54082308242 27.7490585493589 50.1408495005126
"-142.75/61.25/Control" -1502.42485299494 17.2439712493582 120.263041434303
"-120.75/59.25/Control" -2794.70149574426 -77.4862258319218 90.1602371936171
"-111.75/55.25/Control" -2929.37938673459 -146.880351886215 53.5826731394653
"-106.75/57.75/Control" -1962.53158000883 -398.010954705092 182.027805249613
"-96.25/53.25/Control" -2166.48297984514 -212.33904916162 160.100888003574
"-95.75/55.25/Control" -2236.34278495344 -49.3217769734839 150.523959115978
"-94.75/50.75/Control" -966.610087293564 -94.6401856797628 191.868077994643
"-88.75/55.75/Control" -1562.71743375765 50.9477834482434 134.393208523397
"-86.75/55.25/Control" -1200.6442087514 8.37975045151058 184.196630312188
"-80.25/50.75/Control" 274.014956051413 -153.570320672992 176.446067500434
"-65.25/53.75/Control" 2859.07649680713 -9.42383884900069 46.6653205335718
"-61.25/52.25/Control" 3090.37722328423 307.573359541788 -69.865308635183
"21.25/67.25/Control" -1212.21603656065 -152.925710074906 195.457694016053
"23.75/62.75/Control" -1363.10713726979 -18.3183755778238 116.975381862658
"25.75/64.75/Control" -1164.78712575652 -54.70886045284 184.8210299074
"34.75/58.75/Control" 175.439225733841 89.1386916608189 52.8407095437244
"53.75/57.75/Control" -1215.84155626407 199.667446033501 19.8722901863745
"59.75/63.25/Control" 1096.00507686583 218.533891895894 81.4226358084827
"74.25/62.75/Control" -657.36748206621 323.425850855003 33.2020328775991
"89.25/60.25/Control" -1188.88493341239 158.415381294911 89.9839380994212
"-157.25/64.75/Control" -3334.54649855929 -134.737377174783 123.400945070615
"-144.75/62.75/Control" -1909.48012077654 134.300175933395 85.7521502004289
"-123.25/59.25/Control" -2061.37434070213 -97.2739027998156 137.956849922713
"-113.25/59.25/Control" -3429.97398961209 -221.271055421278 148.443801097375
"-92.25/56.75/Control" -3261.7263566043 -5.64924575631434 63.6879619427786
"-82.75/49.75/Control" 2279.99296301746 -130.523460048096 217.034153263501
"15.25/64.25/Control" 62.1186076466384 54.3750643279803 68.342626590962
"26.25/65.75/Control" -158.623381744181 -7.82416979622548 170.014746536235
"27.75/65.25/Control" -545.649627320686 75.3648730117744 163.35272682174
"31.25/62.25/Control" 14.2134587301922 -20.054733806669 225.864666118988
"33.25/63.25/Control" -1143.782529684 -1.15436625405963 159.966119201025
"35.25/66.75/Control" -1337.26562249336 -38.8728539784939 127.012006209188
"35.75/62.75/Control" -362.858019394012 72.9248101205878 118.359283779516
"38.75/58.75/Control" -170.964774934296 202.258610797113 52.8400149977041
"39.25/66.25/Control" -1551.99692530528 48.5635402830352 89.862836007509
"40.25/62.25/Control" -179.645765761454 151.528494051374 38.9364403670137
"43.75/61.25/Control" -871.083578376715 124.795108160814 45.4235994602267
"50.25/60.75/Control" -728.170722581677 367.504688604137 6.5573806529657
"52.75/61.25/Control" -764.579548058725 337.432459165897 36.3480809662803
"55.75/63.25/Control" -900.35737334795 154.210869596389 104.759643020825
"66.25/62.25/Control" -633.437425038239 353.900555054462 -42.2286682475619
"70.25/58.25/Control" -2244.77598093019 103.237215387775 95.452029979937
"110.75/50.75/Control" -3082.51379935419 137.190538053759 46.5877113028215
"137.25/50.75/Control" -1222.93174805799 57.3707345256015 17.6055745834129
"-145.75/62.25/Control" -3637.73619924684 15.0714783374587 92.6532083363114
"-125.75/63.75/Control" -4146.31807398858 58.4158662797897 87.0534177738121
"-125.25/60.25/Control" -2551.0430895562 -38.5935012927802 108.475560799911
"-113.25/60.25/Control" -3596.04556073602 -187.657743423027 159.611873704366
"-90.25/52.75/Control" -825.104389858266 -311.048861459274 287.176253060523
"-77.25/53.25/Control" 519.150035460226 -101.863611294256 165.333706929861
"-73.25/50.75/Control" 2575.32677390127 -10.2748071795251 151.545169088167
"-68.25/50.75/Control" 4837.43525458904 177.876893690452 112.889438496627
"36.75/66.75/Control" -1005.88958436967 -16.0454227674022 114.804110524
"38.75/61.75/Control" -564.530347384206 95.6957027240285 54.9575306098253
"39.75/66.75/Control" -2036.99723910066 38.986612217237 79.0263018978862
"49.25/62.25/Control" -1001.21483810734 271.326630645613 32.1701826170231
"66.25/63.75/Control" -1151.99780976568 282.053626092651 -61.9003763270592
"68.75/61.25/Control" -1431.81412397213 210.906940266613 33.9513378331505
"73.25/60.25/Control" -840.464830685856 75.9008630128576 124.759517110646
"73.75/57.25/Control" -2346.16197063418 35.9927327694969 51.73476717484
