"V1" "V2" "V3"
"1" 10369.6125296844 804.460027409794 -88.8350422141172
"2" 11978.3246400051 639.567767932692 -100.093673604028
"3" -232.410920343387 225.224888411461 -23.041134016253
"4" 5968.21966424455 171.820649670587 -113.177213318223
"5" -1756.28796546009 247.577390563639 -3.57782349578186
"6" -661.516351027524 47.5699441673767 7.10261512983917
"7" -1819.84392840533 -21.2486672734927 -22.2650297040934
"8" -2151.87907367755 139.272807123115 18.5086367842655
"9" -879.379247637124 96.7655407526291 13.289984505657
"10" 435.780913435758 201.061511093943 30.7147722116326
"11" 1360.64309092743 178.438332122147 43.0305549417306
"12" -2381.91101159158 168.547759408638 28.5897041975109
"13" -2091.60115960173 -57.6820287460653 -22.8335882491446
"14" -1746.13615992179 82.655515126087 15.9760672525372
"15" -1765.76584065637 -25.0742662336453 8.78756690878305
"16" -2372.45422411382 197.774340909178 39.2818899976222
"17" 10306.3757567683 95.410008773627 147.542322762483
"18" 5253.41555461305 -27.2649438543523 38.1640479292455
"19" -2803.73491710048 22.3624590811473 -34.7352902247403
"20" -2804.64644010857 -22.5396796541871 -19.9907577048241
"21" -3635.83074627757 -24.1040948839849 -29.6100798456618
"22" -3558.68223056463 -20.3345102765671 -10.3004645239403
"23" -3280.9875323 64.5736607191019 4.19049202664929
"24" -3675.15183204448 68.7621839527909 -3.95669575503395
"25" -3899.52287704425 -83.7160733728774 -30.9955177036839
"26" -2868.41304419443 46.7779773593505 -22.3275059122579
"27" -4499.66151179374 101.385227007042 -28.315065903971
"28" -1010.28823721331 8.80502417810798 6.83153466556464
"29" -3923.33929944778 -38.0412573924853 -6.3455179531409
"30" -3796.73834757676 -51.1910384633004 -9.20532247032699
"31" -3933.12077853117 14.8279224876255 1.67759937128065
"32" -3917.31307392367 31.3623390149863 -17.632562741342
"33" -3134.45995076662 12.9253328331821 -23.4875093462683
"34" -3129.49597221198 26.3554064325036 -21.7326714189602
"35" -3171.5422942255 -39.863484960056 6.04984722452311
"36" -2865.49039817921 -17.6406319475005 2.98157947499913
"37" -2257.50763307964 196.94729131687 -55.9917075691148
"38" -3500.93522171037 -35.3824814742481 11.0131989395866
"39" -1659.62742006568 112.4176995559 -45.1987887659929
"40" -1319.34928513379 78.1926826138543 -6.67786738743315
"41" -1458.20644646476 27.2841831727338 29.458984097828
"42" -1711.32850946247 77.9912371990578 46.589068383535
"43" -1759.42126706612 79.4955548079749 31.9474794425069
"44" -1358.83126306804 73.8368837853158 30.0899294942622
"45" -1819.17107765668 113.83841582709 -42.9419944140279
"46" -1538.67294033515 123.821526109408 -33.7097834018997
"47" -1343.19449054344 161.914843272919 -12.0651045544911
"48" -1149.83927487249 282.760207989562 -8.27130820618694
"49" -1345.49855804364 155.402833896205 -14.2943368655845
"50" -168.037835023019 145.603566733959 16.3587947721086
"51" -1590.79223366627 58.6924193320756 -20.8904491111017
"52" -2894.80296187263 1.90628451928838 49.1374466776893
"53" -348.968441853941 299.885127304437 16.4337076038934
"54" -1692.18456411122 160.488618009452 13.1372107378701
"55" -2738.26454868859 -0.655941691704018 42.7028401889539
"56" -1647.18763024828 112.78524776292 -8.26158388517044
"57" -2209.15116381786 33.8635912082636 -1.79033313747256
"58" -2745.50883443194 -50.7841159082413 35.9138296245928
"59" -2478.19630924549 -50.8451149670899 -3.88290785358595
"60" -2217.90361682325 23.9261443037236 33.9623422316783
"61" -3503.09887679037 -12.1109130208393 23.5745046896039
"62" -3472.79551537731 -77.356508645458 -0.226579380725293
"63" -3388.35079890509 -33.3087165465387 -19.8864677242942
"64" -2160.56326804144 117.183074302743 -2.27204505812441
"65" -2209.11790979022 145.787998436182 0.516209230246285
"66" -2211.45469951184 145.929460478525 43.3525771082568
"67" -1968.29869833032 301.93399150285 48.0787143250327
"68" -3375.24825376561 159.693489380175 -28.3615390465565
"69" -1946.46133595167 351.945750720454 16.2980321929155
"70" -1895.2597227298 384.437282964707 15.3167521595921
"71" -2052.80264689796 18.8963794084423 11.2214433359306
"72" -2471.48614723724 29.3556344673082 -1.25915730440714
"73" -2306.26801206344 69.8718742172674 7.4368493488532
"74" -1882.84967698676 38.0039896129729 30.7849998381917
"75" -863.416054889675 223.757296152256 62.6306082906367
"76" -2020.93881210096 249.552809454941 3.43394068302153
"77" -1605.61877975135 359.375130309476 21.3327339198792
"78" -2002.68345282844 148.006023512287 29.4149373939155
"79" -1835.57424349855 28.9327085500495 4.82284768321976
"80" -632.150915806079 480.178631482033 50.2263453860946
"81" -1152.31823597869 335.650193955476 4.83946621605238
"82" -1518.02112396676 289.30323462496 26.087150768254
"83" -574.488245581869 301.051586023023 -1.87981157930206
"84" -1170.94690605863 190.086630520049 -2.37946186006336
"85" 290.757820056621 465.39325759946 62.1851781459402
"86" -694.616263138494 95.059006188135 -17.6632874649069
"87" -584.498159394035 186.541212494017 62.7741884618138
"88" -810.257682707307 108.060487338479 -9.44901861833114
"89" -586.326649791364 236.938017936392 35.863509531801
"90" -1129.71059325419 193.82145483344 35.2937269312278
"91" -370.90639905925 99.6433824535443 -1.07839766146159
"92" 789.906497039609 134.564993808206 55.9536209195523
"93" -2325.53943958765 191.997268176153 -36.3389140542938
"94" -1056.80275271803 214.439603503002 -7.44649928477621
"95" -1553.50598463521 100.351487693249 -23.6739436094266
"96" -1710.76612004243 153.989673103517 -42.3173323534386
"97" -1597.09402707167 179.289278865732 -44.0000144715781
"98" -1107.60115366635 78.3237143944234 28.537946621757
"99" 54.1349588836955 157.155214160357 -32.3486364603567
"100" -507.508448727425 346.238656912063 34.1801703303134
"101" -463.486358210779 408.216380298556 -12.5919485050784
"102" 923.178776179162 249.868982297576 38.3302211142461
"103" -885.280380395922 267.708140783698 18.4250037241333
"104" -2191.40139812423 46.7960040549081 -1.68729268860155
"105" -1833.1025504742 -78.8016188006947 -18.9600457812556
"106" 980.024963894589 449.302625494244 -2.06118118417852
"107" -930.330545700047 288.552468168166 -10.7456420729164
"108" 61.7858866456839 358.775092667275 -21.1253670374677
"109" 690.099797998963 477.692845570761 30.1632973208917
"110" 1279.25450184764 272.494581652791 -37.6800593808023
"111" -137.734394928116 341.166557693114 -3.08649002171014
"112" -439.726661352515 209.573747063936 38.4916540094112
"113" -289.0043262764 232.470285373463 37.8315280277632
"114" 1390.21760513551 502.997152838538 -0.826269590982693
"115" 231.379361628769 407.434332028521 62.0847836481665
"116" 838.748396638057 178.703494751929 52.8763555452731
"117" 122.184603424784 372.293043401613 49.7213888205771
"118" -241.718005405759 259.991750574135 -1.39644704178854
"119" 31.8402323755967 261.370397228451 53.1347285935749
"120" 1878.21548794683 302.809105776408 17.9263876506385
"121" 2081.03042233271 369.987914923283 33.0296354528002
"122" 1810.07388250223 196.021505082104 -6.91614079500154
"123" 1477.79444300187 220.227457720209 -1.53082050554054
"124" 458.270756362464 152.244026893407 6.92573047280216
"125" 1442.46929538934 206.79428190424 4.5244144812877
"126" 1291.40490079409 123.438941879233 -4.22935500032074
"127" 2743.2762294438 270.083187534079 28.8775918969696
"128" 2610.0958743838 198.019019378462 9.71716305103889
"129" 546.031039124713 85.8017697695241 10.3157820035027
"130" 2854.22690507688 415.718074849408 27.6155942857764
"131" 2646.71219250074 400.462807612904 46.8605977385138
"132" 2509.0499508371 328.704821651022 40.3801594485182
"133" 2576.50301479958 214.898618833006 35.8772712592738
"134" 1111.69787050446 291.342074447973 26.3221603902136
"135" 714.850953686295 134.253838186252 -21.4299166831685
"136" 3400.35091163626 213.453380765893 50.5118282268144
"137" 1196.19273023825 256.900144809722 40.1930598399855
"138" 4479.9343671992 94.8393627642148 22.1605363608585
"139" 1553.65064255273 243.192675592169 71.6559229671712
"140" 1501.88458099203 222.471477687881 -13.5338082759407
"141" 1842.18589333313 335.490377677506 81.2419814207132
"142" 1472.08602412825 158.417147507095 40.8026612505161
"143" 3972.14930864337 133.016991108052 63.3502065749026
"144" 3093.24727713739 131.344436451845 43.9270333376281
"145" 1720.19346134981 207.340057194223 48.5960800959963
"146" 2988.11571881131 202.830475890418 35.9923291089849
"147" 2042.44323742523 172.660380402995 90.2984088718713
"148" 4744.15686643205 -0.0791780871604515 62.2666250456742
"149" 2412.7654203512 216.65083405854 25.8233183480664
"150" 2175.51161570626 182.160975313252 17.8983065102466
"151" 1923.77002255938 77.6532254041476 13.1271936844444
"152" 2856.06882484498 207.334288688056 50.4802216155284
"153" 3226.47536824881 288.861225236148 36.7069706389992
"154" 6496.53349873821 -193.770375681117 26.0000701786658
"155" 3017.47883899275 -31.2421842045396 27.3432691378275
"156" 2981.55224524307 -57.3363684495068 23.066241284763
"157" 6413.36514734459 -197.197529220311 87.2467681519821
"158" 6369.50671628036 -116.281498143986 96.1174091576995
"159" 6371.39111431688 -231.175622267443 95.3360907535044
"160" 6755.3597455592 -423.060657785116 79.4589345566655
"161" 6331.69001296749 -366.632084229939 22.9215166689268
"162" 7038.32439049962 -445.260142128256 -8.02070052139205
"163" 6597.00195509671 -386.398296734819 -20.5180603634671
"164" 3224.65906397673 -334.33569777892 -27.690396590001
"165" 3252.94044633609 -232.100207361226 -31.3331359056913
"166" 4991.96186141871 -43.5789658878499 -100.926272685087
"167" 7053.09601818339 138.315033928659 -97.8011112499642
"168" 3361.89653374175 85.5288881987617 -30.2156484616029
"169" 13023.1032406225 -56.6308660441684 -48.7270363945322
"170" 8527.07659895569 -140.110758930881 4.08314116934375
"171" 4689.4353723049 -55.6091665901594 19.0777245044509
"172" 46.2517312902544 -28.4185636751784 -70.5979098234247
"173" 1093.41853710823 123.242782655592 -56.1407758060167
"174" 259.86252842534 66.7322735200795 -71.1190343598061
"175" 785.674671713487 142.023079096161 -68.2121453132793
"176" 1461.01077967113 264.264927595105 -34.9748400638376
"177" 1161.63991303977 228.944998387765 -40.7421651137377
"178" 1267.58800502583 321.405945404737 -37.5420404728096
"179" 183.19325793059 154.883749883561 -59.244049638869
"180" 2090.35507466818 274.756332364657 -44.2376207523414
"181" 437.494808847347 292.900112281667 -49.6398890282482
"182" -798.267529814024 318.949258478964 -37.1742224604548
"183" -941.441542817053 214.319994668287 -28.3061701797821
"184" -1567.81173941572 330.150964711875 -55.6362906588789
"185" -66.8733513806434 280.708542363813 -36.4233498291019
"186" -335.596873347453 337.472758284966 -48.4315302679563
"187" -1395.10102317214 281.95415003757 -68.9361479200848
"188" 548.059838158623 289.57902982268 -58.5958397583726
"189" 81.3128646185359 112.691682274326 -60.8977281995707
"190" -176.013665579618 94.1185369232821 -69.1361452189122
"191" 1049.16447320021 216.840945698009 26.9365164602142
"192" 340.163227610364 241.727035329834 3.3052135435257
"193" 173.659735952342 189.793896232726 4.52109689440383
"194" -576.394587539026 -38.0519653278005 -79.0556877680277
"195" 355.283267308555 133.889181253675 -60.6373801119175
"196" -573.636508114259 222.649405075474 -68.7083289017664
"197" -619.8666657187 83.0829862157901 -80.3675276403529
"198" -351.87337153073 169.501618777664 -91.2706653928766
