"V1" "V2" "V3" "V4" "V5" "V6"
"-163.75/54.75/Control" 14.1828090106994 -4.15574411520661 2.78895254787524 -0.0803797188089652 -0.0820685632523891 0.152773721288254
"-161.25/61.75/Control" -43.3195888299676 0.273836956385587 1.95450202910674 0.254168229914979 -0.0223563476898122 0.279120297339915
"-114.75/57.25/Control" -11.2275458877733 -2.96986464678296 1.78403400833811 0.897454500156819 0.240008472035183 0.057055164393147
"-103.75/55.75/Control" -33.0185154632281 -1.98796942086625 1.63236298397149 0.825567468298837 0.427650110590598 0.220199372029366
"-84.75/51.25/Control" -22.1947804884075 -2.5843098680302 2.59811212397971 0.0946417461345794 0.395008631906721 0.345090034277846
"-71.25/50.25/Control" -28.6945667573101 -1.79099026578846 1.88319988858869 -0.311008462239417 0.345900504498342 0.22559894469513
"-62.25/50.25/Control" -3.866713401143 -3.61521344797859 2.76383500978771 -0.134283088434886 0.0672289128413926 0.103391360149945
"30.75/63.25/Control" -1.16326880766955 -1.86727543271054 4.04931451596695 -0.0447835485735789 0.370810758630989 -0.739460529175608
"34.75/60.25/Control" 16.7282595437897 -3.59307583029757 4.33299652926861 -0.194998418451173 0.479756701498476 -0.199172369546485
"42.25/59.25/Control" 14.7143775851498 -4.68847530098591 3.84334447428903 -0.429788351286918 0.589222451548806 0.156287539145857
"57.75/63.25/Control" -38.6610298327499 -2.13243681401508 1.97445391642914 -1.21247645159082 0.482152069994518 0.0298943839035994
"66.75/58.75/Control" -6.82635686560712 -4.66178440262151 2.46394029657851 -0.693851571438243 -0.123299901022818 0.465234034984905
"68.75/64.25/Control" -57.5410633978834 -1.35695960339149 0.688481304221443 -1.33006373838064 -0.22573856106484 0.284277690153974
"112.75/50.75/Control" -39.7830465084033 -0.903010886081343 1.81496172586244 -0.377600787387464 -0.741941125314673 0.387248758728655
"132.25/50.25/Control" -45.5813510458377 -1.10919871316026 1.97533104407574 -0.552693401722997 -0.615114928353007 0.443175920773538
"136.75/50.75/Control" -29.0509480894122 -2.73385220956628 2.82146109203999 -0.635003983552314 -0.505405918837059 0.465063339055936
"-118.75/60.75/Control" -46.8958903319799 0.22617252906115 1.60919337212799 0.763270510020243 0.295818151271022 0.019575862875257
"-76.25/53.75/Control" -49.8427104171531 -1.14558891931015 1.03884671616447 -0.527322384360317 0.580279972889111 0.314148479947111
"-75.25/52.25/Control" -40.0981545464748 -1.21884723065541 1.66442489349848 -0.359815628514007 0.540881046511108 0.210264553243918
"-74.75/50.25/Control" -20.6082209795765 -2.27805296897249 2.43910577684634 -0.328345752703576 0.466971426053118 0.215664064454164
"-70.25/51.75/Control" -42.172551183676 -0.727367225963951 1.46682684553272 -0.392013938220316 0.33119958970716 0.150852260473512
"22.75/68.25/Control" -42.5099982553822 1.59796473704216 3.15623227996344 0.0907277871066761 0.312975671313557 -1.12973859529417
"23.75/67.25/Control" -19.1111945917069 -0.208191660314241 3.89024345404308 0.0155780923297102 0.215162098529618 -1.13540426146948
"27.75/67.25/Control" -16.1104129953868 -0.379921866393431 4.20336447415215 -0.0272485577549502 0.388463234292413 -1.27710760528816
"36.25/63.25/Control" 0.080972857393366 -2.01701445860195 4.45496626051659 -0.484564671921387 0.48007628185544 -0.78744793613294
"43.75/59.25/Control" 13.3556738308325 -4.6943521187567 4.09641126359082 -0.759368834781492 0.371518527659424 -0.0634583623920246
"44.25/60.25/Control" 6.54399650688341 -3.99057648024973 4.05066789875454 -0.865530839883864 0.39555689135775 -0.167042331861252
"54.25/59.75/Control" -1.05251192010276 -4.73506989607989 3.52993760481808 -1.14046875627758 0.303580436206144 -0.00484314302169219
"54.75/62.25/Control" -15.9604215618113 -3.6692132970616 3.01860146048519 -1.42722734894049 0.473064889874734 -0.206709486533479
"58.25/54.25/Control" -13.4821684639751 -3.61598646246867 3.31543737110665 -0.325854650594467 0.115384637804762 0.0401894176519298
"61.25/55.75/Control" 12.8677068689882 -5.85904805588073 3.93718457877622 -0.595516074237575 -0.0537722460355259 0.095052236814687
"61.75/59.75/Control" -9.93838728112902 -4.46034398929689 2.72848109356002 -1.18777830408507 0.111227301964642 0.154272700362099
"63.25/65.25/Control" -62.170981312754 -0.827559916445708 0.771958495757498 -1.63076730467044 0.0230263864162029 -0.198152771069615
"96.75/58.25/Control" -36.8803633838435 -1.77274666025342 1.28160115987577 -0.605209135793156 -0.888971653030091 0.489239311919419
"111.25/50.75/Control" -40.2322818793916 -0.846262266629708 1.65313500290953 -0.35832217178492 -0.804133123432263 0.403580909488734
"161.25/54.75/Control" -28.6753713957735 -3.66591214402294 1.47106598088122 -1.21915946737843 -0.684061256300041 0.128639337849267
"161.75/57.75/Control" -39.4628949223075 -3.03199737497382 1.24730350629077 -1.49705736704031 -0.669056567843206 0.189960729246209
