"V1" "V2" "V3" "V4" "V5" "V6"
"-151.25/66.75/Control" -3146.54742556192 37.4937608755424 -65.4762673307958 -20.8662413057336 0.550190482066385 13.2269800169024
"-150.75/61.25/Control" 164.982758623592 -139.914283208125 45.6860803870249 -30.2245170715678 -10.3451535818947 -12.1594755851784
"-148.75/64.75/Control" -3845.2583443975 -10.0152309731271 -36.4249130384112 -60.3638933593788 -18.4904642450617 13.8969949954382
"-103.25/53.75/Control" -2854.08382225666 324.834408406799 -48.5540610717004 -12.5792501983914 4.17151987530337 6.6097977655495
"-94.25/55.25/Control" -2028.49702622382 37.4945678659524 -83.6211756891466 -8.62443503876037 -1.23069898383608 -10.8462882243527
"-56.25/50.75/Control" 4170.29384677538 18.0233277405212 -253.141171833839 121.69527303258 -49.0690007577885 -52.0605633362208
"24.75/68.75/Control" -1954.89186775748 139.298048622626 -180.266624653895 50.9894432259614 -20.4211818986745 13.0505466458055
"27.75/66.75/Control" -1418.44132616943 -11.5589027219446 -115.874245582233 -2.39733706364481 -25.3848479602532 14.5692496365856
"30.75/61.75/Control" -446.417981927932 100.132976978481 -239.665794588393 -9.16963126790906 -27.0688679733241 5.87182558974789
"56.25/61.25/Control" 320.381169703458 -358.012268799514 -55.6170704327445 -77.9475331780276 21.4357981428279 -30.253271486681
"61.75/56.25/Control" -1975.85090989915 28.3766160513313 -24.5494662208307 5.64546941972391 -48.2032570840516 -2.21523101449788
"83.75/58.25/Control" -2256.52288356937 -2.23473527053918 -3.08026513994382 7.62239996534197 -17.6572191859344 -21.2795533260555
"-153.25/64.25/Control" -3809.37421269065 42.8654945596502 -54.951873903832 -35.7712626760672 -3.14592948225137 -2.40293314612989
"-126.25/60.75/Control" -2422.78542755755 28.972998691888 -77.1073910250906 19.9637948737423 10.8698725959156 23.0287783997773
"-118.25/62.25/Control" -4224.90704427551 -58.3710686795512 15.8246388513317 -43.1702545012439 -11.8981677551756 4.95526494009115
"-116.75/61.75/Control" -4287.591831528 -48.0272658548975 -5.5382275924366 -41.0390017752305 -5.51564188749779 2.3775371497528
"-114.25/58.25/Control" -3256.41633759378 185.899042018823 -70.4770719292608 -27.6993430800292 -6.36718849527553 12.2461620253636
"-98.75/54.25/Control" -2247.86541172592 177.114027093622 -102.107200819227 6.84564243959815 9.20220767122067 28.7428720821658
"-96.75/52.25/Control" -2807.93474034224 101.290090719846 -77.7155237661068 -30.5350389052983 6.93418460562554 27.0662922200312
"-87.25/52.25/Control" -410.340954264835 107.646990872571 -171.363864639263 4.22116138188637 -31.9678137229897 4.50910222473439
"-78.75/53.25/Control" -244.582897034641 72.0026778221531 -94.0444805083853 -17.6494684917355 -13.4531116073276 4.74619280264442
"-66.75/50.75/Control" 5392.92086553422 -209.386153140943 -40.4603112607373 8.85438846846359 -95.2149065820941 -20.8467738184317
"-63.25/52.75/Control" 2224.67690145694 -88.4141964556621 30.868467042208 3.02480607772735 -16.4645155961455 -28.2665852596036
"-61.25/52.75/Control" 3407.96227077082 -192.620814675224 40.4911204063126 -8.19230242706647 2.32292338338971 -34.9356436645188
"18.75/64.75/Control" -983.549666006808 63.294457342651 -125.220250874705 4.5406214769485 -22.3678698375368 6.96072881580437
"31.25/63.25/Control" 514.055898410865 3.82054054045812 -212.659880964993 -38.3871930185077 -56.1040165323642 -5.98470773446037
"35.75/63.75/Control" -509.542427576535 -54.0260648600503 -103.242463876657 -44.6805000402979 -39.4730281303039 6.65586064038751
"48.75/57.25/Control" -1477.58049921923 -123.844355282674 -60.1266940427135 -50.6290798767808 -7.12707168205759 -10.0329787108129
