"V1" "V2" "V3"
"-155.25/58.75/Control" 2385.0813185947 3.62185837551115 98.1680912363397
"-146.75/66.75/Control" -5304.92786283489 13.1131843527154 81.5462506012296
"-135.75/62.25/Control" -4183.83092606592 -9.80644291338636 129.442558605881
"-125.25/64.75/Control" -4194.37986306574 130.411976690002 33.7415429380711
"-124.25/58.25/Control" -380.799207049269 -182.074177421174 247.749546865005
"-120.25/58.75/Control" -2587.86864110126 -111.670496914202 81.9904877493492
"-119.25/62.75/Control" -3566.39729208505 101.80962774561 0.934252426384819
"-105.75/55.25/Control" -2125.9587078142 -240.762372917953 50.526472054368
"-94.75/56.25/Control" -1864.53113165252 0.437470973819575 106.359060551219
"-89.75/53.75/Control" -874.515504102406 -203.87356581025 264.57685647485
"-79.75/48.25/Control" 1933.53254656341 -63.7249942502345 142.743626080037
"-78.75/49.75/Control" 2421.55328215121 -109.193794915459 163.14526668685
"28.75/68.25/Control" -2090.05118744848 -66.7887890596165 131.627447472948
"32.75/64.25/Control" -653.422007807763 -5.02367929908545 146.313923461508
"49.75/61.75/Control" -1012.27463100066 276.651240479716 10.5135207410082
"50.25/58.25/Control" -565.326960109354 263.521394943085 33.7005989339167
"50.75/62.25/Control" -1416.6858528415 272.450388366952 36.7791904428856
"92.25/56.75/Control" -2504.2949753057 -14.7917204659926 113.975161009187
"113.25/53.25/Control" -3589.77157754089 146.452591431768 -47.1876514758243
"159.25/54.75/Control" 1490.09249624466 249.992423434361 38.1360880720261
"-125.25/64.25/Control" -4220.67416332003 157.697064332964 18.1634702374067
"-99.25/53.75/Control" -2229.1754650292 -274.49137387816 109.161733000999
"-97.75/57.25/Control" -1313.41258022825 -56.3975978346673 85.9451660593934
"-86.25/51.25/Control" 975.522946563462 -148.375299894938 207.111659592145
"-78.75/48.75/Control" 2703.94385511762 -70.5541714700483 166.967483986343
"-72.25/50.75/Control" 2534.51639938118 -35.3146386811199 185.2134559133
"27.75/63.75/Control" 462.647871520352 -42.8360633479681 200.595120756476
"29.25/65.75/Control" -955.680997585605 59.5465335364067 130.509130812843
"31.25/68.25/Control" -1423.55763783465 -14.2750526272559 127.107530768377
"40.75/62.25/Control" -106.435274648599 160.58520491128 36.8576348868366
"40.75/65.25/Control" -1539.8967469991 91.6352983453276 41.8056953355743
"55.75/61.25/Control" 208.306751052707 359.46138163213 61.9874809595419
