"V1" "V2" "V3" "V4" "V5" "V6"
"-156.75/63.75/Control" -64.1240466362095 2.49626863169448 -1.92361658370928 -0.282072195231913 -0.177313499330785 -0.222254456408858
"-150.75/62.25/Control" -24.0222894800026 -1.23390432983829 -2.08508993968299 0.00432591257088304 -0.284735009263968 -0.148430608740399
"-105.25/56.25/Control" -32.9069069696735 -1.76400613754511 -1.8885717736296 -0.495671304532113 -0.350525205148813 -0.31943355509068
"-96.75/51.25/Control" -6.25596146325508 -2.83142308904009 -2.87931314382494 -0.521208107566804 -0.148035169813961 -0.561497924037537
"-89.75/55.75/Control" -60.5293511698652 0.600455033377982 -1.89963759441475 0.0201140575952129 -0.696160536767421 -0.377622275364244
"-87.25/54.75/Control" -52.1419131847511 -0.508791139261718 -1.80708365186515 0.204721343921738 -0.600096127957006 -0.457885876051058
"-86.75/55.75/Control" -66.057825073941 0.313263867086563 -1.69850659780435 0.264260843052794 -0.779354116214739 -0.535745882987725
"-78.75/50.75/Control" -22.5571155864017 -2.799918441943 -2.73164597687874 0.396896121413783 -0.375715912078611 -0.441586329906966
"-76.25/54.25/Control" -57.9219471957924 -0.795631860047019 -0.957470981978973 0.535185529376331 -0.482944370824877 -0.507981803413582
"-70.75/48.75/Control" -6.95870541981451 -3.50496994741732 -2.77762844951266 0.549263201712887 -0.170580376412602 -0.199048000116293
"-64.75/54.25/Control" -65.5213773748267 0.300975456577514 -0.198606230765433 0.302160108577083 -0.1559175046791 -0.357492677169621
"-62.25/51.25/Control" -37.8191366461794 -1.23891502297844 -1.80863578688938 0.333258646663422 -0.0482613425410694 -0.159719426660966
"-58.25/54.25/Control" -33.0572052158874 -1.58560253399824 -0.825999868646149 0.140086615567641 -0.0654599784183982 -0.189417189217408
"38.25/62.25/Control" 5.3469375227562 -3.12594311051193 -4.24867808538602 0.59835664253093 -0.708688229867325 0.316523191420369
"40.25/65.25/Control" -12.0503273584004 -2.29871749264148 -3.82135610551982 1.04704677672231 -0.870095031257431 0.721926258377933
"42.25/65.25/Control" -19.8683779189241 -1.92107303560088 -3.55326043044503 1.13500609605087 -0.766796748998403 0.580635469640863
"49.25/57.25/Control" 18.8138496795178 -5.97701644718716 -4.22277736568495 0.841053682379748 -0.421239926161367 -0.238164097870998
"50.25/63.25/Control" -18.9334367458186 -3.20022376403737 -2.96376207227033 1.29257961737303 -0.521872777626908 0.0890775816660755
"54.75/57.75/Control" 8.56942257765453 -5.51731067832546 -3.82977426439425 0.817797220077446 -0.329228502809387 -0.269019099055587
"55.75/60.25/Control" -6.18160661405733 -4.84786530638425 -3.11305350629286 1.17715889975975 -0.266603696061925 -0.278224609133791
"58.75/54.75/Control" -12.0576437715013 -4.04464958010506 -3.13406153809502 0.365927966514043 -0.173531207999276 -0.189926878580662
"65.75/64.25/Control" -57.2465583005757 -1.51326695193132 -1.05253455213386 1.53761993015241 0.164650418173638 -0.0631126017056757
"95.25/57.75/Control" -26.2995747299363 -3.05043693313679 -1.56643390234396 0.737357637253211 1.13242071107491 -0.328396313379985
"104.75/54.25/Control" -51.280315947602 -0.193206215412942 -1.45400741606532 0.389025365251662 1.04332589185008 -0.195278781452274
"-160.75/62.75/Control" -53.5027951697074 1.4727722766931 -1.97762086730769 -0.181437110593294 -0.297490639843405 -0.460502967351093
"-123.75/62.75/Control" -67.7950481359305 1.95516641039168 -1.27773834139916 -0.414451757544842 -0.22696641077681 0.109014502206566
"-120.25/58.75/Control" -22.5262661630016 -1.81706548479995 -2.24262097154367 -0.340073781316051 -0.199512569258793 0.19993568980997
"-102.75/58.25/Control" -63.9051909614818 1.03457576548281 -1.72373765794111 -0.269946691405615 -0.429187724836379 -0.195242511371833
"-98.25/55.75/Control" -46.1808359023069 -0.38237412779259 -2.21305650208551 -0.144072748215639 -0.572295316929948 -0.341499683910496
"-87.75/55.25/Control" -59.9678624383533 0.2597693493388 -1.85153376597301 0.308457732901488 -0.673219099059774 -0.452501538650515
"8.75/59.25/Control" 10.0262535006194 -3.99087423439787 -3.02242797941582 -0.201344276572352 0.281022160599127 0.438839606468728
"22.75/68.75/Control" -48.5565116925453 1.94556864918529 -3.26173355982254 0.0457238566345639 -0.730837309448089 1.04795237053652
"33.75/67.25/Control" -17.3945524869116 -0.800404273217541 -4.34521751547976 0.480106713167512 -0.899232992117236 1.12769785867155
"34.75/60.25/Control" 15.2433638840811 -3.64081987495497 -4.56548627420081 0.591353370834908 -0.40638642287992 0.407185238732441
"43.75/62.75/Control" -5.05635889806431 -2.94709904890554 -3.92108226681669 1.18391485122035 -0.597786355584242 0.542042585048236
"64.25/62.25/Control" -39.0797442500631 -2.56887681960982 -1.93377900408796 1.41648007299152 -0.163913228682998 0.124968151658402
"70.75/57.75/Control" -11.2013844376712 -4.30873996885677 -2.57387056313251 0.937624065007572 0.301148694346795 -0.104397423801919
"85.25/58.75/Control" -22.7264098868302 -3.30226745952802 -1.5617695337598 0.923527654984608 0.859171992981691 -0.106023320532084
"98.75/54.75/Control" -39.6269084246927 -0.85005952193466 -1.822526458787 0.384068246510556 0.995976467940551 -0.198263930899072
"101.25/54.75/Control" -29.4348677107756 -2.22400943232845 -1.86788940664735 0.526350054277138 1.16871810857754 -0.269387125296264
"103.25/52.25/Control" -12.1478842525687 -3.5726176923893 -2.3822961240801 0.499438261710619 0.918752382180368 -0.131587718008549
