"V1" "V2" "V3" "V4" "V5" "V6"
"-124.25/61.25/Control" -72.8338474103954 2.14338477494564 -0.73112588347753 0.715745809496812 -0.276866160079129 -0.151018938582218
"-123.25/57.25/Control" -35.5115671787383 -0.659775358570103 -1.67219770657852 0.682360209472188 -0.229294641286533 -0.31351981711794
"-74.25/50.25/Control" -24.9239036885289 -2.52605230353236 -2.22443477162867 -0.23738361480356 -0.424109709917428 0.297199391679137
"23.25/66.25/Control" -7.57759569665177 -1.66291478077518 -4.19838784523803 0.25252544976469 -0.556276919203464 -1.04405751004502
"27.75/63.25/Control" 14.7011328384263 -3.81007779705805 -4.23143520523508 0.0781984154287301 -0.434462819216028 -0.768373838805756
"36.75/57.25/Control" 28.0023080976887 -5.90716268707006 -4.13107790564951 -0.167768285476167 -0.445239218467579 0.098733119277441
"52.25/61.75/Control" -9.73270483558763 -4.19234957286254 -3.17541529817919 -1.00291339943421 -0.613455042482012 -0.0259915159284204
"61.75/58.25/Control" -1.94569779211013 -5.52250148888147 -3.1505501341502 -0.998855913601623 0.0100907642684626 0.240037257105281
"62.25/64.75/Control" -57.0457750430957 -1.38176005069987 -0.962841122715744 -1.50779354350565 -0.191340321314309 -0.00814707354113996
"89.25/59.75/Control" -35.9806403258926 -2.36280807409788 -1.19125337424909 -1.12875435842124 0.950690064875744 0.15657093349424
"102.75/56.25/Control" -45.8161639039395 -1.43924133095282 -1.1601441401272 -0.645424789233994 1.11784707715163 0.348114012584074
"140.25/50.75/Control" -35.706097289422 -2.53299804610933 -2.67015173640326 -0.813571006507909 0.473547481459002 0.385174823699896
"-154.25/63.75/Control" -66.5566288360399 3.08066616693119 -1.60132957042669 0.529556791267302 -0.425636483796115 0.212485419636434
"-144.75/63.75/Control" -61.287092592183 2.34775585345266 -1.32542950773925 0.396050885817489 -0.46560878721198 0.022432016250002
"-129.75/60.25/Control" -46.5740823522925 0.461598456347711 -1.48492319926579 0.714410285938948 -0.37400242578217 -0.231723411825939
"-127.25/60.25/Control" -49.6397392991502 0.616246460108902 -1.61814458195342 0.800543672942042 -0.347236972544363 -0.262000970994401
"-118.25/61.25/Control" -51.5644229685096 0.091563670000139 -1.71414140959182 0.743414999929936 -0.175212188458749 -0.0460958004101129
"-116.75/59.75/Control" -41.3527559794925 -0.584899767154523 -1.6537678420657 0.791902556049818 -0.109518155453041 -0.0124405623395797
"-109.25/54.75/Control" -14.3024066471544 -3.33192815260789 -1.9394982587516 0.933252568937886 -0.102221774585849 0.224393838901492
"-101.25/54.75/Control" -24.3748672201212 -2.89465657611218 -2.37215094935621 0.564046213623073 -0.258094083170672 0.280891132744865
"-72.75/52.75/Control" -58.5728162853933 -0.0474463663973041 -1.02429473144022 -0.35610491457229 -0.418355826424961 0.274580878688027
"27.75/65.25/Control" -9.14566229992712 -1.30280548169272 -4.36848411451432 0.0689124420430809 -0.481531115403779 -1.09801664397039
"28.25/65.25/Control" -11.137826915029 -1.22954427894541 -4.32008436767717 0.0470533434840705 -0.511978543400621 -1.09417952133655
"33.25/63.25/Control" -0.754966429703939 -2.22633254113674 -4.31987543392058 -0.25975964766695 -0.526678620245175 -0.805305481188585
"35.25/57.75/Control" 24.7636646346497 -5.31040659133314 -4.32294376033695 -0.284803098422133 -0.318306314862172 -0.166130148718752
"44.75/65.75/Control" -23.9260205979968 -2.069713810994 -3.34670799800398 -1.24664117937594 -0.830522238105817 -0.853941293771928
"48.25/64.25/Control" -25.9571628004325 -2.42523014455604 -3.058621287878 -1.33939050934055 -0.724209819027816 -0.562969765064672
"60.25/59.25/Control" -8.46132579842998 -5.12710158745159 -2.95317812268636 -1.31531975819059 -0.14463759954486 0.116235163716672
"61.25/64.25/Control" -50.2539971148532 -1.8511716384767 -1.29725516137655 -1.62570963031836 -0.43947271721601 -0.207257159683042
"64.75/61.25/Control" -29.3769900216077 -3.56198192820921 -2.11000442343085 -1.35124464425498 -0.221390549608072 -0.0457858241571469
"75.25/58.25/Control" -20.5852112287003 -4.14145636889833 -1.99174616799013 -1.09914565648156 0.389370430608222 0.148723904076906
"79.75/63.75/Control" -63.7756283028846 -0.692134768715948 0.113956789969174 -1.56882642412617 0.39380363576802 -0.047787200366299
"80.75/64.25/Control" -66.9355479825006 -0.250925881321642 0.127856421010867 -1.53269598660406 0.412651834219061 -0.0785529114145258
"140.25/49.75/Control" -20.0944239824387 -3.62989968560205 -2.73372768762355 -1.03230769884354 0.465678195754786 0.35145442947912
"143.25/51.75/Control" -19.094738930902 -4.27653305788605 -3.28647011086148 -1.30840497589822 0.428216161536805 0.238027473202014
"145.75/59.75/Control" -82.7970977895092 0.144660095908727 -0.680496177609891 -1.32983331951011 0.350564081940589 0.244248910559884
"-125.25/57.25/Control" -26.2622607886845 -1.35343203728936 -1.75583418050994 0.708466006560606 -0.375976103912389 -0.18779178839207
"-123.25/59.25/Control" -26.3218029003134 -1.35770095692392 -1.97573069521314 0.617042943992328 -0.468169055284642 -0.180011641331692
"-98.75/55.75/Control" -43.8608482133282 -0.585257538851041 -2.1888558302058 0.332139791389425 -0.665171323369656 0.316433425470458
"-96.75/52.25/Control" -12.5187795338736 -2.64693837528093 -2.74231768534609 0.21367623355729 -0.579124425226935 0.526760343004582
"-93.25/54.25/Control" -36.4813223186752 -1.12273107867324 -2.08669464808361 -0.0130209731307659 -0.748690256062614 0.377453382778192
"-89.25/54.25/Control" -46.0013390674545 -0.709536738764688 -1.84830841588777 -0.174379725879049 -0.673292049066297 0.461112147328906
"-84.25/49.75/Control" -15.2831479114064 -2.39865398139052 -2.90192747958972 -0.0756124863711787 -0.594383416676673 0.289676827532448
"-80.75/51.75/Control" -31.8710018230565 -2.28520321359282 -2.59463029053361 -0.485401824375554 -0.612473577289602 0.528925941557692
"-58.75/54.75/Control" -38.4454273982055 -1.36379820078006 -0.490686708426558 -0.0113774048429276 -0.18660549037132 0.254082544579197
"-53.75/48.25/Control" 29.5551227543979 -5.92876419463485 -4.05142851151296 0.00900767935077383 0.13603384219791 -0.0148367309828675
"24.25/67.25/Control" -14.8491685950586 -0.526041457111473 -3.9880617367278 0.227593717166049 -0.660648060593307 -0.923861671094997
"33.75/65.75/Control" -7.98894713947369 -0.929976582679436 -4.68530038794676 -0.082651384379045 -1.14335737117993 -1.11884655202147
"35.75/58.75/Control" 22.7439176571239 -4.44839703754747 -4.47187223496952 -0.262736311847448 -0.699425526118899 -0.252097400017505
"42.25/59.25/Control" 12.4907501760877 -4.59648830186944 -4.03513999425742 -0.738968400071402 -0.849351924730367 -0.170630206218877
"46.75/65.25/Control" -28.1339960919978 -1.88683539727949 -2.87420853369299 -1.36772802850832 -1.21873898477002 -0.735885601579387
"46.75/66.25/Control" -32.8311727814408 -1.75235389257235 -2.68214088425914 -1.54190462901488 -1.39148434404361 -0.921308089348001
"47.25/64.25/Control" -24.300836950916 -2.04490860144929 -2.97650774276653 -1.30252115046312 -1.17248686206804 -0.651781651411057
"54.75/61.25/Control" -12.8527497756871 -4.03228272498649 -3.05231726180212 -1.44064371522328 -0.968960142958759 -0.211449674437527
"75.75/61.25/Control" -42.7025307671418 -2.27187698338572 -0.786179429537532 -1.35831722585553 -0.191885713415917 0.0767133896338036
"92.25/59.75/Control" -56.5729265687574 0.0669569258131375 -0.677380112989457 -0.917943308437447 0.66426103520792 0.0350506204837262
"142.25/59.75/Control" -91.9220472765506 1.77553991387776 -0.381915808885767 -0.875814463078551 0.460693361857056 0.200748681395523
"-158.25/60.75/Control" -44.8537167315889 0.808826619472249 -1.89105470213676 -0.0191848441946494 -0.0320913371449449 0.358097245522457
"-143.75/67.25/Control" -92.0325809447231 4.76373548428286 -1.12203888975619 0.464338815650755 -0.347409768300628 0.0419260770330378
"16.25/61.75/Control" 5.52799317771652 -3.01975012095282 -3.15438178499128 0.604930933759316 0.00821873832342396 -0.420288873492509
"39.25/60.75/Control" 9.35997234164506 -3.23151759488649 -4.23126781749136 -0.592933049233216 -1.05382429095517 -0.431138191313289
"44.75/61.75/Control" -4.84904621712187 -2.66883938866144 -3.66259464810067 -1.02146471007581 -1.2555980261165 -0.530205132669427
"46.25/63.75/Control" -20.3053465897933 -1.83541910973097 -3.02617449945758 -1.21808957049522 -1.49812943132548 -0.680617089740017
"69.25/58.75/Control" -17.7641435537531 -3.79175508416375 -1.89188555211759 -1.15944517176219 -0.633694402543956 0.109227487412124
"71.75/65.25/Control" -72.113277493175 -0.168065910629355 0.507647248458665 -1.66567233389136 -0.73225477161378 -0.0487305390498053
"96.75/55.25/Control" -24.6593672177181 -2.13252363192069 -1.52016503295814 -0.51848508867685 0.589595075122178 0.37038945494865
"99.75/57.25/Control" -36.0875802359859 -2.18936760304294 -0.801916071812843 -0.726880636159012 0.735412717682074 0.527462667546508
"104.25/50.75/Control" -52.1859774879836 -0.20227671279653 -1.13504345752605 -0.349401184909209 0.656504319713876 0.14194496374147
"110.25/49.75/Control" -53.5280829217529 0.223980051382544 -1.169482316762 -0.49194652180985 0.681723772764579 0.35051893685256
"-147.25/64.25/Control" -49.2199561968482 1.75025331197553 -2.13352821507554 0.358686669022514 -0.583594142325956 0.110799228489633
"-111.75/58.75/Control" -31.2112546200171 -1.3353688721032 -1.82886936657832 0.546038279286208 -0.873066578349528 0.172126951944194
"-109.75/57.75/Control" -37.588603983412 -1.00790355792453 -1.66027244305217 0.426484043781413 -0.988634912075956 0.206715596247463
"-93.75/55.25/Control" -46.0958521550704 -0.317576432990441 -2.08443682955438 -0.27776834553955 -0.753632748921418 0.327156937305498
"-70.25/51.25/Control" -45.2372070317678 -0.613039611493095 -1.61474809843857 -0.543455084838101 -0.0828405940477924 0.0689684196053531
"15.75/61.75/Control" 5.26623075358463 -3.07521129985683 -2.838580354158 0.667415571368608 -0.12990230698409 -0.160261997898337
"26.25/62.25/Control" 17.8268992528346 -3.07719203817797 -4.03552567582819 0.284746670216842 -0.631085372202666 -0.409668998325556
"31.75/65.25/Control" -11.5232337856232 -0.291626590609516 -4.06426688972179 0.00481870334627512 -1.06821552863975 -0.733459275461639
"35.25/66.75/Control" -16.7622332947446 0.0547290956343771 -4.0799393803577 -0.203296866569338 -1.40303270067391 -0.958839480662809
"43.75/62.25/Control" -2.18284851713284 -2.66384799286447 -3.7006939848205 -1.12101585995294 -1.45966239868451 -0.603596254867062
"46.75/58.75/Control" 11.9396781677159 -4.57068443814396 -4.02893169847874 -1.15219473211769 -1.07295663370873 -0.256239090086713
"57.75/54.75/Control" -3.09554072569329 -4.45061662355138 -3.41269355287523 -0.746813251723296 -0.63794308616526 0.00659957117943763
"65.25/59.75/Control" -13.392762108739 -4.16132111760174 -2.06633242655963 -1.40895806267822 -0.998124608189113 -0.0550204761968337
"71.25/64.75/Control" -66.8018432048456 -0.337561417602541 0.430646107378995 -1.57391301603187 -1.00521783029518 -0.135970686633121
"85.25/60.75/Control" -43.0933424170158 -1.38067134581184 -0.198604850797116 -0.990542238370146 -0.381443145030675 0.0909616625646707
"89.75/58.75/Control" -27.3269926494589 -2.52189003137062 -0.67067907269377 -0.777664393634322 -0.0581962745405757 0.272559233701015
"92.25/55.25/Control" -9.50831694321326 -3.24026569278683 -1.83127873914541 -0.520704270844594 -0.0545972314146638 0.341318382616741
"136.75/55.75/Control" -67.8178268505549 0.696168795013862 -1.94938608450328 -0.799715430624071 0.12024688810062 0.345666276826977
"140.25/58.25/Control" -88.9126423690387 1.97835581057143 -0.607136306049677 -0.894912790589367 0.351994932905094 0.168500536698124
"-130.75/59.25/Control" -48.9245896210903 0.945961972935943 -1.36029396377812 0.767550833297313 -0.595200055034587 -0.0782648039563557
"-122.75/57.75/Control" -23.3922867183825 -0.976001971201956 -2.39560686299809 0.663759874568632 -0.693560006078715 -0.224588899707393
"-116.25/60.25/Control" -48.4182024331855 0.196830830694273 -1.74997124290989 0.488061974568975 -0.842985246236435 0.131486814002885
"-114.75/58.25/Control" -19.1890379556433 -2.31442849999429 -2.29409439748398 0.487227828166836 -0.865461785145517 0.142854560152459
"-96.25/56.25/Control" -57.4293718227149 0.768503070194136 -2.27078198127953 -0.211304329063297 -0.583290266726151 0.182338314604072
"-95.75/51.25/Control" -6.19042727200226 -2.88784612824088 -3.18920750189462 -0.489221843224708 -0.753145938341552 0.295639397502615
"-94.25/51.25/Control" -5.79966221887287 -2.7568193758303 -3.01018898012844 -0.57486449967172 -0.651125380324019 0.276910671743746
"-88.25/53.25/Control" -36.0830615129044 -1.41423301951769 -2.3389625026088 -0.674277627670948 -0.337668821035326 0.261560145347269
"-88.25/55.25/Control" -56.9581097724145 0.199046919281012 -2.03053818758862 -0.608026902872186 -0.466489639210855 0.312746010625486
"-87.75/53.75/Control" -42.5066503696037 -1.09365952208228 -2.23881445231996 -0.705298391444336 -0.328266916879876 0.288376805711091
"-73.25/51.75/Control" -44.9780379883393 -0.888214832632438 -1.71796898374191 -0.698672886263368 0.00827703185572003 0.0614895646669763
"33.75/61.75/Control" 8.75011323894241 -1.88428132514586 -4.20437473922085 -0.395639344233508 -0.94053691410265 -0.395402509687344
"35.75/63.75/Control" -2.90351013290232 -1.06984989302057 -4.09538502180537 -0.419701475051039 -1.17962173398397 -0.676767848179397
"43.25/56.75/Control" 26.9076826624353 -6.06083536977406 -4.03532484061379 -1.18340345301335 -0.910841132416112 -0.0864521522164499
"44.75/58.25/Control" 15.9126667569663 -4.91282040925029 -3.95571557485989 -1.17482988561242 -1.00140955386849 -0.208932770188476
"90.25/58.25/Control" -26.4238053019242 -2.19955367299343 -0.444787704228339 -0.642200686584925 -0.643084137928322 0.46495339449181
"98.75/55.75/Control" -24.7259013600762 -1.84460337423524 -0.825412349985758 -0.466328464919258 -0.218825960250835 0.827012063553131
"-157.75/64.25/Control" -73.3441780728428 3.63900972184377 -1.83663937563653 0.0507316840180633 -0.482917496805817 0.387920891511141
"-110.75/55.75/Control" -18.322298842915 -2.88172811903202 -2.44077830592904 0.121788320369479 -0.792262109298704 0.103171426657004
"-109.25/56.75/Control" -24.744677634594 -2.3502480089329 -2.45987776212147 0.0228503308271683 -0.919286221900082 0.0238351219821212
"-104.25/59.25/Control" -67.6797020580106 1.64074115545168 -1.70553726427794 0.0465353140099769 -0.631239834415884 0.199564592654335
"-101.75/52.25/Control" -16.6721055768746 -2.90354689133992 -2.87032746477598 -0.100804229535121 -0.699886391720264 0.196030198082439
"-77.25/55.25/Control" -69.4641486729737 -0.752619455548192 -0.705008615033708 -1.04012441988501 -0.0673628570301233 0.434278914484468
"-73.25/53.75/Control" -58.1609475034846 -0.51001028608678 -0.82177108736863 -0.663730453992004 0.00896708948079615 0.245409965828326
"15.25/61.75/Control" 4.09900874940744 -3.03553313067915 -2.71853925276855 0.55230000710196 0.048836804578966 0.112065229723503
"28.75/62.25/Control" 14.2409052324394 -2.79430032853734 -4.07224699942776 -0.141093400902733 -0.255644572886312 -0.295078430235423
"41.25/63.25/Control" -3.32222881247391 -2.29714452253065 -3.9112779388077 -1.18314425147612 -0.747629846951995 -0.833337263729081
"52.75/59.75/Control" -0.979877488947214 -4.35129658539057 -3.51608824697799 -1.72978548183874 -0.702983081112242 -0.493894418901522
"55.75/58.25/Control" 3.80896361898411 -5.10647013155334 -3.51964408977861 -1.69448545501562 -0.605493264786092 -0.297432849516237
"73.75/62.75/Control" -52.5955217478826 -1.13187106170093 -0.0975615135238544 -1.2510671521095 -1.02853904928171 -0.290162864077189
