"V1" "V2" "V3" "V4" "V5" "V6"
"-155.25/58.75/Control" 2385.59746973803 0.173734497656377 -79.070761295423 21.1344620759795 31.906719994789 42.5845005857989
"-146.75/66.75/Control" -5303.04748249485 -9.95789038839044 -69.0028968260179 1.74110096870192 7.99285027149553 1.41942435829116
"-135.75/62.25/Control" -4180.85086345774 18.9019887421814 -91.443138390559 14.2422267135752 12.5147460570669 10.8205455741459
"-125.25/64.75/Control" -4192.16409616565 -125.622549481923 -11.927672884548 30.7778162326393 6.77354874879443 -3.0440983007515
"-124.25/58.25/Control" -379.235124454793 188.118978411742 -227.557346092896 -64.3313990059389 -3.70522514186393 35.0660308692374
"-120.25/58.75/Control" -2586.12457544657 115.821331385116 -64.3739630839055 -25.7791572113457 11.1899268488348 27.796191753781
"-119.25/62.75/Control" -3564.12915139362 -96.4309511939184 26.5182211284235 49.5027129150509 15.5958939225322 -0.0192640563352674
"-105.75/55.25/Control" -2124.28437918407 245.220570541211 -28.2873682676352 34.2639033449463 4.30719312852632 9.02824160711526
"-94.75/56.25/Control" -1862.97553453251 4.02867797380429 -89.9181977331459 12.8356375344252 6.88669104282192 9.72631246815252
"-89.75/53.75/Control" -873.480713525372 209.80469526079 -251.688514734711 -22.121298885087 46.9316554957199 20.3031081119303
"-79.75/48.25/Control" 1934.58214479342 69.139167510433 -126.518321869731 25.9312509378917 15.7522407400619 7.61809996443912
"-78.75/49.75/Control" 2423.36505239941 116.816613060552 -136.173029396946 12.053590373347 7.23300171055393 5.80535247898758
"28.75/68.25/Control" -2089.41548437554 67.3028395388843 -133.50425057947 -14.0607094296605 18.7545169681158 26.7288511082951
"32.75/64.25/Control" -652.985676793413 6.62661958351924 -147.19240221241 39.6224407534904 46.6572639185294 20.2404397852172
"49.75/61.75/Control" -1011.07981782014 -273.604979651447 -1.14338711739272 71.9279921717099 -3.00775772324379 -13.4071306480223
"50.25/58.25/Control" -565.261453228778 -263.175102762943 -40.4736379310811 61.1046626885467 -5.82601127750061 -19.6309737555369
"50.75/62.25/Control" -1415.45529609043 -269.172317701326 -28.5378117645336 64.3008780412106 1.81466961958596 -9.71642668432684
"92.25/56.75/Control" -2502.5718193253 18.9686410105517 -102.202525106907 -46.3883233717264 22.1504942388912 34.4354582575821
"113.25/53.25/Control" -3588.53947615489 -145.094889576173 59.0539987687453 43.9152552555431 -17.711322428784 8.60444452271585
"159.25/54.75/Control" 1490.40106861478 -247.440929380856 -28.3660646478626 35.7539565278359 13.8243189006523 -30.6311771116347
"-125.25/64.25/Control" -4218.12189556353 -152.804457126756 5.01059852363099 28.3971785414055 9.17508757416336 -5.40595973902338
"-99.25/53.75/Control" -2227.99305060876 277.48411610612 -99.1058677766223 -20.6812462722323 6.62439492307616 5.2993389886268
"-97.75/57.25/Control" -1311.19133149766 62.5412889471646 -58.4661792837978 6.3207780583712 9.48681980987938 12.1338687208241
"-86.25/51.25/Control" 976.356336287108 155.942540890266 -186.62875166377 -14.6544878159737 30.0234556612242 -25.7545897709723
