"V1" "V2" "V3" "V4" "V5" "V6"
"-157.75/65.75/Control" -81.8421411033996 3.0118730078184 -2.0397384007349 0.514366883991946 -0.119791822316744 0.252656063693265
"-149.75/66.25/Control" -74.163982687746 2.45715038118372 -1.79829206172346 0.491446400735389 -0.299594820626354 0.10898287389807
"-144.75/66.25/Control" -70.7625117807982 2.19414343276764 -1.53465921721132 0.558746047356452 -0.337951808344546 0.158938336136143
"-102.25/56.75/Control" -50.051726388925 -0.883912977402 -1.6730374368322 0.557651592318195 -0.390502955054272 0.429364166054854
"-82.25/49.25/Control" -9.96378856514372 -3.40227209730969 -3.05886905930005 0.0370314142943745 -0.246202031579119 0.272628472517608
"-75.25/51.75/Control" -37.5867189165576 -2.01335704713065 -1.86659273736798 -0.322991596415189 -0.433082321028692 0.408917392178324
"-57.25/48.75/Control" 10.666605059055 -5.14220509268592 -3.29818898206839 -0.0752517954496649 0.241326363172661 -0.00944871295877818
"13.25/65.75/Control" -1.45183791817024 -2.34019285147878 -3.30799724569032 0.565449155716135 -0.510534975667636 -0.649153915258508
"18.25/63.75/Control" -3.92999003370144 -2.56485213668825 -3.31656830274752 0.459898674810808 -0.405109048601036 -0.678205365123496
"37.25/57.75/Control" 25.5266931307132 -5.57404256625579 -4.10780281969578 -0.11062331596061 -0.479341558991279 0.158942604248498
"42.25/58.25/Control" 18.2997954473858 -5.5901904585343 -3.91270050127537 -0.385477695332876 -0.471226405458009 0.24894871503262
"43.25/62.25/Control" -1.19473128139977 -3.58229982173799 -3.927333159967 -0.724996170733886 -0.732423782854184 -0.0712099088054936
"57.25/58.25/Control" 1.92232032127989 -5.70730344016692 -3.37134463597288 -0.862539124334872 -0.195140885859932 0.267162684237161
"59.25/65.75/Control" -57.0336302030756 -1.56761587038081 -1.14658499314518 -1.60545363052564 -0.371995930634976 0.00174825409334171
"64.25/59.25/Control" -9.22059137091142 -5.14303416511695 -2.76198116786588 -1.07204449330393 0.105263535978584 0.228032489809243
"78.75/60.25/Control" -36.2025009378289 -3.29146649266502 -1.40226373237514 -1.23587710762782 0.726244451782921 0.107739568713803
"79.75/65.25/Control" -74.1662058905817 0.0762675888068548 -0.22063442459997 -1.52264434069728 0.424093528016762 -0.0553708016175039
"135.75/51.25/Control" -48.5711299148781 -1.90098107626406 -2.69111245599102 -0.826423135932745 0.628509348647134 0.2535141349724
"139.75/49.25/Control" -24.1985879754189 -3.33560004230154 -3.03875280361671 -0.77600804164262 0.380417496071431 0.241905866177398
"-117.25/60.25/Control" -55.5370539566993 0.100230327143085 -1.56684361693783 0.622975364719801 -0.201236417029906 0.135520505107761
"-114.75/58.75/Control" -38.9505669119515 -1.21051480472329 -1.69192587853973 0.784711691957609 -0.171081097114246 0.135686910143385
"-101.25/53.75/Control" -17.7554629046854 -3.49378862700356 -2.54349466670658 0.633841479832351 -0.238807186770112 0.382360860419514
"-91.75/51.75/Control" -14.9937460018361 -2.65357722036615 -2.66249258224518 -0.017697769043408 -0.327267536148752 0.507270036697531
"-63.25/52.75/Control" -50.4597285078955 -0.723902722337652 -1.09925623920435 -0.354267758770104 -0.110499816384583 0.221667245067445
"-56.75/50.25/Control" -1.89078237818382 -4.15473314415659 -2.54092502955537 -0.0160596488731627 0.165386583069726 0.121936708954222
"16.75/61.75/Control" 11.2876229098353 -4.10914622208541 -3.61105524967429 0.465025485600463 -0.0462127306307927 -0.711939279911826
"30.25/64.25/Control" -2.42716060046039 -2.17993703838118 -4.41386535949706 -0.0312024497621875 -0.800949535407677 -0.797848624708326
"46.75/60.25/Control" 2.49172659805194 -4.37492818956289 -4.05445646515155 -0.890700421820844 -0.536292861401305 -0.115237574702368
"52.75/61.25/Control" -8.51540185211154 -4.42850306757752 -3.46219726413124 -1.26226189551514 -0.600004218927231 -0.107537649886482
"70.25/63.25/Control" -50.7937167275151 -2.3867100356159 -1.01511710351597 -1.56025628560182 0.068552269493533 -0.00590554301207043
"71.25/65.25/Control" -70.915764639058 -0.909782224755319 -0.478545789450041 -1.76579863833875 0.189983184403427 -0.131595912865227
"76.75/64.75/Control" -69.9975236766181 -0.757311622359432 -0.0716096814598607 -1.71528025960454 0.295689189397289 -0.165389312288103
"94.25/55.25/Control" -27.6205485956945 -2.35441763798479 -2.11800623861086 -0.394818564255535 0.856270512958003 -0.00805126776003404
"138.25/53.25/Control" -46.796629864066 -2.10159933121905 -2.73077901255617 -0.923810949621999 0.449673338969787 0.240064595445546
"-156.75/64.25/Control" -74.0528930793697 3.10405493114289 -1.87134963576408 0.311880285078381 -0.518140610874606 0.498432208748346
"-155.25/64.25/Control" -67.4107308480964 2.65463383516512 -1.97720386371458 0.328027768514376 -0.548322482964503 0.422842038931829
"-129.25/61.25/Control" -63.2739509635984 1.81288791264143 -1.5139518504264 0.670621499834191 -0.682070410615598 0.00465172932790793
"-124.75/60.75/Control" -69.0181615928811 2.02639841096077 -1.22613521128545 0.632695704317096 -0.702744291579386 0.078661226029055
"-116.25/60.75/Control" -50.7553964789615 0.140653913308133 -1.62842010934187 0.629320609172344 -0.526005800710411 0.290466569600451
"-108.75/53.75/Control" -11.5709623066559 -3.50252442955125 -2.11610878224834 0.754349377276366 -0.535737785796137 0.47670413903399
"-88.25/50.75/Control" -25.4468762902133 -1.6541156185339 -2.61851818559841 -0.0856574042754449 -0.542125585593455 0.465867513287935
"15.25/62.75/Control" 1.36124245519716 -3.12220634455676 -2.94326717765796 0.613803895465266 -0.0446019842608797 -0.50594073007635
"27.75/62.25/Control" 19.6413854498227 -3.67048488220627 -4.35179888001428 0.156595107810108 -0.602446520697789 -0.54770519750161
"28.25/62.75/Control" 13.4352424303124 -3.14128954131537 -4.24229905166758 0.131096100143522 -0.642601022634228 -0.576416601743033
"42.25/57.75/Control" 23.0675139612619 -5.59748554842479 -4.13341353706172 -0.654804558983689 -0.749579521203814 0.0475481595921361
"50.75/63.75/Control" -24.5161602582297 -2.74547267724474 -2.78292344326446 -1.4053865427676 -1.2368501890059 -0.305748155805163
"79.75/59.75/Control" -31.2668127794106 -3.18470683835533 -1.10939657474479 -1.15274888128281 0.157956746940206 0.104701125860467
"84.25/61.25/Control" -46.0725861351466 -1.87072911416844 -0.610602972720416 -1.18429129355718 0.289093705350249 0.0111748859862885
"101.75/53.25/Control" -17.490727718421 -2.87384967812584 -2.24871406222662 -0.356383147914467 0.865158427123797 0.0644247352210795
"138.25/51.25/Control" -43.0071350317701 -2.12632365345916 -2.41688855896398 -0.942063230169027 0.391028658110425 0.258574730403228
"138.75/50.75/Control" -53.6181599812871 -0.901047031802229 -2.23710486952576 -0.851617987631424 0.329225452495953 0.231774161045628
"139.25/49.25/Control" -37.0628826762932 -1.79967572324907 -2.47860811146551 -0.820430445798978 0.295697877173205 0.13139178471725
"-156.75/61.25/Control" -40.5341739868074 0.460211409133964 -2.04713631453531 -0.0716368503630175 -0.126002965023389 0.375500369087788
"-126.75/57.25/Control" -42.3964976608273 -0.524840482209505 -1.48739765059272 0.581804271207936 -0.358427723922153 -0.0254610557291881
"-126.25/61.25/Control" -68.7812068624718 1.92622357209106 -1.55285986146596 0.546100844044592 -0.671365243719339 -0.00878053467841087
"-120.75/62.25/Control" -69.3908193309855 1.57417826021142 -1.45890058234653 0.575882955630664 -0.64760125866418 0.205918142811834
"-115.25/59.75/Control" -51.6173509481552 0.17613330936395 -1.61961102266951 0.58728151235164 -0.651596421612725 0.341945629161827
"-84.75/53.75/Control" -46.5795141019614 -1.68913842967906 -2.17291389718545 -0.663217902825541 -0.306406363511763 0.432453434195941
"-76.75/55.75/Control" -71.7828234666909 -0.748006449840492 -0.659543280741575 -0.904017057693622 -0.320579270157803 0.554978598419399
"-56.75/51.75/Control" -19.7088127436966 -3.07218517874831 -1.47219419726861 -0.269018458396358 -0.00543240726171987 0.323282908409552
"33.75/65.75/Control" -7.7629355255395 -0.739461041527772 -4.6445161600901 -0.086547982841122 -1.53868475927221 -0.768980530400009
"34.25/60.25/Control" 15.9686372921947 -3.22490697947475 -4.38365818891482 -0.369071436126746 -0.893753759093966 -0.238495911883879
"36.75/57.75/Control" 25.7972262241091 -4.94666952811697 -4.2265589794557 -0.46295010971667 -0.788358707971792 -0.0160672143421584
"42.75/57.75/Control" 23.198391721888 -5.48502265600194 -4.13549316856206 -0.816481293384548 -0.867775901780823 -0.010056811653276
"54.25/60.25/Control" -4.30597418220738 -4.57137536162159 -3.21350318920351 -1.49137069290503 -1.0988131004844 -0.0453456929889812
"78.75/64.25/Control" -68.3006365016226 -0.511272151367353 0.643282129094163 -1.64847888334387 -0.447727286226487 -0.03129479125374
"85.75/62.25/Control" -58.0442092262145 -0.871774201872655 0.00222209273693942 -1.18832672656095 -0.0901848474740865 0.0615085732965036
"87.75/59.75/Control" -35.6351495389452 -2.32718286997932 -0.707631107685125 -0.932212124045192 0.209462313628097 0.140731454946485
"99.25/55.25/Control" -23.9020250516977 -2.73748399317194 -1.63517363899971 -0.616933158257243 0.890999670068264 0.349519528274674
"102.75/52.75/Control" -9.29206299832147 -3.79365565108631 -2.09744937028689 -0.501459149941457 0.765073127736769 0.191599648536673
"142.25/53.25/Control" -33.2759278543174 -3.79501318836662 -3.05393699150979 -1.66368320471717 0.599612683964085 -0.152017913106917
"-160.75/63.25/Control" -63.9640756068266 2.40249334171987 -2.07471168548873 -0.000616614327972581 -0.431242217948031 0.623037385512869
"-131.75/60.25/Control" -54.2540153658353 1.15105569607967 -1.64479388702748 0.658955657367606 -0.654875491519018 -0.00939153686087478
"-124.25/60.25/Control" -46.8294821159254 0.181834289938966 -1.82538752001388 0.403903875395816 -0.761969507470816 0.0492718647141681
"-63.25/53.75/Control" -55.9478997575269 -0.679174117593326 -0.680563543333121 -0.515247002523615 0.055959267441071 0.251451964560064
"8.25/59.25/Control" 3.57505766096382 -3.16468318196084 -2.4183197716297 0.521907190091493 -0.0443812432656906 0.0500436542126635
"23.25/67.75/Control" -30.9192865224753 1.02273336956989 -3.27606827100598 0.35125212593916 -0.995622422462138 -0.318983814015554
"49.25/62.75/Control" -16.4286828637771 -2.60179836661396 -2.97238705009361 -1.43460992655824 -1.59607836123835 -0.381738252739217
"51.75/57.75/Control" 11.2505610269249 -5.12950741057988 -3.94403598628525 -1.25156806163855 -1.02183655447342 -0.065235719841845
"91.75/57.25/Control" -18.4762560592776 -3.30828027447145 -0.88504808161536 -0.823615435223221 0.21410268338133 0.475700126003807
"-125.75/58.25/Control" -48.5792112357309 0.407877854342381 -1.39303685016019 0.556121804466009 -0.656318729230429 0.105394054783932
"-125.25/62.75/Control" -96.8977155759589 4.29622031428246 -0.80456668148068 0.418705350606938 -0.864331137644151 0.163836770382549
"-120.75/60.25/Control" -50.8239759039676 0.216553363300649 -1.67977543127439 0.362528089374009 -0.771325572832553 0.215407116686139
"-117.75/59.75/Control" -51.5516815766659 0.506867416252361 -1.72894062630605 0.377870370558097 -0.85119529681185 0.307605956311382
"-115.25/58.75/Control" -42.487937559517 -0.503599348153045 -1.7646956570993 0.308844229971827 -0.877689327679648 0.388245338646335
"-111.75/59.75/Control" -43.5820098702306 -0.485727703802456 -1.74588269945294 0.164642725197194 -0.85670830830859 0.311964307672069
"-108.75/55.75/Control" -16.5571564742107 -3.13965109649184 -2.42697297687672 0.0547271789089198 -0.869705132026767 0.368233141553794
"-108.25/54.75/Control" -13.8122925780313 -3.45098764176326 -2.3623631072644 0.0941937980141004 -0.822185569042499 0.375379639272358
"-90.25/55.75/Control" -59.1164672704149 0.513081507142178 -2.30681345093527 -0.608279408493777 -0.563443202086391 0.3531144922578
"-86.25/55.25/Control" -62.4757510135333 -0.2515519876375 -2.05285614725765 -0.915762621706991 -0.330641006871316 0.352371345423265
"-84.25/51.75/Control" -29.1503636845037 -2.34466973377003 -2.83929118688624 -0.781241726241643 -0.164778417073984 0.274730013856703
"-82.25/49.75/Control" -13.4771422797571 -2.93646970745899 -3.14185216441615 -0.788496975147252 -0.237000598418603 0.190975602566407
"32.25/64.25/Control" -6.62086634423594 -0.73091522091235 -3.9613505833245 -0.155090877286432 -1.14478121535265 -0.394833344046475
"48.25/57.25/Control" 19.1113556690946 -5.42662524636611 -4.08079881037779 -1.37317672377265 -0.990720604114583 -0.0949577119416625
"95.75/58.25/Control" -43.2403037540104 -0.850480069749006 -0.31696459336782 -0.629144616145213 -0.33431895790031 0.58992662469568
"111.25/51.25/Control" -45.6792011240362 -0.147052774349896 -1.02770950119824 -0.509239223392262 0.0923139510873564 0.483175648079213
"-164.25/54.75/Control" 19.2143936776154 -4.31165059232129 -2.77021893599074 -0.182319196709334 -0.228947273780328 0.297785012953006
"-151.25/65.25/Control" -66.0805084222607 2.69875475456653 -2.13319271611447 0.0611438305432752 -0.609281161057225 0.35389054248105
"-150.75/61.75/Control" -12.1847409663797 -1.87060199093176 -2.47785857602867 -0.088229795657188 -0.372544002581282 0.166078698593464
"-121.75/61.75/Control" -54.5539520204056 0.532112243387458 -1.74080235608856 0.263654308897726 -0.800273498897992 0.158430992970616
"-121.75/62.75/Control" -67.3683445239589 1.61295725527179 -1.58530172188219 0.287604584813576 -0.884088372113917 0.141123062845468
"-121.25/57.75/Control" -18.2387972561286 -1.61779406849292 -2.7286616332204 0.37262685316823 -0.705817988272331 -0.0371807405248359
"-104.75/55.75/Control" -30.285113734799 -2.3309352900688 -2.43867049471345 -0.165763603052061 -0.762371320147644 0.329558038092074
"-103.25/55.25/Control" -31.9913715950679 -2.31467106262099 -2.48283827299756 -0.149218429539873 -0.68146242330581 0.29953160253205
"-97.75/55.25/Control" -37.7519744895424 -1.20830894346382 -2.62241509616386 -0.538859168069803 -0.566932542211212 0.335147891040507
"-75.75/51.25/Control" -31.675793178931 -2.02536470407361 -2.3442899968797 -0.838728728134165 -0.1201067980852 0.185498393166496
"33.75/64.25/Control" -7.24681997832332 -0.751683748279193 -4.18660771008735 -0.366307135098511 -0.783827611104404 -0.547025443316556
"34.75/63.25/Control" 0.604052950081489 -1.66931644286172 -4.08227574617185 -0.537513689253119 -0.706059089059811 -0.46374170012585
"36.75/67.25/Control" -20.7337678109027 -0.219311778324907 -3.783182812727 -0.499927278086626 -0.852564270230641 -0.703194051853046
"45.75/59.75/Control" 4.95392927955239 -3.97038348966707 -3.83823880517909 -1.32173685287635 -0.750137314658129 -0.413230736333389
"46.75/64.75/Control" -25.8045526432446 -1.52576058999247 -3.10526711231396 -1.38295818029053 -1.04559142122844 -0.938799459018019
"53.75/57.75/Control" 7.44224338681342 -4.97926713238624 -3.89763624164417 -1.49068622890851 -0.657828035113805 -0.276121384521211
"64.25/59.75/Control" -13.2243957026933 -4.34211651426174 -2.27702381205305 -1.61669268591803 -0.727946860102047 -0.242302912298207
"65.25/58.75/Control" -7.9830140645675 -4.674636041397 -2.40351685464518 -1.56411285016318 -0.671212971024707 -0.143683184383015
"108.75/48.75/Control" -55.5790626166581 0.519353690584021 -1.01632888453548 -0.543805633761754 0.1879324001516 0.395330706329558
"-161.75/62.75/Control" -57.6327966165659 1.72068167471015 -1.98933082647073 -0.325305923642651 -0.42111476657549 0.505294731487124
"-153.75/57.25/Control" 11.8406861002577 -4.01738880440267 -2.38779141590544 -0.281046240295828 -0.394714978449483 0.189701431584011
"-131.25/58.75/Control" -40.7488178944942 -0.23745163174094 -1.64779157914561 0.512093426239343 -0.613248494180488 0.0706271038920584
"-107.25/55.75/Control" -20.7134277792699 -2.8189135180335 -2.53525702283614 -0.351677676217241 -1.02298364641941 0.353273709078475
"-87.25/55.75/Control" -65.9671093573156 0.603041180815821 -2.06309625001898 -0.978947509088823 -0.436031843524343 0.374367529142571
"-79.75/48.25/Control" -3.42815937924817 -3.06481272369629 -3.20346071767625 -0.9477739654454 -0.307560571200685 0.151886379458156
"-77.25/51.25/Control" -29.7513494593967 -2.15782676416023 -2.41933169877129 -0.965131173182364 -0.175686283541728 0.192709466167773
"37.25/58.75/Control" 21.750764895104 -4.31605192617278 -4.25117240669437 -0.939983010855672 -0.365639877661546 -0.15788486049223
"41.75/60.25/Control" 6.37125109149901 -3.61856173397427 -3.71138483485855 -1.18072246606416 -0.569492943887266 -0.389802002490996
"42.25/59.75/Control" 9.60406853843954 -4.08472727118186 -3.73451068771505 -1.17282377343498 -0.527396751377155 -0.351536860878023
"42.75/60.25/Control" 6.19661679061882 -3.6945137899699 -3.6943894106659 -1.22561539794087 -0.583873263660945 -0.416943137484117
"44.75/58.75/Control" 13.1639027237567 -4.6119714291782 -3.81789561655338 -1.28141351882082 -0.545524228407142 -0.279812776307309
"57.75/64.75/Control" -41.6303506339802 -1.57818403789487 -1.95820154062325 -1.24271912240587 -0.844309470282802 -0.943530931807879
"71.75/63.25/Control" -54.8441636873799 -1.27186725510797 -0.410164123210707 -1.24218113392319 -0.903821350773239 -0.351565806017866
"76.25/65.25/Control" -73.2747645409233 0.579252672746162 0.545032128868937 -1.08875754681684 -0.982226005259685 -0.423642654022898
"76.75/58.25/Control" -22.0594020738404 -3.39187538681827 -1.39136444791025 -1.02099148859177 -0.818335654735151 0.0952291791116825
"77.25/59.75/Control" -32.3099568693046 -2.59658712144209 -0.871542212677643 -1.09924423890307 -0.894995142072884 -0.0156414638474525
"112.25/51.75/Control" -53.540192357121 0.648043286315787 -0.802888652951603 -0.614898911189778 -0.0328447166726964 0.426443184974273
"146.75/60.25/Control" -95.1815374934363 1.73663847563056 0.235528395473246 -1.13684695213375 0.0903507517869132 0.244815599313362
"156.25/56.25/Control" -37.0557946014161 -4.34947966688783 -0.00613751528960905 -1.43557427376909 0.620167057345622 0.1055895138208
"-153.25/57.75/Control" 13.8306280258078 -4.48964752886123 -2.91998177121464 -0.431303344095291 -0.0125808046333302 -0.144048899375949
"-128.25/58.75/Control" -51.9683048744341 0.727677483428113 -1.933032820265 0.447232651694306 -0.410513803393332 -0.161324723118392
"-121.25/58.25/Control" -17.8282920690323 -1.65842842240397 -2.8828871654636 0.22471320421859 -0.606590900733172 -0.0937409792051275
"-109.75/60.75/Control" -62.5942603582301 1.21549787188342 -1.94496507270573 -0.239706586901305 -0.532981078342942 0.102652760230779
"-103.75/53.75/Control" -11.4602776251677 -3.42410088878551 -3.04094995647408 -0.370645963962898 -1.06833413570409 0.323080393058429
"-69.75/51.25/Control" -40.4739104172878 -0.65260635955763 -1.59581153982195 -0.655963012587335 -0.175351220711103 0.110325398631702
"-60.75/52.25/Control" -35.0188104492772 -1.38214627340827 -1.33378982516316 -0.502469353538604 -0.137656369713246 0.265859394675354
"36.75/59.25/Control" 19.3188572901995 -3.41926909144767 -3.95537792467973 -0.82375215742058 -0.467272438025766 -0.0209970432049406
"44.75/61.75/Control" -4.65114690398973 -2.18512913095616 -3.3982261019569 -1.04684582222569 -0.682239478405944 -0.504172887430615
"62.75/62.25/Control" -40.4737333427049 -1.74365302946911 -1.95452705983196 -1.04353710529462 -0.494145931253168 -0.615001294798334
"78.25/62.25/Control" -51.7692642806331 -1.33636739412768 -0.160379974363892 -1.01136998650153 -0.836368881895408 -0.332351429655736
"98.75/57.75/Control" -42.99822139162 -1.38645803940986 -0.157836354964523 -0.787857799975122 -0.231835398348053 0.495247191043123
"111.25/50.75/Control" -42.9620615298982 -0.448704605375362 -0.748385193698762 -0.725034906551583 -0.115735687382308 0.485221063926615
"137.75/54.75/Control" -45.2744838716415 -0.889630995733862 -2.61070370835575 -1.60309501110155 0.0157551228959295 0.219956561235869
"-161.75/61.75/Control" -48.3305527810131 0.569835198566076 -2.37401733351756 -0.548057922920944 0.301915074820228 -0.135592716282694
"-150.25/62.75/Control" -44.1138880245106 0.551454849559855 -2.43151767864396 -0.216389621048134 0.0411376875635724 -0.268597317870647
"-96.75/51.25/Control" -6.23302789953835 -2.5391075706011 -3.12551196655105 -1.1032720988774 -0.915186612677674 0.266813992279159
"-96.25/54.75/Control" -36.7694159487101 -0.964997737189438 -2.60667044063463 -0.930889878942815 -0.404915548819391 0.235287122193615
"-89.25/48.75/Control" -5.50026084263279 -2.13021408985506 -3.3380504711833 -1.15010810006485 -0.601756939713847 0.229541322727024
"-70.75/51.75/Control" -48.1978820691802 -0.205473730018691 -1.52541429049995 -0.765236973059721 -0.0142213536480189 0.0201933674923736
"31.75/68.75/Control" -22.0812325232574 0.941351201255375 -3.70672457141786 0.192017061413904 0.0307634076555091 -0.0802874125718731
"52.75/62.25/Control" -15.3135293547364 -2.54608396044294 -2.50187988724076 -0.957231701290718 -0.636891791296381 -0.436535603138572
"56.25/59.75/Control" -4.93733585706025 -4.12750998318421 -2.43688716143328 -1.27087880447477 -0.500396082106807 -0.134021924205446
"58.75/59.75/Control" -28.8357745657429 -2.46853522440633 -1.72961389387852 -1.20383464906723 -0.516978225252433 -0.11103412073233
"60.25/58.25/Control" -1.89125472129729 -4.45481831160036 -2.40624308007735 -1.3578902041198 -0.460686905179306 0.013813311523702
"64.75/63.25/Control" -48.8192147935599 -1.09882491187092 -1.21861681594765 -0.734639040337973 -0.497542592167398 -0.482752689096675
"71.75/61.75/Control" -42.6510764297255 -1.86074780807904 -0.950923361476389 -0.787087701565001 -0.652289111927569 -0.441775827083646
"80.25/64.25/Control" -66.9745352366326 0.350042943901477 0.41244049591246 -0.537249817805933 -0.704070165771855 -0.399589893825157
"98.75/55.25/Control" -22.6362140304522 -1.97346790094165 -0.996068708279515 -0.837929055532853 -0.382703233451611 0.518481212332242
"162.25/58.75/Control" -50.2391936182443 -1.76881728184203 -0.186395487993904 -1.0458532619876 0.728210451077804 0.378172142886643
"-151.25/66.75/Control" -75.6185161433303 4.11899145281941 -2.80093014743401 -0.0549377333588344 -0.219660324700403 -0.299419827546584
"-85.75/53.75/Control" -45.4312538097398 -0.840667573483943 -2.20970405255083 -0.942487278698985 0.202662361538014 0.108196925679069
"-67.25/50.75/Control" -29.3303861040571 -1.16584479433324 -1.97867914085146 -0.797059817270233 0.0249786651087733 -0.0347283466383386
"9.75/59.75/Control" 19.8951358525834 -4.55731171750174 -2.4769064644396 -0.0940428760680394 0.0427657282484817 0.514344180552441
"16.25/63.25/Control" -3.43090818902769 -1.84313605303098 -2.3728020474493 0.24257934104074 0.203948195277923 0.614446984721496
"22.75/62.75/Control" 19.3749216111309 -2.70367279781535 -3.33576312815613 0.206663888173388 0.0301330232668523 0.570338998893115
"26.25/68.25/Control" -31.9991775493795 1.89747795765333 -3.16443108182932 0.297728926676815 0.549316330655422 0.215084646559028
"34.25/64.25/Control" -7.20245778152598 -0.213279515454152 -3.49382140867713 -0.234810152018975 0.0495949609434778 0.00806082535060417
"35.75/63.25/Control" -0.29950779450763 -0.843329472412508 -3.5439942956517 -0.431007624197196 -0.0264910355931417 -0.0307839010065668
"50.25/59.25/Control" 3.6041198392174 -3.68176323631155 -3.11078297012013 -1.20086023692581 -0.140814128122119 -0.160152854986361
