"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8"
"34.25/59.75/Control" -18.3365892433313 1.64558273523274 1.9656278525522 1.17111186739516 -0.127810217124251 -0.423297866954137 0.138365326441592 0.0870829907027641
"36.25/62.25/Control" -7.52851706948734 -0.20172293962913 1.96613463614357 0.779335375464963 -0.167625229770656 -0.541688488187915 0.138913385382468 0.0893609474330712
"40.25/62.75/Control" 1.45373996798067 -0.319948217876694 1.61078246389296 0.422921685506109 -0.243074213703543 -0.601877462910375 0.105117304030643 0.0751544870610902
"53.25/59.25/Control" 2.5456147074645 2.07651253191985 1.18288113164233 0.183657641377093 -0.472545366974111 -0.537903116138927 0.0065163699790748 0.0321137524481834
"62.25/63.75/Control" 50.7553080529699 -0.15509242189337 -0.244031618286291 -0.57133975279674 -0.00996578102088989 -0.810257443853592 -0.143942941716006 -0.0528316512930535
"73.75/57.25/Control" 12.9498330897128 3.35396271578426 0.744502998088093 0.257192197061257 -0.569033622017616 -0.446443243539683 0.000320624384777161 -0.0556253511872899
"90.25/58.75/Control" 31.7397341328527 2.44213470823548 -0.337628681035798 0.237940213645253 -0.217980718581946 -0.284475619618188 -0.0657177013367071 -0.0679581813312947
"-156.25/62.25/Control" 52.8035027136555 -3.31643597101128 0.450948821685821 0.178823072512763 -0.293029952023043 -0.605433026264377 -0.0687570018888743 0.00859445160337344
"-121.25/59.75/Control" 38.2160383859575 -1.03106417597077 1.39826483896719 0.25128688320518 -0.373931327278229 -0.734635819338134 0.0405355202214658 0.0212481532042461
"-119.25/60.25/Control" 49.4297383611798 -2.02415029150438 1.31216197458932 0.256330440645522 -0.375154670680188 -0.706324785291158 0.0285166054294054 0.0233676105533457
"-111.25/55.25/Control" 13.8623252300896 1.4275086298153 2.16838097883353 0.458796203157233 -0.968532030061648 -0.321761808811018 0.0633718237836428 0.0286074859226211
"-96.75/57.25/Control" 70.4245128242218 -4.04461062565979 0.620042297739186 0.610948774954216 0.0391941165696621 -0.219854657605274 0.0666792037734222 5.61059790164821e-05
"-89.25/55.25/Control" 56.8753583301841 -2.18786815588653 0.335615102787465 0.60914765478529 0.123405409421926 -0.062290912400094 0.0873245723072545 -0.0114288902142135
"-87.25/49.75/Control" 17.134225661408 0.351401121756346 1.14222167461128 0.718372107652796 -0.534064387126308 -0.120181880138428 0.0627700831623485 0.0162792227567058
"-84.75/53.25/Control" 43.1780338039158 -0.35013764417059 0.544335745073311 0.687124543047736 0.134293604843632 -0.127861512661189 0.0578439248788974 -0.0149942625486999
"-75.75/50.25/Control" 22.0507688251206 0.847650940143624 0.652447355297153 0.62910117903833 -0.249780391856465 -0.140133082427061 0.169772958221521 0.000830192665607108
"-74.75/52.75/Control" 55.2139294073059 -0.710484603309561 -0.265795732371355 0.431771695921508 0.190293803885225 -0.0614140145869505 0.179852446135435 -0.0125053890183042
"-67.75/49.75/Control" 14.8640644348494 1.45186983075712 0.704356235784701 0.758608434147385 -0.208562570086656 -0.0763983918722412 0.163654617038475 -0.00149128819080498
"-64.25/51.25/Control" 47.9240877047576 -0.755852848947245 -0.152247789119139 0.642132542154412 -0.0267173056074299 -0.0278487870632103 0.178357047694041 -0.0117659070219276
"-59.25/50.75/Control" 7.49208246904182 3.14746740947749 0.966893766942813 0.824852301567327 -0.199392130665775 0.0353153279643491 0.161442184677172 -0.0146717698097304
"13.25/65.75/Control" -0.564976531343915 0.411550657759965 2.23120233978523 1.36073663637915 0.377342230164772 -0.36053789849868 0.140296376239769 0.0503903308208148
"27.75/68.75/Control" 23.4262122403014 -2.79146062561939 1.6278066346393 0.756973333884597 0.578299981474316 -0.659059597274198 0.165312661332075 0.0415331265939165
"28.75/68.75/Control" 24.3565652153492 -3.11537917944451 1.69530565316461 0.73712994169127 0.592564265954478 -0.718770096958736 0.165687041807084 0.0430177463537659
"29.25/64.25/Control" -3.94194692377862 -0.227396840835906 1.91960539642781 1.04617577899561 0.419420462903996 -0.659165919019715 0.167603022412538 0.0706110178130764
"32.25/64.75/Control" 7.45483608105214 -1.8577919726508 1.68524457068286 0.844499599622154 0.43880216797071 -0.699589526884559 0.175811777535893 0.0700653846095498
"38.75/62.75/Control" -1.77284634072117 -0.43565535463522 1.50162800488445 0.604292479084658 0.181259810211815 -0.657855439770522 0.111301708654019 0.0639747336442533
"39.75/57.25/Control" -27.0731391676619 3.90882015588885 1.60425605903827 1.0169910294322 0.0439977348711305 -0.422388793864388 0.0859045219277312 0.0508010234150573
"56.25/61.75/Control" 22.0541195668031 1.14177712755576 0.62328576232972 -0.0966694177173637 -0.00395493210601748 -0.667574464629895 -0.0129760886147637 0.00846490413995064
"57.75/65.75/Control" 50.3197447478105 -0.805229223959584 -0.119333974626635 -0.649623193708218 0.495460256352695 -0.88697056683884 -0.0822737551705325 -0.0104715324533463
"62.75/60.25/Control" 19.7659362633133 2.51704428980396 0.456310797194074 0.0549846643874388 -0.172735311669051 -0.526141806175454 0.00852547056920126 -0.00692935951054808
"69.75/65.75/Control" 74.6829897646345 -1.30321800560244 -0.943014974328782 -0.747056382037312 0.663531168226058 -0.612792426349553 -0.156108698052694 -0.0516803759505038
"92.75/56.75/Control" 18.4584976428543 3.56988145349654 -0.250164564653789 0.641598385812478 -0.214686914064249 -0.10747486892553 0.016116977829876 -0.0374940581128844
"-147.75/64.75/Control" 46.4042792347716 -3.20452744665732 0.777230159192371 0.342627536203839 -0.441720921786083 -0.879639642075909 -0.0519954939890243 0.000312783269768342
"-125.25/64.25/Control" 75.4338693614581 -4.57747155337117 0.547041136359595 0.065492296574445 -0.541742706453003 -0.950776858437234 -0.0688047794676757 0.0121691367760261
"-103.75/54.75/Control" 21.0132284605414 1.35047008358137 2.01584582869966 0.643037794422147 -0.822126916013384 -0.290217507706568 0.0510799902077416 0.0195498773361854
"-80.75/51.25/Control" 30.9341565493978 0.692066115438679 0.433707173930413 0.826851705597178 -0.301744325623214 -0.153419727784923 0.078580964696654 -0.00870359969284489
"12.25/61.25/Control" 9.21897488243058 1.50859912419442 1.77338971649654 1.08955244266064 0.168956002926457 -0.184638616747426 0.0246033050638363 0.0578602769849933
"24.25/62.25/Control" -20.4525512895339 2.11161810312919 2.08248450128182 1.39788893082585 0.427129482793294 -0.520116573505761 0.12435755592597 0.0637873138163274
"25.75/61.75/Control" -20.3359295988607 2.12316566623142 1.97317892338207 1.36625881355525 0.434457270555767 -0.512027925912486 0.119129988157373 0.0607183619593729
"36.75/61.25/Control" -11.711138319305 0.250320366178666 1.48484411518755 0.932795268883782 0.334532087007934 -0.567532020455774 0.0996733701533339 0.0646711750706997
"40.75/63.75/Control" 3.66108164949679 -0.46748463014751 1.22053547221698 0.392928351064296 0.644286211455045 -0.727489277898018 0.113651421030743 0.0533637609976098
"42.25/62.25/Control" 1.13469250120318 -0.282143488547499 1.15469674979839 0.47586808564906 0.532980311969008 -0.72072073756887 0.0950153952123091 0.0495684051391341
"45.25/65.75/Control" 26.3393877345759 -1.50951631942206 0.588122050614285 -0.11384856545372 1.17924221304909 -0.881671948244314 0.0784051172852575 0.0372773592585989
"65.75/61.75/Control" 36.104176090842 1.17917536532861 -0.0738671032055168 -0.142342848817874 0.515813665460584 -0.788357603386311 0.0311108014725442 -0.0301127672433867
"68.75/57.75/Control" 8.99408999247419 3.05852428604926 0.390541488395011 0.27045534181719 0.0716318082826266 -0.653199433670379 0.0368501130865608 -0.0294397518254165
"71.25/57.75/Control" 14.6444978526321 2.99043455111436 0.231200496483231 0.185684806336894 0.0710569336359971 -0.714932199193047 0.0452650363783002 -0.0373255687608471
"90.25/57.25/Control" 19.7135060282031 3.57078866979393 -0.341564619727382 0.375862368801147 0.01916773558992 -0.389440687908333 0.0038915326958906 -0.050866159683575
"138.75/48.25/Control" 35.7656386989223 0.0663101211999671 -0.220404706370582 0.636528475077103 0.34448652424483 -0.213728653124768 -0.0776850844510817 0.00510319296423354
"142.25/52.25/Control" 32.2957509308662 0.867870379362867 -0.109240404465639 0.524220747476911 0.452789399917328 -0.246733953264973 -0.126934481568746 0.00702221094794355
"-125.75/61.25/Control" 65.2274890812003 -3.82024019482925 0.846018176094838 0.260626634061983 -0.501268604498263 -0.854483637646368 0.0120766611584788 0.0437248797733906
"-122.75/57.25/Control" 21.5477408235533 -0.43050888519066 1.85653962850612 0.384390431373975 -0.554202553550662 -0.709061507152741 0.0410048576858895 0.0432279349424871
"-92.75/56.25/Control" 58.3635981386814 -2.64760977406297 0.678514996889446 0.759076219695799 -0.619350002065953 0.063255607648746 0.082935719009907 -0.00496092553925183
"-88.25/49.25/Control" 7.0644532818004 0.783988880043926 1.34049276433519 0.747430444021251 -0.839465004538381 -0.00797004784852528 0.0482200488224936 0.0319616186985392
"-77.75/51.25/Control" 30.3805608533221 0.843426365209889 0.645347260937088 0.770342986890045 -0.74251737551847 0.0290433290593073 0.160481014845535 0.00469845446067539
"-56.25/53.25/Control" 27.0710400994283 2.29844873204807 0.565251900027104 0.133141892537488 -0.950558215372308 0.221838471759287 0.220644605340367 -0.0303177489116907
"49.75/64.25/Control" 28.6832733503427 -0.739046749115339 0.602230358497087 0.151779784753092 1.10773997682449 -0.744322819430175 0.0789642420846164 0.0208867239449764
"53.75/65.25/Control" 36.0395299097228 -0.720861537643579 0.320868582376564 -0.00473883763625418 1.32106741251703 -0.81138245055845 0.0633357871721949 0.0072205269782871
"57.75/62.25/Control" 33.27735206901 0.469910989913901 0.214779615129624 0.139970086509539 0.974697382508508 -0.761486602243105 0.0750104255228958 0.00367450797746178
"64.25/57.75/Control" 0.45779763575547 3.54693067338598 0.507920214311188 0.397056895033915 0.482523133605549 -0.594144948762535 0.0572843919232594 0.00624276639715304
"81.75/64.25/Control" 68.8900331352928 -0.441860830697133 -0.955478134219876 -0.226480783248394 0.748948698359321 -0.486066990275235 0.0451719403355241 -0.0624683384973205
"82.75/57.25/Control" 14.4490658036631 3.24016363158696 0.115280978736284 0.408045415612437 -0.00256334261460115 -0.649774073037913 0.0371327868556791 -0.0321213232135392
"92.75/58.75/Control" 40.7544424525037 1.60691528710937 -0.658070215242468 0.425596678224708 0.0255492555678023 -0.316563091101385 0.0393501361326085 -0.0220242882306866
"94.25/56.75/Control" 28.1638599269382 3.42881102163788 -0.727343293987738 0.564350835238011 -0.104288580296979 -0.198535464861111 0.0318744744235892 -0.0302900862081765
"94.75/54.75/Control" 54.8893026445808 -1.36673619027686 -0.548879687726092 0.623302183625047 -0.206507063441925 -0.482668545903759 0.058363334723124 -0.0194148915336326
"95.75/58.75/Control" 45.0703880769813 1.27892538335502 -0.793416407072776 0.505968663333166 -0.0122060256150298 -0.305761038188561 0.0508156235258398 -0.0211690338341905
"142.75/49.25/Control" 25.6638353697338 1.40037632643824 -0.151887679838296 0.576486842310415 0.581444698873851 -0.115860255401915 -0.10559399666911 -0.00721924490971985
"-155.75/58.25/Control" 21.5098815864449 -0.897799793242462 1.01215753670818 -0.0616665343190617 -0.438394859367001 -0.883558410311728 -0.148006999765554 0.0090195183117661
"-136.25/62.75/Control" 62.0131591322059 -3.1410609586303 0.449879226642539 0.505367545547702 -0.595768879940794 -0.821393399521034 -0.038055068246419 0.0215038383370363
"-92.25/52.25/Control" 17.9777393406984 0.457664357499369 0.631860279885522 0.482636325636088 -0.370754122096561 -0.00455241847119201 0.0544226096006636 0.00712599286588113
"-74.25/53.25/Control" 54.1676651017597 0.229332372987788 -0.121116595380892 0.441900881469841 -0.779970822654944 0.0767124007288588 0.143834072996979 -0.0216962795648349
"27.75/61.75/Control" -22.5081008847193 2.16541496953402 1.84163324722163 1.30011042706015 0.210363278779953 -0.284856053367902 0.0892382569895106 0.0644096298695826
"29.75/63.75/Control" -5.11732585929785 -0.185481691501659 1.68274497441102 1.10216612596849 0.402138806924177 -0.405113197329088 0.100555176530117 0.0650948592221558
"30.25/65.25/Control" 8.57229730032933 -1.90903124006341 1.47426155664928 1.15075770464542 0.632271445112116 -0.492475701768285 0.115102854160422 0.0617303926171437
"35.25/62.25/Control" -9.50546038298213 0.204352999207247 1.42090691312513 0.892370976527023 0.431861821597391 -0.354200313082163 0.0864532975256737 0.0639122721623342
"42.25/56.75/Control" -28.1423724880055 4.0667728796119 1.27425839187898 0.924700969516347 0.717095744658072 -0.366843023719416 0.0862570305700854 0.0534836221309652
"53.25/64.75/Control" 32.0266717938901 -0.573417435054744 0.316850682617625 0.232223185348948 1.74932029205912 -0.830265447341008 0.128945971825396 0.0108004738532875
"59.75/66.25/Control" 62.3669015683195 -0.879842656744187 -0.515154071069834 0.00390942690147461 2.15766961641873 -0.905784429099983 0.109671057449196 -0.0309991987869783
"61.25/59.25/Control" 10.3853795156808 2.95973458823526 0.10382160206209 0.346908596773036 1.03807242001526 -0.65076615561875 0.0730935362898648 0.000407889389431989
"62.75/60.75/Control" 24.2155463655459 1.86688217138307 0.0190297407677163 0.286567177720824 1.14988629026035 -0.768872031898215 0.0955427265864319 -0.00755626540135851
"69.75/59.75/Control" 25.481858092215 2.56090803700819 -0.250755187417883 0.251342706289636 0.827450251405618 -0.884308164721279 0.122892193706751 -0.0332608883675505
"78.75/60.25/Control" 38.5976819751022 2.1625792730696 -0.620705463772964 0.197939895474266 0.618387979417356 -0.744251598042288 0.116385795605028 -0.0494389275124944
"-144.25/65.75/SSP1-RCP2.6" 42.7274900186829 -0.114815716794087 -0.812616857701443 0.521308589160015 -0.577516260201096 -0.238421616869609 0.115515028779388 0.0162523937173263
"-104.25/58.25/SSP1-RCP2.6" 31.4917459160344 -0.0360031558443141 -1.75447795190692 0.195839027648053 0.664903928181021 0.121602656596539 -0.133726102507224 -0.0211001457032135
"-75.75/53.75/SSP1-RCP2.6" 25.0053005104569 2.53271247803011 -1.53790997270286 -0.872735360821992 0.913077191897171 0.564006737265017 0.0415019931014474 -0.0101416715222358
"-70.25/50.75/SSP1-RCP2.6" 9.75190037660361 3.29988955491228 -0.52856376070089 -1.12965616421912 0.708529653028306 0.718498937620241 0.0446516059325489 0.0114858746762516
"-59.25/51.25/SSP1-RCP2.6" -7.99346894240196 5.15466662137265 0.990647178183774 -1.54742375586369 0.616893218832649 0.705727350302334 -0.0108730416604317 0.00492053373222321
"28.25/63.25/SSP1-RCP2.6" -30.5710897769403 12.7469373898665 -2.47818173961925 0.970040670633763 0.0319743464341501 -0.705565598520097 -0.205441318683811 -0.00235695078381782
"33.25/62.25/SSP1-RCP2.6" -26.7406108582409 12.0563572054104 -2.94893789487938 0.988626225003679 0.0400906857182955 -0.782036423373955 -0.149842284304376 -0.0231957790753191
"33.75/60.25/SSP1-RCP2.6" -37.4868578998929 12.369354571735 -2.05241219729405 0.914434793597205 0.10524421467866 -0.628956218889578 -0.161905317972243 -0.0109295146668437
"44.75/65.75/SSP1-RCP2.6" -0.69773249295552 10.0136684954055 -4.68530354638605 1.01254372341387 -0.111858275744012 -0.88056960980926 -0.0579349088539589 -0.0591974410355844
"47.25/58.75/SSP1-RCP2.6" -28.9403788335347 10.9884950187782 -2.60462587444518 1.1190521610349 -0.0506323810985655 -0.838514888366302 -0.0770533153977176 -0.0405017303947506
"70.75/61.75/SSP1-RCP2.6" 17.1397736280289 6.84497339873385 -4.80104686091993 1.81353749171107 -0.322954313738741 -1.00121263601545 -0.150909469797263 -0.0799139811563875
"71.75/61.25/SSP1-RCP2.6" 14.5708575634855 6.80340864299264 -4.52069890439913 1.7743312259925 -0.231916442793948 -0.910654729773281 -0.179895981419787 -0.0750869488409528
"72.25/59.25/SSP1-RCP2.6" 3.10882729454788 6.86516585746168 -3.18512375796078 1.59008000125818 -0.0109924024032184 -0.657750053473863 -0.203041472148484 -0.0620899992055075
"73.75/58.75/SSP1-RCP2.6" 1.92346533510137 6.83109581313695 -2.95483972648016 1.57378236886706 0.0545493517463352 -0.619225622318617 -0.220214819380606 -0.056795056066353
"-121.25/61.75/SSP1-RCP2.6" 28.8683157969729 -0.944934870734584 -0.596534388564322 0.37968376938777 -0.0624233042056494 0.137461515106938 -0.0753794500874987 -0.0134029138191499
"-113.75/60.75/SSP1-RCP2.6" 25.2839766120882 -0.270417425004669 -1.38133428868518 0.456466197117229 0.395781612659822 0.0167340299416619 -0.111350996917482 -0.0370313605056517
"-88.75/51.75/SSP1-RCP2.6" 4.60172606561714 4.51743040110313 -1.76351178624105 -0.319371411623868 1.04652540992007 0.355429272829174 -0.0603432319441798 -0.0126161638004317
"-86.25/51.25/SSP1-RCP2.6" -2.31167183555728 5.01284035580338 -1.52202761101608 -0.398895260697245 1.01555392659002 0.423453675458315 -0.0668563666028853 -0.0106361362173927
"-82.75/50.75/SSP1-RCP2.6" -7.84005458295375 5.63196422884157 -1.26955668842003 -0.549884539042828 1.00750228834417 0.465336350722946 -0.060191292004012 -0.00589002348431833
"-71.25/50.25/SSP1-RCP2.6" 5.8944640285622 3.65728754125287 -0.485752828403168 -1.21846629038726 0.719835127794202 0.594699634566313 0.0445987181548622 0.0164882631815508
"-55.75/47.75/SSP1-RCP2.6" -43.2095965260714 7.88135084600111 2.03034633411054 -1.557466233724 0.723047804795913 0.61428140144197 -0.127765295824506 0.00892104289984067
"-53.75/47.25/SSP1-RCP2.6" -48.9776128018575 8.42302274078225 2.6820700664907 -1.65782599714759 0.759299412972334 0.60527908013741 -0.167782130487027 0.00440764124702718
"153.25/59.75/SSP1-RCP2.6" 48.9553100187734 2.93963031347205 -2.91791911018958 -1.02671275209576 -0.848651411938607 -0.171004108937175 -0.0349992584612051 0.020534324153151
"-77.75/53.75/SSP1-RCP2.6" 20.8642829949741 3.60027322215291 -1.52570268897335 -0.952176882839585 0.566744776468903 0.588358048314942 0.0165690863647914 -0.0223524279093257
"24.75/61.25/SSP1-RCP2.6" -37.7988691276574 13.0120105611214 -1.58490533613209 0.860573887465871 0.70295720633274 -0.485839180100206 -0.186003069980044 0.0322273076190834
"28.25/62.75/SSP1-RCP2.6" -31.220950910662 13.2612168768483 -2.40832942678154 0.954598653559952 0.618038772970151 -0.587888992192907 -0.17355000919123 0.0177713318828278
"29.75/65.75/SSP1-RCP2.6" 1.67857591605742 10.3601189962238 -3.42354235137596 0.467346872857626 0.580110740271774 -0.600535041082451 -0.137048404594229 0.00402790258646971
"38.25/63.75/SSP1-RCP2.6" -20.1960034535092 11.9385638351194 -3.32389618536483 1.06154535480964 0.56197882821605 -0.742989221840421 -0.0682438145003111 -0.00317758655387313
"40.25/61.75/SSP1-RCP2.6" -16.92755601687 11.1863419936817 -3.25482913633688 1.13521030053514 0.458614670085234 -0.749085506975321 -0.0826534241897459 -0.00447207974665739
"44.75/58.75/SSP1-RCP2.6" -29.7127910508569 11.5930653955382 -2.47721169522123 1.09781567912488 0.112400065121311 -0.729112666177605 -0.0902031289638594 -0.00897989358355909
"53.25/60.75/SSP1-RCP2.6" -14.6816340129584 11.0324209707808 -3.7022988872963 1.49825250921793 -0.125539239808823 -0.918939188813283 -0.0930912459619309 -0.033107826893851
"61.75/57.75/SSP1-RCP2.6" -21.1379808236102 9.99797687384741 -2.49473373807569 1.55731821849221 -0.172429684258375 -0.584974636783499 -0.157626082727489 -0.0646964640652499
"66.25/61.75/SSP1-RCP2.6" 11.577286432708 8.53701950245748 -4.8914944566776 1.85986619727315 -0.397910268500178 -0.982660832914443 -0.15077615563528 -0.0771091080834544
"95.25/55.25/SSP1-RCP2.6" -0.0463786642166343 5.57219974202262 -0.457294989890874 0.446619691405628 0.931823357055634 0.43004071366981 -0.353382731315939 -0.0358582286449776
"152.75/59.75/SSP1-RCP2.6" 51.6048740493903 2.71270367005408 -2.81542712395328 -1.13014001278572 -0.754186756072906 -0.247636490688606 -0.0927543523792963 0.0139242305231108
"-99.75/56.75/SSP1-RCP2.6" 26.0094652521771 2.06408509643605 -1.54354960045293 0.254110333199865 0.299501069972103 0.359223126540956 -0.122224125915639 -0.0326073914802025
"-92.25/54.25/SSP1-RCP2.6" 11.2276792970285 4.3491994135114 -1.177507914975 -0.0146925981554476 0.317177947573806 0.47654432935457 -0.0743733576343563 -0.0103487523714573
"-90.75/56.75/SSP1-RCP2.6" 38.447345049267 2.37149602350063 -1.9776893064545 -0.480628688944791 0.31111179868891 0.512383691987328 -0.111758655111034 -0.0385438178606231
"-88.25/53.75/SSP1-RCP2.6" 13.8083045770674 4.5116670132506 -1.46707954389742 -0.219410698212663 0.279478918944549 0.507195127696524 -0.0450271959502268 -0.0106512335777854
"-86.75/54.75/SSP1-RCP2.6" 24.8742657482969 3.86556991740332 -1.83025900343061 -0.349652954076424 0.257863239388927 0.48896803852038 -0.0417416582844626 -0.0193725971337802
"-85.25/50.25/SSP1-RCP2.6" -11.9381491482632 6.49210071799683 -0.538573830503854 -0.40093020713087 0.420115219141469 0.661891748888043 -0.068546323153909 0.0058185184795221
"-83.25/48.75/SSP1-RCP2.6" -18.8188770313816 6.72092922752931 -0.160822140684425 -0.452708796064318 0.436781051299348 0.684654309831479 -0.0595968969603267 0.0135238295865735
"21.75/67.75/SSP1-RCP2.6" 14.6348121231036 9.04442466512518 -2.31231061920198 0.169214791874126 0.591449960649572 -0.301621480770033 -0.137125620396543 0.0256202548808182
"24.75/66.75/SSP1-RCP2.6" -9.28929938944744 11.5982536219254 -2.36212541264297 0.390121309716535 0.535629289497208 -0.356156660741875 -0.140332470547423 0.027912781489273
"42.75/62.75/SSP1-RCP2.6" -17.1987543822337 12.2064224207338 -3.56631837784486 1.3131261960758 0.563416799657334 -0.71939685397935 -0.0293646783931955 0.0200806544740964
"45.25/59.25/SSP1-RCP2.6" -26.9956916615203 11.7715816773419 -2.45798793450704 1.11022863208118 0.11128655054194 -0.624608705772808 -0.0745877056706249 0.00691991384843862
"67.25/63.25/SSP1-RCP2.6" 23.6429008643863 8.2272372013377 -5.49795166946762 1.83017550659511 -0.459537462479618 -0.808272624623457 -0.123044727395145 -0.0478566661633443
"67.75/66.25/SSP1-RCP2.6" 39.4799414535678 7.83466210045949 -7.50756419235161 1.63340041043328 -0.665054514899297 -0.732911375831038 -0.127420039905853 -0.0396781161599444
"84.25/59.25/SSP1-RCP2.6" 8.24361344866925 7.68653754053238 -2.5709615602913 1.36731990870398 0.0139555335638807 0.0852446245910956 -0.261683026144603 -0.065419487306976
"94.25/57.25/SSP1-RCP2.6" 1.8475474308963 6.67898311898346 -0.806545673976292 0.699687262449792 0.503370007853085 0.614802511653679 -0.307696704172687 -0.0658951511248135
"138.25/50.25/SSP1-RCP2.6" 14.2849393701209 6.61774034066784 -1.55458866382672 -0.257766253031186 0.181168266445172 -0.305364518305015 -0.124408356229061 -0.00059601395084232
"138.75/48.75/SSP1-RCP2.6" 22.0891316256654 5.41748517851984 -1.58443665020815 -0.281256833855783 0.319452482304231 -0.329274009998858 -0.12877990643896 0.00667823965056505
"142.75/48.75/SSP1-RCP2.6" -13.5057998413919 8.8590927382486 -1.58384889488585 -0.348095296688739 0.074427031630832 -0.463141625764768 -0.114805065549543 0.00659470256274704
"-153.75/57.25/SSP1-RCP2.6" -33.8488214987038 5.71058884720778 1.74193281317254 -0.911310783654605 -1.01376281981936 -0.360964370064297 -0.0546242940178446 0.0520977220213425
"-124.75/60.75/SSP1-RCP2.6" 46.9113328801556 -2.3435844179851 -1.36214169748482 0.160118239604033 -0.466816839147711 0.0454567850529424 -0.0185663045071263 0.0201049848801383
"-118.75/59.75/SSP1-RCP2.6" 22.5786308169571 -0.220274217528542 -0.640457829659338 0.463532656491425 -0.169525553691598 0.339810707151474 -0.0384874367927241 -0.0141870425398487
"-106.25/54.25/SSP1-RCP2.6" -5.53986904920431 3.616372858212 -0.994670201395093 0.623144042568943 0.260354905637789 0.41696330740824 -0.102127196640899 -0.0132920288504587
"-102.25/52.25/SSP1-RCP2.6" -7.55488061698211 4.80922319026391 -0.97592683641679 0.704374933540633 0.505399548526435 0.407536543028412 -0.113616304954313 -0.00010595092591857
"-94.75/52.25/SSP1-RCP2.6" -13.1157935929591 6.48118891456585 -0.64194155719921 0.137990745445789 0.431064330712577 0.398550190410419 -0.0729819398364248 0.00594418080348918
"-91.25/52.75/SSP1-RCP2.6" 5.60224447099318 5.02862142166534 -1.06385435343411 -0.153644794816509 0.324231906102701 0.467723594062225 -0.0551230670935032 -0.00123915824827207
"-83.75/50.25/SSP1-RCP2.6" -10.2074215183042 6.32218428143676 -0.341262378172424 -0.674835984642236 0.378952248572761 0.634302478494115 -0.0600600515535748 0.00733186551559257
"-78.75/49.25/SSP1-RCP2.6" -10.1088760213799 5.78271998046624 0.113276580276566 -1.03648787583339 0.248663432155571 0.609715064876113 -0.0524299985248122 0.0195675756347186
"16.25/62.75/SSP1-RCP2.6" -17.1987871922763 11.1840999598486 -0.156874110938242 0.364078817746253 1.10516558672335 -0.117112976158359 -0.100784965477656 0.0500753182302089
"50.75/57.75/SSP1-RCP2.6" -31.0450102560824 12.1286638456787 -2.09820576415243 1.20687829108745 -0.283717869502595 -0.502306946112241 -0.0613960464365909 0.00249592050582719
"58.75/63.25/SSP1-RCP2.6" 30.8486670683465 7.98440975730983 -5.3006414157774 1.40111957550919 -0.236062206075147 -0.602935249350247 -0.0292517912961961 0.0192566606375499
"68.75/58.75/SSP1-RCP2.6" -4.17473100418779 9.1824784381834 -3.03818127536507 1.86495025917379 -0.49246160603281 -0.26280756772367 -0.121861415710139 -0.0579789917279553
"93.75/57.25/SSP1-RCP2.6" -1.67082494514275 7.26136845745998 -0.823013152528282 0.688541854941691 0.566888383563027 0.676008034433213 -0.234527817750694 -0.0837084577354609
"97.75/55.25/SSP1-RCP2.6" 13.1385190294173 5.07415147212533 -0.365024050465831 0.479238451769835 0.630074372097142 0.72515252175221 -0.2345572903911 -0.0674387600136323
"-124.25/61.75/SSP1-RCP2.6" 54.3948451054001 -2.65428550075677 -1.83155408137883 0.13205163968601 -0.050174072987813 -0.0493287265093692 -0.02864137327252 0.00741008604496221
"-115.75/57.75/SSP1-RCP2.6" 5.95930422862436 1.45430093496752 -0.940944918790214 0.688827586776423 0.173906445423307 0.109901423589854 -0.00156619591219189 -0.00183239856613698
"-109.25/58.25/SSP1-RCP2.6" 13.8191803305816 1.6656613320618 -1.15437313674524 0.490301665197888 0.41335828154877 0.185982884190885 -0.0786651066341401 -0.0334970776252892
"-97.25/54.25/SSP1-RCP2.6" 0.0121154203888068 4.8665496523206 -0.652336496248504 -0.0178940621040995 0.435303461232066 0.378801271337117 -0.0662019352683091 0.00352246451200043
"-97.25/55.25/SSP1-RCP2.6" 12.2453462717839 3.72749759414835 -0.979485849321037 0.0129495888874665 0.305261106405904 0.380095097645906 -0.069196182011719 -0.00924245894846999
"-86.75/51.25/SSP1-RCP2.6" -1.50243371416632 5.70674494470867 -0.519716045046572 -0.612627187838112 0.130107711135174 0.57984076842104 -0.0573045389006562 0.0051397390083978
"-84.75/48.25/SSP1-RCP2.6" -21.0719824874373 7.33152735263677 -0.0849625416065893 -0.608876962172532 0.445820405579636 0.558452678124546 -0.0516572080535712 0.0215558551493324
"-72.25/48.75/SSP1-RCP2.6" -24.292875999211 6.42602415891419 1.01038093929322 -1.30425931711935 -0.137609784012008 0.491593694406102 -0.00845946083557245 0.0181410084188036
"16.75/62.75/SSP1-RCP2.6" -15.3010910481142 11.3456337045761 0.232139821767046 0.584679144729207 0.884837888265428 0.167853598515765 -0.0635942900685343 0.0669100950570623
"25.25/65.75/SSP1-RCP2.6" -15.0262397660875 12.4839335868287 -1.74331681782684 0.651271226591769 0.75903609282569 0.0324613376434398 -0.100738180234647 0.0495071045356383
"27.25/65.75/SSP1-RCP2.6" -6.23502953957849 11.8859217736188 -2.19044710291628 0.614990008381613 0.684211617615744 -0.0499678005107 -0.0809591526552981 0.0430605262596374
"38.25/66.25/SSP1-RCP2.6" -7.86935374446262 11.999262194418 -3.22132323190447 0.438287659636346 0.686796183026137 -0.276815605686014 0.0257329212957987 0.0774819162432582
