"V1" "V2" "V3" "V4" "V5" "V6"
"-124.25/61.25/Control" -12.8060131330131 1.429044207756 1.63597248405018 0.429459289017833 -1.29156312909744 0.527560007946249
"-123.25/57.25/Control" -26.460535067869 0.324642322653319 -0.617880314724666 -1.15276584247322 -0.928280151706732 -0.224522306564297
"-74.25/50.25/Control" 23.3019109681309 -0.649508216445481 -1.10105272404202 0.141412380762646 0.340563636367725 0.0503687140768697
"23.25/66.25/Control" 9.58840827491422 -3.34094857074267 2.40929587365051 1.10663848815711 -0.675925888360589 0.146976964064118
"27.75/63.25/Control" -8.26785909750013 -0.550556740438037 4.29802125052926 -0.268179973488508 -1.02734811605207 -0.107977932036869
"36.75/57.25/Control" 23.8798799564465 1.74274192957043 -1.24571594768986 1.02942282268467 0.155170001194044 -0.456188575235963
"52.25/61.75/Control" 10.8264408320676 -2.66129180244468 0.524342009487441 -0.458127251802504 -2.43344671359344 -0.725747619934528
"61.75/58.25/Control" 12.1703865127211 -3.99169914549708 -2.14268328233927 -0.912686934369968 -0.289447305559787 0.591630700858065
"62.25/64.75/Control" 23.8901292046604 -0.706615354715722 -1.6230491442297 -0.0146760013658258 -0.380305813992858 0.105186254203453
"89.25/59.75/Control" 8.39932181129075 -1.89666582707216 1.95998297606298 -0.627995426046582 -0.474270830493503 0.276177454339974
"102.75/56.25/Control" -109.715114523208 7.53067975078431 23.9655770777387 7.65943469735939 -10.1244215953628 4.5297360895317
"140.25/50.75/Control" 16.5423262114211 -2.19025400829757 -0.0920750035491069 0.47960570817333 0.124517291390372 -0.180821521604919
"-154.25/63.75/Control" 23.8873508061302 -1.51643377485239 -1.15390243659789 0.181288019924228 0.239138151616783 -0.0751198307334941
"-144.75/63.75/Control" -11.3330080652375 -1.30303255085455 0.58404129242047 0.954139426012013 0.496708762950001 -0.00603498383655661
"-129.75/60.25/Control" -34.1471657665406 -2.29464637868502 3.38771596743109 3.59840154207545 -0.920322511889309 0.966750030528464
"-127.25/60.25/Control" -28.9330167122509 4.28706831047019 3.43178791901716 -0.641649463786072 -1.77188880399762 0.183077339633518
"-118.25/61.25/Control" -15.5870082945244 -2.22424282585491 0.391415565115934 -0.000861740884846594 -0.896966264757894 0.31824408155987
"-116.75/59.75/Control" 6.44204114316337 2.55461846715456 0.721731053357976 -0.474415998660654 -0.571200018682541 -0.204688159505228
"-109.25/54.75/Control" 6.98633683258874 5.35616356471842 3.77199365478383 0.0259300294850114 0.0309251148665858 -0.0346781579337326
"-101.25/54.75/Control" 1.06960914657245 -2.47169840307075 1.84537888788749 -1.33183974894166 -1.3321867563278 -0.169241365194416
"-72.75/52.75/Control" 28.1825974528365 -0.744212065945505 -1.72787533512323 0.166789334331008 0.0549701515925988 -0.0267597699201829
"27.75/65.25/Control" 3.61588571263729 -0.815917482446013 1.03473825786583 1.78497648645128 -0.28101134504887 -0.123543275509805
"28.25/65.25/Control" 10.2260749567962 0.57768983692764 1.07391545164629 1.01735803877612 -0.315155043379481 0.140408096739413
"33.25/63.25/Control" 15.885241933451 -1.68763887145731 0.368353651758411 0.403066109493509 -0.116630542195385 -0.631278140994157
"35.25/57.75/Control" 24.5332806917368 0.794747495504424 0.980345807659587 -1.42776686679158 0.779238910666511 -0.0356924964051595
"44.75/65.75/Control" 19.8511619997187 0.29818065267672 -0.787957913880884 0.0190357920327189 -0.483689556268404 -0.00158545077921275
"48.25/64.25/Control" 11.4848344316379 -3.10074365550486 -1.44764550112297 0.886314527259518 -1.02448263723326 0.714426141791726
"60.25/59.25/Control" 4.7126061955408 0.856948548966727 -0.418167017844736 -0.757316100302132 0.0109769832397947 0.0957428745917856
