"V1" "V2" "V3"
"1" 373.826368616298 -266.144204001033 -16.1851752144342
"2" -131.398351541775 -241.259895767443 -11.2247587505213
"3" -2343.89846601786 -134.947291925763 -17.0103536238547
"4" -580.002029659778 -62.1329262240039 -15.3053914830294
"5" -1666.68165492085 -123.37034039119 22.9050264728539
"6" -811.938462402399 -85.3484328996759 17.2693250822979
"7" -2534.54433442446 -199.410768362392 32.9652770215858
"8" -1390.0500196103 -105.848273380388 15.5817055606483
"9" 1769.70991601221 -214.939932009815 -53.1057610920209
"10" -1680.5324243589 -91.5272894224845 48.2984958483228
"11" -2781.53196541472 -169.19745193694 24.1746605196917
"12" 21216.4292615846 -566.26344346977 162.988001269503
"13" -2190.62146723935 -36.9294719409517 25.324520496525
"14" -2565.95294683296 48.9137982199682 -13.0982312840064
"15" -846.369320158316 -87.0627008294345 -100.186157831813
"16" -2830.68803745001 -23.6291623216209 2.76101873964183
"17" -2466.67138348195 -62.0562561705815 4.62964845620098
"18" -3020.52924892558 -63.2154683105855 3.87534915399348
"19" -3206.87555636209 33.9610220333158 27.3168182878814
"20" -2899.0888355102 -57.0872234575193 16.8733329873913
"21" -1836.39033432919 -16.8934297613035 29.436107323917
"22" -4404.1307281875 -180.715610604449 -2.27954917216155
"23" -3662.11096917531 76.6337949090336 29.2496718583095
"24" -3563.01749778193 -39.7746038241862 40.2471163791132
"25" -3144.75951199736 -82.976173992829 94.0443126259232
"26" -3501.52495986726 -78.24310557042 35.0435766690037
"27" -2921.97134288542 32.1830317178666 36.5397712317115
"28" -2698.90966795358 60.0605596761909 33.6031037827426
"29" -2070.14359795126 -54.978859654415 -1.3948706059967
"30" -2647.3844836535 3.60222153471587 49.626325586826
"31" 233.059121178642 -31.832840246923 37.0689283171415
"32" -1670.66835874977 23.5507226676104 33.864758322978
"33" -1641.4904474376 -118.920020247684 -2.14433598973415
"34" -1620.41664202405 -178.130525911955 18.7985613626795
"35" -1663.02634355436 -77.4245562919682 61.0577187601012
"36" -1415.33429381555 -200.554629146912 -1.29655283934902
"37" -1608.709828022 -39.6666800057543 35.5956444335029
"38" -1288.1143098624 -104.544547407581 20.2597107233908
"39" -3140.53267479935 -73.9278609731365 8.29260515167492
"40" -1041.33983435966 -137.287926687242 -8.34641557624841
"41" -2402.63510962424 3.31241872867886 12.7565012906334
"42" -3389.98783586883 146.939061654589 39.2846803299713
"43" -1321.11195806592 -168.761962608869 -20.5987743665519
"44" -3394.04605723868 -70.0162469637759 8.67702560630829
"45" -1590.00737480519 -104.849393140803 13.5024230833698
"46" -2673.64604015005 -28.628302242027 41.422334230055
"47" -298.715914058684 -74.6287970395427 10.7845469853551
"48" -1075.84868178063 -112.887445150601 12.2327708727219
"49" -115.695404651786 -175.075091507439 13.3602398786559
"50" -493.175970092778 -159.0341837854 13.5751257938547
"51" -1638.8316025507 -146.707349308331 27.7640926433161
"52" -1871.9353528057 -76.304618300747 20.1186075355858
"53" -2527.38616650498 88.2693606390058 44.9349194802681
